@relation dataset_message_feat_train

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {defective,clean}

@data
1,1,1,14,9,1,222,749,153,7,2,clean
1,1,1,14,9,1,222,749,153,7,2,clean
1,1,1,24,14,1,222,18,0,2,12,clean
3,1,1,10,40,4,222,1505,367,6,4,defective
2,2,3,91,8,2,208,480,86,302,4,defective
1,1,1,2,2,1,222,107,0,2,0,clean
1,1,2,4,4,1,208,6,0,4,0,clean
1,1,1,9,9,1,222,0,0,9,0,clean
1,1,2,2,2,1,208,0,0,0,2,clean
3,2,2,4,4,3,222,0,0,2,2,clean
1,1,3,94,94,1,208,0,0,0,94,clean
1,1,1,28,11,1,222,1318,318,7,4,clean
1,1,1,832,832,1,222,0,318,0,832,clean
1,1,1,6392,183,1,222,405,99,136,47,clean
1,1,2,196,28,1,208,406,99,14,14,clean
1,1,1,116,117,1,222,323,43,116,1,clean
1,1,1,3869,126,1,222,744,143,73,53,clean
1,1,1,84,25,1,222,18,0,4,21,clean
1,1,1,10,7,1,222,225,0,5,2,clean
5,1,1,3,189,5,222,542,111,24,13,defective
1,1,2,18,19,1,208,725,153,1,18,clean
1,1,1,109,109,1,222,81,15,109,0,clean
1,1,1,377,377,1,222,0,43,0,377,clean
1,1,1,6528,166,1,222,708,195,102,64,defective
4,4,5,64,486,4,208,788,211,71,55,clean
1,1,1,63,24,1,222,13,1,3,21,clean
2,2,2,52,9,2,222,34,0,0,177,clean
3,2,2,52,16,3,222,45,0,0,120,clean
1,1,3,22,20,2,208,715,0,1,8,clean
1,1,1,345,74,1,222,530,167,5,69,defective
1,1,1,9920,222,1,222,1033,181,160,62,defective
1,1,1,345,74,1,222,530,167,5,69,defective
2,1,1,5,10,2,222,4526,961,4,1,clean
1,1,1,346,346,1,222,0,953,0,346,clean
1,1,1,45,18,1,222,2676,730,3,15,clean
3,1,1,30,102,4,222,1060,299,17,8,clean
1,1,1,9,131,4,222,187,39,31,1,clean
3,1,2,2,22,4,208,5,0,4,1,clean
1,1,1,4,5,1,222,69,0,4,1,clean
1,1,1,12,20,2,222,2370,643,9,1,clean
1,1,2,3,4,1,208,2781,765,1,3,clean
1,1,1,921,921,1,222,604,108,921,0,defective
1,1,1,16182,273,1,222,604,187,186,87,clean
1,1,1,16182,273,1,222,604,187,186,87,clean
1,1,1,16182,273,1,222,604,187,186,87,clean
1,1,1,1584,81,1,222,540,171,48,33,clean
1,1,1,1584,81,1,222,540,171,48,33,clean
9,2,2,91,66,11,222,1266,333,22,6,defective
1,1,3,6,66,4,208,1214,315,2,14,defective
3,2,2,551,2113,3,222,1161,231,742,3,clean
2,2,4,298,47,2,208,1308,262,43,10,clean
2,1,1,150,51,2,222,241,49,5,20,defective
1,1,1,6392,183,1,222,405,99,136,47,clean
1,1,2,196,28,1,208,406,99,14,14,clean
2,2,2,72,8,2,222,2151,441,24,5,defective
2,2,2,14,14,2,208,3,4,7,7,clean
1,1,1,44,45,1,208,511,156,1,44,defective
1,1,1,23,24,1,208,33,7,23,1,clean
4,3,3,32,11,15,208,1049,139,10,9,defective
1,1,1,1968,986,1,208,2208,206,984,2,clean
1,1,1,13200,251,1,208,1257,343,176,75,defective
2,2,2,3,4,2,208,4941,1452,2,1,clean
1,1,1,739,739,1,208,0,1452,0,739,clean
1,1,1,14,15,1,208,285,3,14,1,clean
2,1,1,315,141,3,208,1873,391,42,4,clean
1,1,1,2387,254,2,208,20,5,6,121,clean
2,1,1,3379,3468,2,208,2668,691,1718,16,defective
1,1,1,243,243,1,208,123,33,243,0,clean
1,1,1,243,243,1,208,123,33,243,0,clean
33,7,7,155,486,74,208,1357,270,92,9,defective
1,1,1,6015,416,1,208,3656,720,401,15,clean
1,1,1,488,475,6,208,994,258,77,2,clean
1,1,1,4,4,1,208,62,0,2,2,clean
2,1,1,8,14,2,208,64,0,2,4,clean
1,1,1,4,4,1,208,62,0,2,2,clean
5,1,1,33,618,7,208,661,134,50,37,defective
2,1,1,10,152,4,208,895,231,37,1,clean
1,1,1,2,2,1,208,64,0,2,0,clean
1,1,1,3379,3379,1,208,2642,675,3379,0,defective
1,1,1,739,739,1,208,0,709,0,739,clean
1,1,1,30,17,1,208,274,85,15,2,clean
3,2,2,3373,370,4,208,0,0,115,49,clean
1,1,1,8,9,1,208,1165,277,8,1,clean
3,2,2,3373,370,4,208,0,0,115,49,clean
2,2,2,3373,370,3,208,0,0,102,51,clean
3,2,2,3373,370,4,208,0,0,115,49,clean
3,2,2,3373,370,4,208,0,0,115,49,clean
2,2,2,21,22,2,208,16,0,13,2,clean
4,1,1,28,3430,4,208,1218,314,852,5,defective
1,1,1,4,5,1,208,275,2,4,1,clean
1,1,1,40,14,1,208,1312,272,10,4,defective
1,1,1,94,94,1,208,0,300,0,94,clean
1,1,1,4,4,1,208,62,0,2,2,clean
1,1,1,5518,151,1,208,3648,185,89,62,clean
1,1,1,646,89,2,208,3848,1107,26,18,clean
1,1,1,6015,416,1,208,3656,720,401,15,clean
2,1,1,476,78,2,208,232,0,26,12,defective
2,1,1,8,22,3,208,1477,137,5,1,clean
2,2,2,14,7,2,208,15,0,9,2,clean
1,1,1,32,33,1,208,294,90,32,1,clean
1,1,1,94,94,1,208,0,92,0,94,clean
1,1,1,12,8,1,208,16,0,6,2,clean
1,1,1,5,6,1,208,65,0,5,1,clean
1,1,1,65,18,1,208,178,0,13,5,clean
1,1,1,80,21,1,208,1105,291,5,16,clean
1,1,1,2387,228,1,208,37,10,11,217,clean
1,1,1,739,739,1,208,0,10,0,739,clean
1,1,1,42,13,1,208,57,3,6,7,clean
1,1,1,4,4,1,208,16,0,2,2,clean
1,1,1,4,5,1,208,2181,617,1,4,clean
1,1,1,196,28,1,208,406,99,14,14,clean
1,1,1,1449,214,1,208,4712,978,207,7,clean
1,1,1,7,8,1,208,16,0,1,7,clean
1,1,1,3379,3379,1,208,2642,675,3379,0,defective
1,1,1,43791,1360,1,208,1162,277,1327,33,defective
1,1,1,94,94,1,208,0,82,0,94,clean
1,1,1,1416,83,1,208,3833,206,59,24,clean
1,1,1,40,22,1,208,16,0,20,2,clean
1,1,1,567,48,1,208,3757,199,27,21,clean
1,1,1,8,6,1,208,275,2,4,2,clean
1,1,1,441,64,2,208,663,207,26,5,clean
1,1,1,336,46,2,208,686,196,9,13,clean
2,1,1,8,15,2,208,998,278,6,1,clean
2,2,2,3832,254,2,208,3771,87,397,33,defective
1,1,1,190,97,1,208,509,137,2,95,clean
1,1,1,2354,129,1,208,1516,416,107,22,defective
1,1,1,725,54,1,208,2007,350,29,25,defective
1,1,1,340,340,1,208,0,350,0,340,clean
2,2,2,4226,225,3,208,3854,118,62,44,clean
2,1,1,8,16,2,208,279,3,6,1,clean
2,2,2,6,6,2,4,629,135,6,0,clean
1,1,1,2,2,1,4,400,72,2,0,clean
2,2,2,6,6,2,4,629,135,6,0,clean
1,1,1,257,257,1,4,226,0,257,0,clean
1,1,1,18,64,4,4,326,99,3,13,clean
1,1,1,175,208,7,4,238,69,11,18,clean
1,1,2,15,8,1,2,480,147,5,3,clean
8,1,1,140,241,20,2,325,71,8,3,defective
2,1,1,81,606,11,83,102,0,27,27,clean
2,2,3,257,40,2,53,785,0,851,0,defective
2,1,4,1663,3326,2,25,781,0,831,831,defective
2,2,6,8,18,2,35,452,0,6,3,clean
1,1,7,14,9,1,42,43,0,7,2,clean
2,1,1,2,4,2,83,168,37,1,0,clean
1,1,2,4,4,1,25,570,173,2,2,clean
1,1,3,1,4,2,8,1603,0,1,1,clean
2,1,4,1,581,2,42,235,44,166,124,defective
2,2,6,1,2,4,23,8,0,0,2,clean
1,1,1,24,10,1,83,2520,776,6,4,clean
1,1,2,16,8,1,6,2522,776,4,4,clean
1,1,3,2,3,1,42,209,38,2,1,clean
1,1,1,1024,116,2,83,1263,399,29,29,clean
1,1,2,32,18,1,42,1151,390,16,2,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,2,4,4,1,25,3183,0,2,2,clean
2,2,4,10,10,2,35,3184,0,5,5,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
2,2,3,10,10,2,35,3184,0,5,5,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
3,1,1,1156,544,4,83,1560,367,87,48,defective
1,1,2,5,6,1,53,10218,3476,5,1,defective
1,1,3,20,9,1,35,10385,3538,4,5,clean
1,1,1,17,17,1,83,18729,4680,17,0,clean
1,1,1,13456,232,1,83,5830,1968,116,116,clean
1,1,1,484,44,1,83,675,214,22,22,clean
1,1,1,676,52,1,83,1126,380,26,26,clean
1,1,1,8,9,1,83,2895,582,8,1,clean
2,1,1,31684,427,2,83,10161,3449,121,92,defective
1,1,2,15,8,1,53,5832,1971,5,3,clean
1,1,3,340,37,1,25,10355,3523,17,20,clean
1,1,1,1156,68,1,83,1900,551,34,34,clean
1,1,1,13456,232,1,83,5830,1968,116,116,clean
1,1,2,15,8,1,53,5832,1971,5,3,clean
1,1,1,13456,232,1,83,5830,1968,116,116,clean
1,1,1,7921,178,1,83,1748,509,89,89,clean
1,1,1,2,2,1,83,565,173,0,2,clean
1,1,1,126,27,1,83,756,270,21,6,clean
1,1,1,13456,232,1,83,5830,1968,116,116,clean
1,1,1,484,44,1,83,675,214,22,22,clean
1,1,1,121,22,1,83,737,157,11,11,clean
1,1,1,36,13,1,83,2727,860,9,4,defective
1,1,2,6084,156,1,35,2758,868,78,78,clean
1,1,1,126,27,1,83,756,270,21,6,clean
2,1,1,64,18,2,83,20881,3206,5,4,clean
1,1,2,3,3,1,35,24,0,3,0,clean
1,1,3,1,4,2,8,1603,0,1,1,clean
1,1,4,1,2,1,42,111,0,1,1,clean
1,1,5,1,2,1,23,24,0,1,1,clean
1,1,1,13456,232,1,83,5830,1968,116,116,clean
1,1,1,6084,186,2,83,376,50,46,46,clean
1,1,2,6084,156,1,35,2758,868,78,78,clean
1,1,1,1369,148,3,83,3367,1043,24,24,clean
1,1,2,211,352,2,53,102,8,176,0,clean
1,1,1,3721,122,1,83,188,0,61,61,clean
1,1,2,1,2,1,42,74,0,1,1,clean
1,1,1,3721,122,1,83,188,0,61,61,clean
1,1,1,225,172,3,83,949,261,28,28,clean
4,3,4,15,5,6,53,934,227,66,1,clean
1,1,5,49,14,1,6,101,0,7,7,clean
4,3,8,28,4,4,35,2310,552,23,22,clean
1,1,1,3721,122,1,83,188,0,61,61,clean
1,1,2,36,12,1,25,2166,717,6,6,clean
1,1,1,4900,794,3,83,3865,1142,132,132,clean
1,1,2,1369,74,1,25,823,0,37,37,clean
1,1,1,169,788,11,83,2772,695,35,35,clean
4,4,5,3,12,4,53,1770,461,3,1,clean
1,1,6,1,2,1,25,2750,866,1,1,defective
1,1,7,6084,156,1,35,2758,868,78,78,clean
2,1,8,10,56,3,23,2716,750,11,7,clean
2,1,1,484,413,3,83,4345,1428,69,68,defective
2,1,2,270,193,2,35,3009,771,52,44,clean
1,1,1,96,22,1,83,3178,653,16,6,defective
2,2,3,14,12,2,53,1901,557,6,2,clean
2,1,4,3,159,2,35,2996,769,40,39,clean
1,1,5,10,10,1,23,3270,676,10,0,clean
1,1,1,5184,144,1,83,294,0,72,72,clean
1,1,2,6,5,1,53,3841,1280,3,2,clean
2,1,1,1369,438,5,83,16911,2566,48,39,clean
1,1,2,40492,403,1,25,41872,6435,212,191,defective
1,1,3,2548,101,1,6,41875,6486,52,49,defective
5,2,5,665,381,6,35,15556,2538,56,23,clean
1,1,6,72,17,1,42,10223,3464,9,8,clean
2,1,1,2,12,2,83,1433,430,5,0,clean
1,1,2,24,24,1,25,1703,0,24,0,clean
3,2,4,7,158,3,35,3067,979,30,28,clean
1,1,1,22201,442,2,83,558,0,110,110,clean
1,1,2,4,4,1,53,6362,2424,4,0,clean
2,2,4,7445,74,2,25,21347,3217,124,114,defective
1,1,5,6084,156,1,35,2758,868,78,78,clean
1,1,6,110,141,2,23,2752,878,42,28,clean
1,1,1,2304,978,6,83,2985,940,81,81,clean
1,1,2,2,2,1,53,1976,674,2,0,clean
3,1,3,270,195,3,35,2864,775,35,29,clean
1,1,1,380,39,1,83,298,0,19,20,clean
2,1,1,225,116,3,83,1850,548,19,19,defective
5,2,3,9,86,6,53,2217,721,14,1,clean
2,2,5,8,24,2,25,6007,1752,12,1,clean
1,1,6,49,14,1,6,101,0,7,7,clean
1,1,7,6084,156,1,35,2758,868,78,78,clean
1,1,8,4704,146,1,23,9796,3122,48,98,defective
1,1,1,1296,72,1,83,1753,537,36,36,clean
1,1,2,2,3,1,53,1754,536,2,1,clean
1,1,3,6,7,1,35,9881,3149,6,1,clean
1,1,1,7420,193,1,83,2961,592,140,53,defective
1,1,1,1,2,1,83,316,75,1,1,clean
1,1,2,82088,579,1,42,359,88,331,248,defective
1,1,1,121,22,1,83,737,157,11,11,clean
1,1,1,121,22,1,83,737,157,11,11,clean
1,1,1,16,8,1,83,4,0,4,4,clean
1,1,1,20,12,1,83,316,75,10,2,clean
1,1,2,82088,579,1,42,359,88,331,248,defective
1,1,1,20,12,1,83,316,75,10,2,clean
2,1,2,4,583,2,42,335,83,166,125,defective
1,1,1,19,19,1,83,139,0,19,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,22201,298,1,83,823,0,149,149,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,174,174,1,83,3179,0,174,0,clean
1,1,1,2,2,1,83,21,0,2,0,clean
1,1,2,1,4,2,8,1603,0,1,1,clean
1,1,3,1,2,1,42,111,0,1,1,clean
1,1,1,16686,265,1,83,689,163,162,103,defective
1,1,1,16686,265,1,83,689,163,162,103,defective
1,1,1,7420,458,2,83,1825,377,151,78,defective
1,1,2,4,4,1,53,2962,592,2,2,clean
1,1,1,1024,128,2,83,1290,371,32,32,clean
1,1,1,1024,64,1,83,1401,418,32,32,clean
2,2,3,6,7,2,42,1150,390,3,2,clean
1,1,1,1953,1953,1,53,1261,251,1953,0,clean
1,1,1,40,18,2,53,2919,633,6,2,clean
1,1,1,289,34,1,53,1401,418,17,17,clean
1,1,1,75076,548,1,53,18732,4681,274,274,clean
1,1,1,32,24,2,53,3495,1001,8,4,clean
1,1,1,5,5,1,53,2522,776,5,0,clean
1,1,2,2709,150,1,42,2127,707,21,129,clean
1,1,1,32,24,2,53,3495,1001,8,4,clean
1,1,1,3,3,1,53,10229,3477,3,0,clean
1,1,2,3,3,1,25,10311,3505,0,3,clean
3,2,4,175,196,3,35,2372,769,39,39,clean
1,1,1,28,16,1,53,2945,705,14,2,clean
1,1,2,47736,465,1,35,2811,657,153,312,defective
1,1,1,28,16,1,53,2945,705,14,2,clean
1,1,2,47736,465,1,35,2811,657,153,312,defective
1,1,3,525,51,2,23,1464,329,15,10,clean
2,2,2,13,17,2,53,5194,1738,7,2,clean
1,1,3,3,3,1,25,10311,3505,0,3,clean
1,1,1,40,14,1,53,4732,1078,10,4,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,1953,1953,1,53,1261,251,1953,0,clean
1,1,1,1953,1953,1,53,1261,251,1953,0,clean
1,1,1,1953,1953,1,53,1261,251,1953,0,clean
1,1,1,4,4,1,53,139,0,2,2,clean
1,1,1,40,40,1,53,8,0,40,0,clean
1,1,1,32,24,2,53,3495,1001,8,4,clean
1,1,1,3224,138,3,53,3907,1027,26,20,clean
1,1,1,43,43,1,53,14,0,43,0,clean
1,1,1,1953,1953,1,53,1261,251,1953,0,clean
1,1,2,301,50,1,35,3212,668,43,7,clean
1,1,1,1953,1953,1,53,1261,251,1953,0,clean
1,1,1,14,14,1,53,73,0,14,0,clean
1,1,1,132132,727,1,53,9844,3138,363,364,defective
1,1,1,4,4,1,25,3183,0,2,2,clean
1,1,1,24,24,1,25,3183,0,24,0,clean
1,1,1,6440,654,1,25,2575,0,644,10,clean
1,1,1,15,8,1,25,612,180,5,3,clean
1,1,1,2209,94,1,25,6364,2427,47,47,clean
1,1,1,36,18,2,25,1372,433,5,4,clean
1,1,2,441,66,2,23,1353,429,16,16,clean
1,1,1,4,4,1,25,570,173,2,2,clean
1,1,2,629,54,1,35,533,173,17,37,clean
1,1,3,1,8,3,8,1246,57,1,1,clean
1,1,4,1,2,1,42,111,0,1,1,clean
1,1,1,24,14,1,25,620,180,12,2,clean
1,1,1,1,2,1,25,5,0,1,1,clean
1,1,1,24,24,1,25,3183,0,24,0,clean
1,1,1,24,24,1,25,3183,0,24,0,clean
1,1,1,1,2,1,6,9859,3143,1,1,clean
2,1,1,47736,594,2,35,2809,657,106,191,defective
2,1,1,9,17,2,35,9876,3147,7,1,clean
1,1,1,6084,156,1,35,2758,868,78,78,clean
1,1,1,6084,156,1,35,2758,868,78,78,clean
1,1,1,6084,156,1,35,2758,868,78,78,clean
1,1,1,6084,156,1,35,2758,868,78,78,clean
1,1,1,3,3,1,35,24,0,3,0,clean
1,1,1,1995,92,1,35,9845,3142,35,57,defective
1,1,1,3,3,1,35,24,0,3,0,clean
2,2,2,10,10,2,35,3184,0,5,5,clean
1,1,1,4,4,1,35,755,240,2,2,clean
2,1,1,1995,116,2,35,9840,3138,21,36,defective
1,1,2,44,15,1,8,9838,3143,11,4,clean
1,1,1,1,8,3,8,1246,57,1,1,clean
1,1,2,1,2,1,42,111,0,1,1,clean
1,1,3,286,37,1,23,543,175,26,11,clean
1,1,1,44,15,1,8,9838,3143,11,4,clean
1,1,1,14,14,1,42,2755,868,0,14,clean
1,1,1,2709,150,1,42,2127,707,21,129,clean
1,1,1,2709,300,2,42,2127,707,21,129,clean
1,1,1,816,67,1,42,5,0,16,51,clean
1,1,2,2,2,1,23,211,38,2,0,clean
1,1,1,2709,150,1,42,2127,707,21,129,clean
1,1,1,28,11,1,42,536,173,7,4,defective
1,1,1,5,10,2,42,36,8,0,5,clean
1,1,1,2709,150,1,42,2127,707,21,129,clean
1,1,1,7,15,2,42,1280,406,1,6,clean
2,1,1,816,73,2,42,5,0,9,27,clean
1,1,1,816,67,1,42,5,0,16,51,clean
1,1,1,816,67,1,42,5,0,16,51,clean
1,1,1,816,67,1,42,5,0,16,51,clean
1,1,1,816,67,1,42,5,0,16,51,clean
1,1,1,1,1,1,42,533,173,1,0,clean
1,1,1,2709,150,1,42,2127,707,21,129,clean
1,1,1,82088,579,1,42,359,88,331,248,defective
1,1,1,2709,150,1,42,2127,707,21,129,clean
1,1,1,2709,300,2,42,2127,707,21,129,clean
1,1,1,82088,579,1,42,359,88,331,248,defective
1,1,1,82088,579,1,42,359,88,331,248,defective
1,1,1,82088,579,1,42,359,88,331,248,defective
1,1,1,82088,579,1,42,359,88,331,248,defective
1,1,1,1369,74,1,42,3263,674,37,37,clean
1,1,1,2709,150,1,42,2127,707,21,129,clean
1,1,1,2709,300,2,42,2127,707,21,129,clean
1,1,1,36,36,1,23,32,0,36,0,clean
1,1,1,42,13,1,23,18779,4694,6,7,clean
1,1,1,720,58,1,23,18780,4694,40,18,clean
1,1,1,4704,146,1,23,9796,3122,48,98,defective
2,1,1,4704,148,2,23,9798,3123,24,49,defective
1,1,1,4704,146,1,23,9796,3122,48,98,defective
1,1,1,1,102,12,23,1863,610,4,4,clean
1,1,1,3,3,1,23,3,0,0,3,clean
1,1,1,4704,146,1,23,9796,3122,48,98,defective
1,1,1,4704,146,1,23,9796,3122,48,98,defective
1,1,1,4704,146,1,23,9796,3122,48,98,defective
1,1,1,286,37,1,23,543,175,26,11,clean
2,1,1,924,355,2,51,451,92,105,72,defective
1,1,2,19,19,1,55,228,41,19,0,clean
2,2,4,260,8,5,78,413,99,95,95,clean
5,1,5,8,171,6,65,536,125,18,10,clean
1,1,1,1800,190,1,51,269,80,180,10,defective
1,1,2,4225,130,1,78,339,94,65,65,clean
1,1,1,62,125,2,51,453,103,31,31,clean
1,1,2,2916,108,1,78,205,44,54,54,clean
1,1,1,62,125,2,51,453,103,31,31,clean
1,1,2,2916,108,1,78,205,44,54,54,clean
1,1,1,1,2,1,51,264,50,1,1,clean
1,1,2,24,11,1,55,265,52,8,3,clean
1,1,1,386,386,1,51,242,51,386,0,defective
1,1,1,4697,138,1,51,169,42,77,61,defective
3,1,2,32,133,3,55,165,38,33,11,defective
2,2,4,656,230,4,78,171,41,36,31,defective
4,1,5,3,275,10,65,451,111,16,10,defective
3,1,1,234,3113,3,51,1093,257,1030,7,defective
2,1,2,594,119,2,55,1466,346,45,14,clean
1,1,3,547600,3974,5,78,1249,279,397,397,clean
6,1,1,136,3720,9,51,593,130,387,26,defective
6,1,2,192,675,7,55,1056,252,73,23,defective
8,4,6,716,46,18,78,955,209,167,136,defective
8,1,7,432,194,10,65,809,186,12,7,defective
2,1,1,60192,2272,3,51,588,83,352,405,defective
1,1,2,25281,438,2,78,628,131,109,109,clean
1,1,3,1700,93,1,65,635,152,68,25,defective
1,1,1,1,2,1,51,66,16,1,1,clean
1,1,2,256,32,1,78,67,16,16,16,clean
4,2,2,35,2,4,51,268,51,14,14,defective
2,1,3,24,145,2,55,573,149,70,2,defective
1,1,4,3249,114,1,78,266,52,57,57,clean
3,1,1,18,1773,4,51,562,83,182,260,defective
1,1,2,3600,120,1,78,646,123,60,60,clean
1,1,3,2,3,1,65,696,136,2,1,clean
1,1,1,192,32,1,51,149,30,8,24,clean
1,1,2,1458,99,1,55,191,48,81,18,defective
1,1,1,112,22,1,51,692,172,14,8,clean
1,1,2,840,58,1,55,788,207,30,28,clean
6,3,5,1033,348,6,78,956,263,76,60,defective
1,1,6,8,8,1,65,1010,281,8,0,clean
1,1,1,62,125,2,51,453,103,31,31,clean
1,1,1,62,125,2,51,453,103,31,31,clean
1,1,2,2916,108,1,78,205,44,54,54,clean
1,1,1,4697,138,1,51,169,42,77,61,defective
1,1,2,1225,70,1,78,169,42,35,35,clean
5,1,1,60192,3266,7,51,468,79,223,243,defective
2,1,2,616,235,2,55,327,83,59,58,defective
4,2,4,169,128,4,78,471,112,16,16,defective
2,1,5,323,38,2,65,417,107,10,9,defective
1,1,1,7,8,1,51,480,85,7,1,defective
1,1,2,1,2,1,78,646,123,1,1,clean
1,1,3,2,3,1,65,696,136,2,1,clean
1,1,1,374,374,1,51,0,136,0,374,clean
1,1,1,434,45,1,51,713,181,31,14,defective
1,1,2,23,24,1,55,813,218,23,1,defective
1,1,3,17,18,1,78,897,251,17,1,clean
1,1,1,221,30,1,51,793,202,13,17,clean
1,1,2,69696,528,1,78,858,215,264,264,clean
2,1,3,40,63,2,65,577,134,19,12,defective
1,1,1,48,14,1,51,786,201,8,6,clean
2,1,2,6,11,2,55,813,205,2,3,clean
1,1,3,69696,528,1,78,858,215,264,264,clean
1,1,1,374,374,1,51,0,215,0,374,clean
1,1,1,1768,94,1,51,302,85,68,26,defective
1,1,2,4225,130,1,78,339,94,65,65,clean
1,1,1,3060,3060,1,51,1901,432,3060,0,defective
1,1,2,547600,2956,2,78,2157,470,739,739,clean
1,1,1,483,981,2,51,137,248,249,241,defective
1,1,2,48,14,1,65,418,108,6,8,clean
1,1,1,483,981,2,51,137,99,249,241,defective
2,1,1,4,7,2,51,188,8,3,0,clean
1,1,2,10,7,1,65,57,16,2,5,clean
2,1,1,1044,1050,4,51,223,17,134,128,defective
1,1,2,50,15,1,65,250,71,5,10,clean
1,1,1,62,125,2,51,453,103,31,31,clean
3,1,1,1560,113,3,51,148,29,13,24,defective
3,2,3,806,78,3,78,162,34,19,21,defective
1,1,4,25,22,2,65,142,30,5,5,clean
1,1,1,3060,3060,1,51,1901,432,3060,0,defective
1,1,2,12,24,3,78,1558,341,2,5,clean
1,1,1,15825,286,1,51,867,184,211,75,defective
1,1,2,94249,614,1,78,1156,300,307,307,clean
1,1,3,2,3,1,65,1195,328,2,1,clean
1,1,1,4,8,2,51,756,180,0,4,clean
1,1,1,210,29,1,51,355,79,14,15,clean
2,1,2,105,79,2,55,429,102,37,2,defective
1,1,3,13924,236,1,78,467,111,118,118,clean
1,1,4,72,17,1,65,472,113,9,8,clean
1,1,1,3060,3060,1,51,1901,432,3060,0,defective
1,1,2,105,38,1,55,414,100,35,3,defective
2,2,4,173671,3370,5,78,1511,330,388,380,defective
1,1,5,481,481,1,65,0,71,0,481,clean
1,1,1,112,23,1,51,361,83,16,7,defective
1,1,2,82,43,1,55,346,81,2,41,clean
1,1,3,13924,236,1,78,467,111,118,118,clean
1,1,4,432,43,1,65,655,151,27,16,clean
1,1,1,112,23,1,51,361,83,16,7,defective
1,1,2,6,5,1,55,348,81,3,2,clean
1,1,3,13924,236,1,78,467,111,118,118,clean
3,1,1,234,84,3,51,695,172,17,10,defective
1,1,2,30276,348,1,78,888,248,174,174,clean
1,1,1,525,46,1,51,491,97,25,21,defective
1,1,2,22801,302,1,78,463,91,151,151,clean
1,1,3,506,57,1,65,528,122,46,11,defective
1,1,1,2680,107,1,51,422,99,67,40,defective
2,1,2,168,53,2,55,447,103,15,11,defective
7,2,4,348,204,9,78,492,106,54,55,defective
1,1,5,432,52,2,65,597,133,11,15,defective
1,1,1,4536,135,1,51,842,179,72,63,defective
1,1,2,108,21,1,65,983,210,9,12,clean
1,1,1,483,483,1,51,0,210,0,483,clean
1,1,2,133,134,1,55,881,246,133,1,defective
1,1,3,94249,662,2,78,633,150,165,165,clean
7,1,4,9,320,9,65,383,78,2,32,clean
1,1,1,483,483,1,51,0,340,0,483,clean
6,1,1,210,3909,6,51,648,144,614,36,defective
8,1,2,30,449,14,55,446,100,25,6,defective
16,4,6,2,66,27,78,982,225,96,93,defective
13,2,8,6,704,30,65,525,123,17,13,defective
2,1,1,1242,138,2,51,1161,240,47,21,defective
6,1,2,11,344,6,55,1287,266,40,17,defective
1,1,3,236989,1150,1,78,1713,347,881,269,defective
1,1,4,18,19,1,65,1742,350,18,1,clean
2,1,1,4,50,2,51,489,97,13,11,defective
1,1,2,22801,302,1,78,463,91,151,151,clean
2,2,4,403,37,2,65,549,131,34,12,defective
1,1,1,386,411,2,51,129,25,205,0,defective
2,1,2,30,13,2,65,260,54,4,2,clean
