@relation 'dataset_file-weka.filters.supervised.instance.SMOTE-C0-K10-P3000.0-S1-weka.filters.unsupervised.attribute.Remove-R1-6,8,10-11'

@attribute mods numeric
@attribute cyco numeric
@attribute label {clean,defective}

@data
2051,40,clean
1008,40,clean
889,20,clean
703,41,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
172,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,47,clean
1573,0,clean
1573,28,clean
2051,28,clean
1008,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
703,0,clean
1573,2,clean
2051,2,clean
1008,3,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,10,clean
703,14,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,113,clean
2051,87,clean
1008,86,clean
889,85,clean
703,15,clean
1573,2,clean
2051,0,clean
1008,0,clean
889,1,clean
703,0,clean
1573,57,clean
2051,43,clean
1008,39,clean
889,37,clean
703,24,clean
172,23,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,27,clean
2051,27,clean
1008,28,clean
703,10,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
1573,1,clean
2051,1,clean
160,1,clean
703,1,clean
1573,64,clean
2051,55,clean
1008,55,clean
889,53,clean
703,56,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
160,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,108,clean
2051,104,clean
1008,106,clean
889,108,clean
703,38,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
160,0,clean
703,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,8,clean
2051,8,clean
1008,8,clean
889,8,clean
703,8,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
889,0,clean
703,0,clean
1573,1,clean
2051,1,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
1573,0,clean
2051,0,clean
889,0,clean
172,0,clean
1573,3,clean
2051,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
1573,157,clean
2051,151,clean
1008,147,clean
889,145,clean
703,145,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,16,clean
2051,13,clean
889,9,clean
160,19,clean
1573,0,clean
2051,0,clean
1573,2,clean
2051,2,clean
889,2,clean
160,2,clean
703,2,clean
1573,38,clean
2051,48,clean
1008,56,clean
889,51,clean
703,51,clean
172,51,clean
1573,0,clean
2051,0,clean
1573,42,clean
2051,38,clean
1008,37,defective
889,42,clean
703,23,clean
1573,0,clean
2051,0,clean
160,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
160,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1573,2,clean
2051,2,clean
1008,1,clean
889,1,clean
703,8,clean
1573,0,clean
2051,0,clean
1573,1,clean
2051,1,clean
1008,1,clean
1573,0,clean
2051,5,clean
1008,0,clean
1573,0,clean
2051,5,clean
1008,0,clean
1573,0,clean
2051,5,clean
1008,0,clean
1573,0,clean
1573,28,clean
2051,27,clean
1008,27,clean
703,27,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,1,clean
2051,1,clean
1573,0,clean
2051,0,clean
889,0,clean
172,0,clean
1573,5,clean
2051,5,clean
1008,2,clean
889,8,clean
160,10,clean
703,9,clean
1573,0,clean
1573,0,clean
2051,0,clean
172,0,clean
1573,0,clean
2051,0,clean
172,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
172,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
889,0,clean
703,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
1573,3,clean
2051,3,clean
1573,1,clean
2051,1,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,144,clean
2051,132,clean
1008,35,clean
889,49,clean
703,59,clean
172,59,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,2,clean
2051,2,clean
889,2,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,3,clean
2051,2,clean
1008,0,defective
889,0,clean
703,1,clean
172,1,clean
1573,0,clean
2051,0,clean
1008,0,clean
703,0,clean
1573,0,clean
2051,0,clean
703,0,clean
1573,5,clean
2051,6,clean
703,8,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,35,clean
2051,37,clean
1008,35,clean
889,42,clean
703,17,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,85,clean
2051,84,clean
703,103,clean
172,115,clean
1573,0,clean
1573,0,clean
2051,0,clean
1573,1,clean
2051,1,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,4,clean
1573,0,clean
2051,0,clean
1573,28,clean
2051,18,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,0,clean
2051,0,clean
889,0,defective
703,0,clean
1573,27,clean
2051,22,clean
1008,24,clean
703,24,clean
1573,0,clean
2051,0,clean
1573,19,clean
2051,20,clean
1008,18,clean
889,18,clean
703,5,clean
1573,0,clean
2051,0,clean
1573,166,clean
2051,149,clean
1573,0,clean
2051,0,clean
703,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,89,clean
2051,79,clean
1573,128,clean
2051,126,clean
1008,127,clean
889,128,clean
703,113,clean
172,110,clean
1573,3,clean
2051,2,clean
1008,0,clean
1573,39,clean
2051,39,clean
1008,45,clean
703,45,clean
1573,0,clean
2051,0,clean
1573,43,clean
2051,33,clean
1008,39,clean
889,39,clean
160,40,clean
703,53,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,8,clean
2051,10,clean
1008,10,clean
889,10,clean
1573,72,clean
2051,72,defective
1008,60,clean
889,48,clean
703,48,clean
172,48,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,31,clean
2051,27,clean
1008,13,clean
889,16,clean
703,12,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,30,clean
2051,23,clean
1008,21,clean
889,48,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
160,0,clean
703,0,clean
172,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,11,clean
2051,9,clean
1008,10,clean
889,1,clean
703,13,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
1573,19,clean
2051,17,clean
1008,17,clean
703,17,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,0,clean
2051,0,clean
1008,0,clean
1573,0,clean
2051,0,clean
703,0,clean
172,0,clean
1573,8,clean
2051,10,clean
1008,13,clean
703,13,clean
1573,0,clean
2051,0,clean
1008,0,clean
703,0,clean
1573,4,clean
2051,4,clean
1008,4,clean
703,4,clean
1573,0,clean
1573,69,clean
2051,70,clean
1573,0,clean
2051,0,clean
1008,0,clean
889,0,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,2,clean
2051,2,clean
889,2,clean
1573,0,clean
2051,0,clean
889,0,clean
1573,1,clean
2051,1,clean
703,1,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
2051,0,clean
1573,0,clean
1573,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,4,clean
1008,4,clean
889,4,clean
703,6,clean
2051,0,clean
703,0,clean
2051,1,clean
2051,3,clean
703,3,clean
2051,3,clean
703,3,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,6,clean
1008,6,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,0,clean
2051,0,clean
2051,3,clean
1008,4,clean
703,4,clean
2051,3,clean
703,3,clean
2051,1,clean
2051,0,clean
703,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,1,clean
2051,0,clean
2051,1,clean
1008,1,clean
889,3,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,22,clean
1008,22,clean
2051,0,clean
889,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,1,clean
703,1,clean
2051,0,clean
2051,1,clean
703,1,clean
2051,0,clean
2051,0,clean
2051,1,clean
160,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,3,clean
2051,0,clean
703,0,clean
2051,1,clean
703,1,clean
2051,1,clean
703,1,clean
2051,3,clean
703,3,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,1,clean
2051,1,clean
1008,1,clean
2051,1,clean
1008,0,clean
2051,1,clean
1008,0,clean
2051,1,clean
2051,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,7,clean
2051,0,clean
2051,0,clean
160,0,clean
2051,0,clean
2051,0,clean
2051,14,clean
1008,17,clean
889,18,clean
703,19,clean
172,19,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,16,clean
1008,16,clean
889,16,clean
703,6,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,3,clean
2051,0,clean
703,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,2,clean
1008,1,clean
889,4,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,5,clean
2051,0,clean
1008,0,clean
2051,18,clean
1008,9,clean
2051,2,clean
889,2,clean
703,2,clean
2051,2,clean
889,3,clean
703,1,clean
172,2,clean
2051,0,clean
2051,1,clean
2051,0,clean
1008,0,clean
160,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
889,0,clean
172,0,clean
2051,0,clean
2051,0,clean
2051,3,clean
1008,0,clean
2051,3,clean
1008,3,clean
889,3,clean
703,3,clean
2051,0,clean
2051,32,clean
1008,48,clean
889,54,clean
703,34,clean
2051,0,clean
889,0,clean
2051,34,clean
889,0,clean
2051,0,clean
889,0,clean
2051,7,clean
889,7,clean
2051,0,clean
703,0,clean
2051,1,clean
703,3,clean
2051,4,clean
703,6,clean
2051,19,clean
2051,8,clean
1008,6,clean
703,8,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,1,clean
1008,1,clean
889,1,clean
703,0,clean
2051,8,clean
703,7,clean
2051,0,clean
2051,0,clean
1008,0,clean
160,0,clean
2051,0,clean
1008,0,clean
2051,3,clean
1008,0,clean
2051,0,clean
703,0,clean
2051,6,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,6,clean
703,6,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
2051,1,clean
1008,1,clean
2051,0,clean
703,0,clean
2051,0,clean
172,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,1855,clean
1008,1784,clean
889,1802,clean
703,1824,clean
172,1859,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,49,clean
1008,40,clean
889,1,clean
703,83,clean
172,83,clean
2051,0,clean
1008,0,clean
703,2,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
889,0,clean
2051,0,clean
2051,1,clean
1008,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,6,clean
2051,0,clean
2051,0,clean
160,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,0,clean
703,0,clean
2051,7,clean
2051,10,clean
2051,13,clean
1008,13,clean
889,13,clean
2051,0,clean
1008,0,clean
2051,73,clean
1008,77,clean
889,72,clean
703,72,clean
2051,11,clean
1008,5,clean
2051,3,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,28,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,24,clean
2051,1,clean
889,1,clean
2051,0,clean
2051,1,clean
2051,687,clean
1008,403,defective
889,495,clean
703,518,clean
172,489,clean
2051,0,clean
1008,0,clean
889,0,clean
703,1,clean
2051,1,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,0,clean
2051,12,clean
2051,3,clean
160,3,clean
172,3,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,36,clean
1008,46,clean
889,46,clean
703,46,clean
172,46,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,46,defective
1008,46,clean
703,46,clean
2051,1,clean
703,1,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,1,clean
2051,0,clean
2051,6,clean
1008,2,clean
703,2,clean
2051,172,defective
1008,160,clean
889,192,clean
703,208,clean
172,232,clean
2051,126,clean
1008,107,clean
889,109,clean
703,115,clean
172,124,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
172,0,clean
2051,2,clean
1008,1,clean
889,2,clean
2051,4,clean
1008,2,clean
703,4,clean
172,6,clean
2051,0,clean
1008,0,defective
703,0,clean
172,0,clean
2051,0,clean
1008,0,clean
2051,16,clean
1008,23,clean
889,27,clean
2051,0,clean
2051,0,clean
2051,2,clean
1008,0,clean
703,2,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,1,clean
1008,1,clean
2051,0,clean
1008,0,clean
2051,1,clean
1008,0,clean
2051,0,clean
889,0,clean
2051,0,clean
1008,0,clean
2051,6,clean
1008,0,clean
2051,2,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,8,clean
703,8,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,24,clean
1008,28,clean
889,28,defective
703,28,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,9,clean
1008,0,clean
703,0,clean
2051,14,clean
1008,14,clean
703,14,clean
2051,0,clean
1008,0,clean
2051,0,clean
889,0,clean
2051,0,clean
889,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,1,clean
703,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,47,clean
2051,0,clean
2051,31,clean
1008,34,defective
889,34,clean
703,19,clean
2051,18,clean
1008,21,clean
889,21,clean
703,10,clean
2051,0,clean
2051,12,clean
1008,12,clean
889,12,clean
703,5,clean
2051,0,clean
2051,24,clean
1008,27,defective
889,27,clean
703,15,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,0,clean
889,0,clean
2051,2,clean
1008,3,clean
703,3,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,8,clean
703,8,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,3,clean
2051,3,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
172,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,59,clean
1008,58,clean
889,54,clean
703,57,clean
172,50,clean
2051,0,clean
1008,0,clean
2051,1,clean
1008,2,clean
2051,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,42,clean
1008,38,clean
703,38,clean
2051,0,clean
2051,0,clean
2051,6,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,88,clean
1008,80,clean
889,95,clean
703,108,clean
2051,3,clean
1008,8,clean
889,6,clean
703,9,clean
2051,1,clean
1008,1,clean
889,3,clean
2051,1,clean
1008,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,18,clean
1008,18,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,15,clean
2051,6,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
160,0,clean
703,0,clean
2051,7,clean
1008,12,clean
2051,0,clean
2051,2,clean
2051,0,clean
889,0,clean
172,0,clean
2051,0,clean
2051,51,clean
1008,73,clean
703,52,clean
2051,0,clean
1008,0,clean
703,0,clean
172,0,clean
2051,11,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,5,clean
889,4,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
889,0,clean
160,0,clean
703,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
889,0,clean
172,0,clean
2051,9,clean
1008,10,clean
2051,3,clean
2051,0,clean
2051,3,clean
2051,1,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
2051,1,clean
1008,0,clean
2051,1,clean
1008,0,clean
703,1,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,10,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
889,0,clean
2051,2,clean
2051,2,clean
2051,3,clean
889,3,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,4,clean
1008,4,clean
889,2,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,53,clean
1008,52,clean
889,53,clean
703,53,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,1,clean
2051,12,clean
1008,13,clean
889,13,clean
703,7,clean
2051,0,clean
2051,53,defective
1008,53,clean
703,39,clean
2051,11,clean
1008,0,clean
160,11,clean
2051,13,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,149,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,26,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,1,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,7,clean
1008,21,clean
703,21,clean
2051,7,clean
2051,1,clean
2051,0,clean
2051,6,clean
1008,5,clean
703,5,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,17,clean
1008,15,clean
703,15,clean
2051,0,defective
703,0,clean
2051,0,clean
2051,1,clean
2051,1,clean
2051,1,clean
2051,1,clean
889,0,clean
2051,3,clean
2051,3,clean
2051,16,clean
2051,18,clean
1008,20,defective
889,21,clean
703,9,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,5,clean
1008,5,clean
2051,2,clean
2051,0,clean
889,0,clean
2051,6,clean
1008,1,clean
2051,16,clean
1008,22,clean
889,22,clean
703,9,clean
2051,0,clean
889,0,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
2051,2,clean
2051,0,clean
2051,2,clean
1008,11,clean
703,15,clean
2051,0,clean
2051,4,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,1,clean
703,1,clean
2051,3,clean
2051,3,clean
1008,3,clean
889,3,clean
160,3,clean
703,3,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
160,0,clean
2051,0,clean
1008,0,clean
889,0,clean
160,0,clean
2051,20,clean
1008,27,clean
889,28,clean
703,33,clean
2051,0,clean
889,0,clean
2051,0,clean
2051,16,clean
1008,15,clean
703,8,clean
2051,0,clean
2051,11,clean
1008,15,clean
703,9,clean
2051,15,clean
1008,20,clean
703,15,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
889,0,clean
2051,0,clean
889,0,clean
2051,1,clean
2051,30,clean
2051,1,clean
889,1,clean
2051,1,clean
889,1,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,1,clean
2051,13,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,0,clean
1008,1,clean
2051,139,clean
2051,3,clean
2051,1,clean
2051,1,clean
2051,1,clean
889,1,clean
2051,2,clean
2051,2,clean
1008,2,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,1,clean
1008,1,clean
889,1,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
172,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
703,0,clean
2051,0,clean
2051,4,clean
1008,0,clean
2051,0,clean
2051,18,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,8,clean
1008,9,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,12,clean
1008,12,clean
889,11,clean
703,11,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,42,clean
1008,44,clean
889,44,clean
703,26,clean
172,23,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,3,clean
2051,0,clean
1008,0,clean
2051,12,clean
703,12,clean
2051,2,clean
703,2,clean
2051,17,clean
1008,10,clean
2051,9,clean
1008,14,clean
889,10,clean
2051,0,clean
1008,3,clean
889,5,clean
703,5,clean
2051,16,clean
1008,22,clean
889,22,clean
2051,0,clean
2051,1,clean
2051,0,clean
1008,0,clean
2051,5,clean
889,5,clean
2051,0,clean
2051,3,clean
2051,6,clean
160,7,clean
2051,4,clean
2051,0,clean
2051,3,clean
2051,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
889,0,clean
2051,0,clean
889,0,clean
703,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
889,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,1,clean
1008,0,clean
2051,6,clean
1008,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
889,0,clean
2051,2,clean
2051,0,clean
1008,0,clean
889,0,clean
703,0,clean
2051,0,clean
703,0,clean
2051,3,clean
1008,4,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,32,clean
1008,32,clean
703,32,clean
2051,1,clean
1008,1,clean
2051,2,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
889,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,242,clean
1008,263,clean
889,281,clean
703,294,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,54,clean
1008,46,clean
889,45,defective
703,49,clean
2051,0,clean
2051,0,clean
703,0,clean
2051,0,defective
1008,0,clean
2051,37,defective
1008,56,clean
889,35,clean
160,72,clean
703,47,clean
172,22,clean
2051,0,clean
1008,0,clean
2051,6,clean
703,6,clean
2051,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,3,clean
1008,7,clean
172,9,clean
2051,1,clean
2051,0,clean
703,0,clean
2051,0,clean
2051,0,clean
2051,4,clean
2051,2,clean
2051,2,clean
2051,0,clean
160,0,clean
703,0,clean
2051,77,clean
1008,68,clean
889,68,clean
703,68,clean
172,66,clean
2051,0,clean
1008,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,29,clean
1008,37,clean
889,43,clean
703,35,clean
172,33,clean
2051,0,clean
2051,7,clean
1008,13,clean
889,13,clean
2051,2,clean
1008,4,clean
2051,0,clean
2051,0,clean
2051,0,clean
172,0,clean
2051,0,clean
2051,0,clean
2051,0,clean
2051,19,clean
1008,0,clean
2051,1,clean
1008,2,clean
889,4,clean
703,17,clean
172,24,clean
2051,0,clean
2051,0,clean
1008,0,clean
703,0,clean
2051,0,clean
703,0,clean
2051,5,clean
2051,0,clean
889,0,clean
160,0,clean
2051,0,clean
2051,0,clean
1008,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,0,clean
1008,0,clean
889,0,clean
2051,14,clean
2051,0,clean
2051,0,clean
2051,6,clean
2051,6,clean
172,7,clean
2051,3,clean
2051,0,clean
1008,0,clean
2051,2,clean
2051,0,clean
2051,0,clean
2051,6,clean
1008,3,clean
