@relation dataset_feat_h-weka.filters.unsupervised.attribute.Remove-R11

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute label {clean,defective}

@data
9,9,9,3,1,12,208,57,0,7,defective
11,11,10,4,129,13,197,48,0,7,clean
1,1,1,34338,371,1,266,4144,916,194,clean
1,1,2,2,3,1,222,238,84,1,clean
1,1,1,4,5,1,266,25,0,4,clean
2,2,3,32,7,3,222,1008,283,2,clean
1,1,1,9,6368,4,266,967,202,809,defective
1,1,2,14,9,1,172,197,0,7,clean
2,2,3,2278,914,10,222,1064,209,13,defective
1,1,1,4,4,1,266,636,195,2,clean
1,1,2,10,11,1,222,4541,966,1,clean
1,1,1,240,31,1,266,461,145,15,clean
1,1,2,10,7,1,197,547,168,5,defective
2,2,2,30,4,2,266,371,68,16,defective
3,3,2,10,2061,3,266,1290,329,345,clean
5,5,5,76,118,6,172,692,163,32,clean
6,6,8,32,430,7,222,235,52,35,clean
7,7,10,7,4,9,208,814,189,16,clean
3,3,11,35,51,3,197,2248,592,8,clean
1,1,1,15600,250,1,266,334,61,130,clean
3,3,4,92,115,3,172,497,103,49,clean
2,2,6,5815,423,2,222,515,107,112,clean
2,2,2,310,25,2,266,207,73,5,clean
1,1,1,170,27,1,266,341,91,10,clean
1,1,2,172,54,2,222,1074,277,2,clean
1,1,1,60,34,2,266,334,62,12,clean
1,1,2,132,23,1,222,589,125,11,clean
4,4,2,2,2103,9,266,858,202,118,defective
1,1,3,226,115,1,172,491,102,113,clean
2,2,5,2429,423,2,222,551,116,111,clean
1,1,6,4,5,1,208,769,166,1,clean
3,3,7,14,32,4,197,744,103,4,clean
3,3,1,3022,3671,5,266,1234,231,722,defective
5,5,1,3022,3383,5,266,1918,385,636,defective
1,1,2,8,6,1,172,2107,429,4,clean
5,5,4,9,88,5,197,2224,481,17,clean
3,3,2,331,2070,3,266,1537,368,403,defective
1,1,3,737881,1718,1,172,1807,451,859,clean
2,2,4,346,459,7,222,585,208,1,defective
26,26,6,123,4182,42,266,1345,323,177,defective
9,9,11,273,8,14,172,1489,386,189,defective
18,18,14,185,307,20,222,1034,232,39,defective
19,19,17,131,96,25,208,1369,335,12,defective
14,14,20,17,6,21,197,1231,315,17,defective
1,1,1,240,31,1,266,461,145,15,clean
1,1,1,15180,247,1,266,3441,956,115,clean
3,3,2,8550,44,3,266,1726,423,349,clean
1,1,3,737881,1718,1,172,1807,451,859,clean
1,1,4,40,33,3,222,696,163,3,clean
3,3,3,342,187,5,266,1132,310,58,defective
1,1,4,910,101,1,172,1899,528,10,defective
1,1,5,435,1024,4,222,1001,302,2,clean
7,7,5,29,41,7,266,445,141,7,defective
1,1,6,435,1047,8,222,1211,351,1,clean
4,4,3,480,6,4,266,544,116,257,clean
1,1,4,737881,1718,1,172,1807,451,859,clean
1,1,5,12,105,7,222,467,108,1,clean
25,25,6,534,94,31,266,2645,362,77,defective
4,4,8,8281,2928,5,172,2321,433,304,defective
6,6,9,8,67,6,222,3185,247,7,clean
12,12,11,4,476,24,208,1988,559,5,defective
3,3,12,10,132,5,197,2811,827,9,clean
20,20,7,490,430,34,266,1870,320,271,defective
4,4,8,112,565,13,172,2025,349,4,defective
4,4,2,8096,357,4,266,3848,869,152,defective
1,1,3,18,15,2,172,3520,830,1,clean
1,1,1,3876,125,1,266,2511,698,68,defective
1,1,1,2688,104,1,266,1071,86,48,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
1,1,2,737881,1718,1,172,1807,451,859,clean
1,1,3,6,7,1,208,1996,484,1,defective
1,1,1,1452,77,1,266,636,195,33,clean
1,1,1,145,34,1,266,1009,194,29,clean
1,1,2,68,21,1,222,1232,254,4,clean
8,8,3,1462,3590,9,266,1452,317,442,defective
1,1,4,7,8,1,172,151,33,1,clean
2,2,6,64,8,2,222,31,16,3,clean
2,2,8,566,103,3,208,1844,418,1127,defective
2,2,9,9,19,2,197,733,142,3,clean
1,1,1,4150,266,2,266,1189,157,50,clean
1,1,2,1968,986,1,208,2208,206,984,clean
1,1,1,42968,426,1,266,705,110,262,clean
1,1,2,9700,197,1,172,1547,214,100,clean
4,4,2,21,22,4,266,744,196,260,clean
1,1,3,737881,1718,1,172,1807,451,859,clean
3,3,5,37,44,7,222,471,124,3,clean
5,5,7,51,15,7,208,1135,294,7,defective
2,2,8,121,160,2,197,817,251,52,clean
1,1,1,4,4,1,266,25,0,2,clean
1,1,2,21,47,2,222,224,49,2,clean
2,2,2,61,20,3,266,779,108,7,defective
53,53,6,186,413,99,266,1425,273,123,defective
13,13,9,2191,18,32,172,1739,340,54,defective
44,44,6,57,240,78,266,1892,434,118,defective
9,9,8,18167,2963,24,172,1937,396,76,defective
3,3,2,34,48,3,266,2042,673,22,clean
5,5,2,22,51,14,266,1423,327,50,defective
22,22,5,69,297,46,172,2028,462,27,defective
10,10,7,2,450,21,222,2488,582,34,defective
21,21,11,83,3982,29,208,2184,597,80,defective
16,16,14,261,53,17,197,2332,677,19,defective
5,5,4,1144,13,5,266,2829,408,107,defective
1,1,1,90,33,1,266,636,122,30,clean
3,3,3,279,17,3,266,1082,263,61,clean
7,7,4,676,56,7,266,4059,967,124,defective
1,1,5,16,10,1,222,4502,951,8,clean
3,3,7,602,44,3,208,4717,990,39,defective
7,7,4,147,16,8,266,315,76,25,defective
5,5,7,68,165,5,172,615,200,28,defective
7,7,9,2,166,7,222,604,182,17,clean
4,4,10,4,93,6,208,1369,373,6,clean
2,2,12,1160,39,2,197,951,300,95,clean
1,1,1,465,46,1,266,167,34,15,defective
2,2,2,20,19,2,222,168,34,1,clean
1,1,3,2387,456,2,208,37,10,11,clean
1,1,1,8,9,1,266,1155,147,1,clean
1,1,1,24,11,1,266,1189,157,8,clean
2,2,2,433,73,2,266,1826,309,47,clean
2,2,3,64,96,2,222,1981,365,15,clean
4,4,3,70,14,4,266,1493,246,50,clean
1,1,1,26,27,1,266,1867,324,26,clean
2,2,2,30,286,2,222,1958,359,84,clean
8,8,4,126,155,10,266,2229,384,36,clean
1,1,5,348,41,1,197,2198,397,29,clean
1,1,1,782,782,1,266,0,397,0,clean
2,2,1,12,254,10,266,1135,248,18,defective
3,3,4,77,28,4,172,1513,428,10,defective
7,7,5,24,125,9,222,1388,243,7,defective
3,3,6,30,221,8,208,1664,466,16,clean
4,4,8,10,46,4,197,491,153,7,defective
8,8,3,251,85,8,266,4085,370,89,defective
4,4,5,195,9,6,172,2066,473,39,clean
1,1,6,228,31,1,208,2734,739,19,clean
1,1,7,78,19,1,197,3758,748,6,clean
1,1,1,576,48,1,266,1765,463,24,clean
2,2,2,6,12,2,222,1100,293,2,clean
11,11,4,732,36,13,266,1741,445,89,defective
2,2,5,737881,1725,2,172,1826,454,431,clean
1,1,6,54,55,1,222,1991,495,54,clean
1,1,7,72,34,2,197,61,0,8,clean
2,2,2,1014,154,2,266,1046,276,41,defective
1,1,3,13,26,3,222,1234,330,1,clean
5,5,2,98,172,13,266,500,86,10,defective
7,7,3,834,196,13,266,1441,319,26,defective
2,2,4,5,26,3,172,2632,340,6,clean
4,4,5,435,462,6,222,1481,403,54,defective
6,6,7,14,22,16,208,1807,473,4,clean
42,42,5,29,79,84,266,1230,207,81,defective
2,2,7,154,1188,19,172,1108,200,64,defective
3,3,2,8550,44,3,266,1726,423,349,clean
1,1,3,737881,1718,1,172,1807,451,859,clean
1,1,4,12,39,3,222,694,161,1,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
1,1,2,737881,1718,1,172,1807,451,859,clean
1,1,1,61404,496,1,266,445,58,238,clean
1,1,1,54,21,1,266,285,50,18,clean
1,1,1,260,33,1,266,271,47,13,clean
1,1,1,3022,3568,2,266,1059,189,1784,defective
1,1,1,5,6,1,266,78,0,5,clean
6,6,5,384,10,8,222,1011,195,70,clean
5,5,7,310,55,5,208,1342,259,85,clean
1,1,8,2172,193,1,197,218,43,181,clean
1,1,1,51,52,1,266,1155,147,1,clean
1,1,1,51,52,1,266,1155,147,1,clean
2,2,2,312,151,2,266,1951,458,107,clean
1,1,3,33,14,1,172,266,55,11,clean
1,1,1,650,75,1,266,2489,688,65,clean
1,1,2,33,14,1,172,266,55,11,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
2,2,3,28837,1718,2,172,1869,463,454,clean
2,2,5,424,13,2,208,3229,747,205,clean
8,8,4,982,37,8,266,1725,322,35,defective
3,3,6,694,44,3,172,1905,333,64,clean
1,1,7,9,6,1,208,2042,376,3,clean
1,1,8,400,40,1,197,2198,397,20,clean
5,5,1,5,4628,5,266,2638,489,464,defective
6,6,5,91,93,7,172,609,128,180,defective
2,2,7,243,222,6,222,1497,374,28,clean
1,1,1,5,6,1,266,358,76,5,clean
1,1,1,222,43,1,266,965,204,37,clean
1,1,1,57,22,1,266,79,0,3,clean
1,1,2,346,346,1,222,0,0,0,clean
3,3,3,75,9,5,266,1148,327,21,defective
2,2,5,89,14,7,172,859,245,13,defective
3,3,7,9,5,5,222,1069,298,3,defective
1,1,8,1156,68,1,197,20,0,34,clean
2,2,2,592,135,2,266,1091,233,79,clean
1,1,3,4,4,1,172,1192,258,2,clean
1,1,4,286,35,1,222,1200,261,22,clean
1,1,5,228,31,1,208,1200,263,12,clean
1,1,1,72,27,1,266,1002,206,24,clean
3,3,2,6984,287,3,172,2369,482,77,defective
1,1,3,24,10,1,222,1298,270,6,defective
3,3,4,1221,83,3,208,1973,412,13,defective
1,1,5,22,33,2,197,2641,536,1,clean
1,1,1,4,5,1,266,4339,931,4,clean
2,2,2,8,12,2,222,4548,969,3,clean
1,1,3,16,8,1,197,4880,1021,4,clean
1,1,1,66,17,1,266,46,0,11,clean
1,1,1,49,14,1,266,1690,273,7,clean
1,1,2,126,27,1,208,4564,954,21,clean
3,3,1,976,182,3,266,1975,397,38,defective
1,1,2,174,35,1,222,2334,503,29,clean
2,2,4,158,16,2,208,2556,557,16,clean
2,2,2,22,4,2,266,2441,679,6,clean
1,1,1,132,23,1,266,2486,689,11,clean
1,1,2,45,18,1,222,2676,730,3,clean
1,1,1,1593,86,1,266,1281,309,59,defective
1,1,2,372,43,1,222,1266,298,31,clean
2,2,3,32,16,2,197,1375,351,5,clean
1,1,1,30,11,1,266,23,0,6,clean
1,1,2,3,4,1,172,23,0,1,clean
1,1,1,72,17,1,266,46,0,8,clean
1,1,1,4150,266,2,266,1189,157,50,clean
1,1,2,1968,986,1,208,2208,206,984,clean
5,5,5,16,4,5,266,591,0,12,clean
1,1,1,3022,3568,2,266,1059,189,1784,defective
1,1,2,95,96,1,208,2606,577,1,clean
1,1,3,3,4,1,197,2752,605,3,clean
23,23,5,135,289,28,266,2219,443,140,defective
2,2,7,15,39,2,172,2989,598,22,clean
1,1,8,21,10,1,222,2990,598,3,clean
1,1,9,120,22,1,208,2988,598,10,clean
3,3,2,37,5877,3,266,1479,297,1023,defective
1,1,3,9,10,1,208,124,0,1,clean
1,1,1,8583399,5864,1,266,3334,520,3047,defective
2,2,2,504,130,2,172,3338,721,20,clean
1,1,3,12,8,1,208,3380,945,2,clean
1,1,1,3132,143,1,266,439,128,116,clean
1,1,2,24,11,1,208,442,133,3,clean
1,1,1,38,21,1,266,898,262,19,clean
1,1,2,2394,101,1,222,981,290,63,defective
9,9,4,28,54,9,266,648,163,120,defective
3,3,6,2272,1733,4,172,525,112,217,clean
3,3,9,25,25,4,222,527,247,1,clean
2,2,11,46,5,2,208,369,83,11,defective
1,1,1,6314,159,1,266,383,64,82,clean
1,1,1,6314,159,1,266,383,64,82,clean
4,4,1,1926,2056,4,266,1327,149,502,defective
1,1,2,104,21,1,197,1564,244,13,clean
1,1,1,4150,266,2,266,1189,157,50,clean
1,1,2,1968,986,1,208,2208,206,984,clean
2,2,2,281,83,3,266,588,90,13,defective
1,1,1,1612,83,1,266,382,66,31,clean
1,1,1,12,7,1,266,342,91,4,clean
1,1,1,42968,426,1,266,705,110,262,clean
2,2,1,42968,2470,2,266,1165,251,642,clean
1,1,2,737881,1718,1,172,1807,451,859,clean
1,1,3,346,346,1,222,0,451,0,clean
1,1,4,16,10,1,208,874,227,8,clean
2,2,5,18,88,4,197,1138,244,1,clean
1,1,1,9,6,1,266,996,125,3,clean
1,1,2,1537,1537,1,197,0,125,0,clean
1,1,1,15,8,1,266,1916,541,3,defective
1,1,2,39,27,2,172,1199,333,11,clean
1,1,3,12,8,1,208,16,0,6,clean
1,1,4,306,35,1,197,2415,649,18,clean
1,1,1,650,75,1,266,2489,688,65,clean
1,1,2,353,353,1,172,0,688,0,clean
1,1,3,30,17,2,222,1609,446,4,clean
1,1,1,1701,90,1,266,0,0,63,clean
3,3,2,246,682,4,222,0,0,45,clean
3,3,4,987,220,4,208,0,0,90,clean
1,1,5,4452,137,1,197,0,0,84,clean
2,2,2,14139,6362,4,266,1099,230,900,defective
3,3,4,10094,423,9,222,1079,215,37,defective
2,2,2,216,72,2,266,1658,353,36,defective
3,3,3,30,207,3,222,2254,355,10,defective
1,1,4,4,14,2,208,2010,122,2,clean
2,2,5,25596,625,3,197,879,179,103,clean
2,2,2,4,6,2,266,1829,500,3,defective
3,3,3,9,132,3,208,1253,308,25,clean
3,3,4,225561,988,3,197,1233,208,172,defective
4,4,2,1169,204,4,266,0,0,167,clean
1,1,3,38010,613,1,172,0,0,543,clean
2,2,4,5,205,3,222,0,0,47,clean
2,2,1,3022,3040,2,266,1910,390,1515,defective
2,2,1,4,88,2,266,384,70,26,clean
1,1,2,884,60,1,172,510,105,34,clean
1,1,3,756,68,1,222,517,106,14,clean
1,1,4,40,22,1,208,16,0,20,clean
2,2,5,10,27,2,197,18,0,10,clean
7,7,3,262,3066,7,266,1235,298,612,defective
6,6,8,3261,419,6,172,1151,313,276,defective
10,10,10,34,66,13,222,310,70,3,defective
1,1,11,40,22,1,208,16,0,20,clean
2,2,12,118,143,6,197,1518,431,6,clean
1,1,1,42968,426,1,266,705,110,262,clean
1,1,2,12,8,1,222,62,0,6,clean
2,2,2,985,12,2,266,3792,439,145,defective
1,1,3,630,213,1,208,4657,1183,3,defective
1,1,1,4150,133,1,266,1189,157,50,clean
2,2,1,528,98,2,266,1725,284,40,defective
1,1,2,1276,80,1,222,1977,365,22,clean
1,1,1,2208,374,1,266,746,153,368,clean
1,1,2,3869,126,1,222,744,143,73,clean
6,6,5,5497,60,8,266,1374,365,582,defective
3,3,7,6866,2928,5,172,1680,494,296,defective
2,2,2,651965,5864,3,266,2545,352,2001,defective
1,1,3,5138,412,2,172,2305,630,9,defective
6,6,3,3523,176,8,266,2841,617,155,defective
1,1,4,42,43,1,172,1905,333,1,clean
1,1,1,42,13,1,266,576,92,6,clean
1,1,1,1452,77,1,266,636,195,33,clean
1,1,2,16182,273,1,222,604,187,186,defective
1,1,1,142,142,1,266,0,187,0,clean
2,2,2,638,84,2,266,384,70,40,defective
1,1,3,884,60,1,172,510,105,34,clean
1,1,1,120,22,1,266,169,0,10,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
1,1,1,24,11,1,266,1189,157,8,clean
1,1,1,24,11,1,266,1189,157,8,clean
1,1,1,102,23,1,266,466,107,17,clean
1,1,1,12,24,2,266,2133,464,6,defective
3,3,3,17,12,3,266,356,75,6,defective
2,2,2,4,7,2,266,1154,147,3,defective
2,2,3,64,70,2,172,1189,151,33,clean
1,1,4,137,138,1,222,1402,187,137,clean
2,2,5,1968,992,2,208,2208,206,494,clean
2,2,2,646,91,3,266,1795,300,43,clean
1,1,3,1050,71,1,172,1909,342,50,clean
1,1,4,1276,160,2,222,1977,365,22,clean
1,1,1,342,37,1,266,1667,274,18,clean
1,1,2,9,6,1,208,2042,376,3,clean
2,2,1,6,109,3,266,466,148,26,clean
1,1,2,180,29,1,172,483,147,20,clean
3,3,2,7281,71,4,266,3004,560,59,defective
2,2,3,4717,288,3,172,3290,651,60,clean
1,1,4,1716,85,1,208,3673,727,52,clean
1,1,1,65,66,1,266,577,130,65,defective
1,1,2,100,25,1,172,658,144,5,defective
3,3,2,100,713,3,266,602,143,138,defective
1,1,1,42968,426,1,266,705,110,262,clean
1,1,1,42968,426,1,266,705,110,262,clean
1,1,1,561,50,1,266,225,87,17,clean
1,1,1,561,50,1,266,225,87,17,clean
1,1,1,561,50,1,266,225,87,17,clean
3,3,1,1800,196,3,266,1071,230,48,clean
1,1,1,3135,112,1,266,896,193,55,clean
1,1,1,4,4,1,266,48,0,2,clean
1,1,2,16,8,1,197,68,0,4,clean
1,1,1,66,17,1,266,46,0,11,clean
1,1,1,561,50,1,266,225,87,17,clean
1,1,1,561,50,1,266,225,87,17,clean
1,1,1,561,50,1,266,225,87,17,clean
1,1,1,6,7,1,266,25,0,6,clean
1,1,2,12,8,1,208,16,0,6,clean
1,1,1,12,20,2,266,350,113,6,clean
1,1,2,50,15,1,208,316,107,5,clean
7,7,2,191,8538,7,266,5393,45,1095,clean
9,9,3,99900,4802,9,172,6336,1,346,clean
5,5,4,36100,2159,5,222,6507,2,286,clean
6,6,6,9700,1311,6,208,6689,2,174,clean
5,5,7,5334,14428,5,197,6691,1,1467,clean
784,784,25,28,19,1505,266,1854,410,26,defective
502,502,59,44,446,898,172,2017,444,13,defective
472,472,88,26,218,818,222,1986,438,19,defective
762,762,117,47,35,1343,208,2135,580,13,defective
699,699,139,34,8,1244,197,2174,621,11,defective
9,9,4,28,10,9,266,1746,565,20,defective
4,4,6,168,89,4,172,2272,752,14,defective
1,1,7,42,32,3,222,1003,305,1,clean
2,2,2,68,17,2,266,46,0,9,clean
1,1,1,66,17,1,266,46,0,11,clean
1,1,1,34338,371,1,266,4144,916,194,clean
1,1,2,108,24,1,172,4542,967,18,defective
5,5,2,37,5877,5,266,1512,282,616,defective
1,1,3,12,8,1,172,103,0,2,clean
1,1,4,2,3,1,222,108,0,2,clean
2,2,5,140,34,2,208,123,0,7,clean
1,1,1,8583399,5864,1,266,3334,520,3047,defective
2,2,2,504,130,2,172,3338,721,20,clean
1,1,3,12,8,1,208,3380,945,2,clean
1,1,1,16,8,1,266,46,0,4,clean
1,1,2,21,10,1,208,67,0,7,clean
3,3,2,70,14,3,266,383,102,15,clean
1,1,3,126,23,1,197,452,120,14,clean
2,2,2,156,6143,2,266,3105,33,3073,clean
1,1,3,8,6,1,172,381,69,2,clean
2,2,5,4122,656,2,222,3457,35,214,clean
2,2,7,2103,157,2,208,3539,38,84,clean
3,3,10,25788,13677,3,197,2665,94,2407,clean
2,2,2,34665,5864,2,266,3328,518,1528,defective
2,2,2,124,74,4,266,2380,346,21,defective
1,1,1,6,7,1,266,25,0,6,clean
1,1,1,18,9,1,266,1768,292,6,clean
1,1,2,1105,82,1,172,1811,307,65,clean
1,1,1,16,8,1,266,46,0,4,clean
1,1,2,21,10,1,208,67,0,7,clean
2,2,2,4332,94,2,266,2873,581,109,defective
4,4,2,182,10,4,266,834,135,129,clean
1,1,3,18,11,1,172,902,147,2,clean
2,2,2,8,64,3,266,1542,240,3,defective
1,1,1,8,6,1,266,471,149,4,clean
2,2,3,26,18,2,222,498,150,6,defective
1,1,4,4,5,1,208,552,167,1,defective
1,1,1,9,6,1,266,217,43,3,clean
1,1,2,24,11,1,222,240,48,3,clean
1,1,1,6143,6143,1,266,5838,0,6143,clean
1,1,2,404127,1288,1,172,6268,2,747,clean
1,1,3,84,278,2,222,3219,2,0,clean
3,3,3,60,6143,3,266,2565,79,2050,clean
1,1,4,404127,1288,1,172,6268,2,747,clean
2,2,6,634,1418,2,197,3313,2,1,clean
13,13,6,745,1045,14,266,907,194,163,defective
7,7,10,9176,364,9,172,429,144,212,defective
11,11,14,1685,360,13,222,330,150,184,defective
7,7,16,61,72,9,208,850,281,22,defective
6,6,20,1995,4,6,197,742,188,370,defective
1,1,1,4526,135,1,266,1182,29,62,clean
1,1,2,42700,419,1,172,1428,369,244,clean
2,2,1,18724,4363,3,266,1557,375,723,clean
1,1,1,22,23,1,266,2225,713,22,clean
1,1,2,21,10,1,172,2295,767,7,clean
2,2,3,42,71,2,222,2306,766,13,clean
1,1,4,1178,81,1,208,2480,782,19,clean
1,1,1,14400,272,1,266,1312,177,200,defective
2,2,3,188,89,2,172,1332,178,17,clean
1,1,1,14400,272,1,266,1312,177,200,defective
1,1,2,1770,89,1,172,1333,174,30,clean
1,1,1,6,7,1,266,871,255,1,clean
3,3,3,5547,353,3,266,4121,919,179,clean
2,2,5,391,49,2,208,4708,981,71,clean
1,1,1,72,17,1,266,46,0,8,clean
3,3,2,187,132,3,266,867,242,20,defective
3,3,4,22,23,3,222,742,190,3,clean
2,2,6,342,52,6,208,783,195,45,clean
1,1,7,306,35,1,197,2415,649,18,clean
1,1,1,2208,374,1,266,746,153,368,clean
2,2,2,14,135,2,222,746,148,40,clean
7,7,3,391,25,9,266,422,61,152,defective
5,5,5,10094,423,12,222,701,152,38,defective
7,7,7,763,293,8,208,2482,444,491,defective
6,6,10,8192,13677,12,197,1767,335,577,clean
1,1,1,2208,374,1,266,746,153,368,clean
1,1,2,1364,84,1,222,718,140,22,clean
1,1,1,546,546,1,266,251,3,546,defective
1,1,1,1420,91,1,266,1230,288,71,clean
1,1,2,44,45,1,172,1276,293,1,clean
16,16,7,73,3164,26,266,1429,329,174,defective
7,7,12,135,36,9,172,1217,337,105,defective
8,8,15,23,10,9,222,973,293,3,defective
9,9,18,34,36,11,208,1232,309,7,defective
8,8,21,34,14,9,197,827,232,38,defective
2,2,2,876,196,2,266,1771,476,53,defective
2,2,4,587,18,2,172,4476,958,93,defective
2,2,6,196,30,2,222,1980,537,9,clean
4,4,3,113,5941,4,266,1829,307,774,defective
2,2,4,169,198,6,222,1109,269,4,defective
1,1,1,5,6,1,266,138,0,5,clean
1,1,2,20803,364,1,172,766,111,293,clean
2,2,3,346,353,2,222,36,55,0,clean
1,1,4,81,18,1,197,59,0,9,clean
2,2,2,42,43,2,266,928,198,20,clean
11,11,5,57,19,14,266,2942,660,24,defective
3,3,8,131,18,3,172,3598,743,31,clean
1,1,9,26,15,1,222,1904,331,2,clean
8,8,13,11,12,10,208,2101,427,8,clean
8,8,5,1391,41,9,266,921,252,34,defective
1,1,6,140,24,1,172,286,95,14,clean
4,4,9,17,4,8,222,423,119,8,defective
3,3,11,545,292,3,208,847,234,40,clean
4,4,12,728,166,4,197,1150,302,11,defective
3,3,3,655,16,5,266,1764,352,45,defective
1,1,1,3710,381,1,266,813,133,371,clean
92,92,11,265,18,270,266,1451,289,74,defective
1,1,1,32,12,1,266,1971,171,4,clean
1,1,1,20,9,1,266,561,0,4,clean
1,1,2,176,27,1,222,616,0,11,clean
2,2,2,1328,95,2,266,233,69,24,clean
1,1,1,628,628,1,266,0,69,0,clean
3,3,3,1523,36,4,266,463,98,266,clean
2,2,5,7683,1718,2,172,1803,449,431,clean
1,1,6,72,17,1,197,61,0,8,clean
1,1,1,252,32,1,266,208,51,14,clean
3,3,3,78,36,3,208,931,0,6,clean
7,7,5,53,43,10,266,1794,255,21,clean
1,1,6,4851,452,1,222,1279,198,441,defective
2,2,7,6188,176,2,197,1941,385,38,clean
2,2,2,41,13,2,266,77,0,15,clean
1,1,1,5,6,1,266,405,60,1,clean
1,1,1,2208,374,1,266,746,153,368,clean
3,3,2,1364,261,3,222,741,142,43,clean
1,1,3,110,21,1,208,774,149,11,clean
1,1,4,1004,255,1,197,629,128,4,clean
3,3,3,25,18,3,266,76,0,11,clean
1,1,4,346,346,1,222,0,0,0,clean
1,1,5,72,17,1,197,61,0,8,clean
1,1,1,11877,218,1,266,127,28,111,clean
1,1,2,4,4,1,208,146,36,2,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
1,1,2,737881,1718,1,172,1807,451,859,clean
1,1,3,346,346,1,222,0,451,0,clean
2,2,4,22,29,3,208,958,0,1,clean
1,1,5,28,35,3,197,1136,159,1,clean
14,14,6,392,1045,21,266,1104,192,101,defective
9,9,12,885,6,11,172,485,142,225,defective
16,16,17,1237,94,18,222,520,123,149,defective
6,6,19,246,1421,7,208,393,291,484,defective
9,9,24,759,4,9,197,812,174,272,defective
16,16,5,772,1045,19,266,3257,107,580,defective
21,21,11,4229,364,23,172,3795,39,274,defective
19,19,16,1602,2600,22,222,3106,32,201,defective
19,19,19,3174,2842,20,208,5177,35,279,defective
12,12,22,1290,14843,12,197,4641,34,654,clean
12,12,6,2272,1045,16,266,781,179,163,defective
8,8,12,2159,364,10,172,470,103,254,defective
8,8,15,933,2113,10,222,112,181,211,defective
4,4,17,1071,1399,5,208,528,489,675,defective
4,4,19,2111,3328,4,197,545,604,46,clean
12,12,7,414,1045,16,266,893,221,147,defective
13,13,13,524,39,15,172,663,184,166,defective
13,13,19,956,70,15,222,402,175,199,defective
5,5,21,1071,1425,6,208,778,464,567,defective
4,4,23,2111,3328,4,197,545,604,46,clean
24,24,9,428,1045,31,266,966,181,115,defective
15,15,14,1219,364,18,172,732,239,189,defective
12,12,18,735,94,14,222,351,149,165,defective
12,12,20,87,1666,13,208,820,203,280,defective
7,7,23,21281,2473,11,197,798,188,237,defective
1,1,1,20,9,1,266,88,20,5,clean
4,4,4,128,135,4,266,1549,195,30,defective
4,4,7,1536,419,4,172,1665,291,82,clean
2,2,8,46,29,2,208,2788,768,1,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
2,2,3,4934,1718,2,172,1826,454,431,clean
2,2,5,41,6,2,222,988,489,0,clean
2,2,6,7,23,3,208,698,164,1,clean
1,1,1,4150,266,2,266,1189,157,50,clean
1,1,2,1968,986,1,208,2208,206,984,clean
1,1,1,1540,79,1,266,404,83,35,clean
1,1,2,628,628,1,208,0,83,0,clean
5,5,3,461,111,5,266,2114,679,31,clean
2,2,5,42,15,2,172,2264,748,8,clean
4,4,7,1383,299,4,208,2460,781,43,clean
2,2,1,1240,79,2,266,2197,707,22,clean
1,1,2,300,40,1,222,2324,768,30,defective
1,1,3,1178,81,1,208,2480,782,19,clean
1,1,1,3022,3568,2,266,1059,189,1784,defective
2,2,3,35,15,2,208,1424,283,11,clean
1,1,4,16,8,1,197,2668,594,4,clean
2,2,2,749,272,2,266,1317,178,101,defective
3,3,4,188,89,3,172,1329,178,13,clean
2,2,2,960,272,2,266,1316,179,104,defective
2,2,4,341,89,2,172,1329,176,18,clean
83,83,12,369,5348,150,266,1563,296,119,defective
52,52,26,584,38,76,172,1317,263,78,defective
33,33,33,370,94,41,222,1550,296,135,defective
66,66,46,376,486,87,208,2191,395,79,defective
50,50,55,1301,13677,73,197,1908,324,161,defective
1,1,1,54,29,1,266,1812,478,2,clean
1,1,1,8,6,1,266,1746,467,4,defective
1,1,2,118,61,1,197,2360,633,2,clean
11,11,4,1341,203,18,266,1704,363,27,defective
5,5,5,888,6,5,266,3831,876,120,clean
3,3,8,13,4,3,172,3178,789,6,clean
3,3,10,44,30,3,222,3918,885,9,clean
5,5,13,91,49,5,208,4723,985,33,defective
2,2,15,112,27,2,197,3853,903,15,clean
1,1,1,5445,361,2,266,818,219,71,defective
1,1,2,4,4,1,172,770,214,2,clean
1,1,3,8,9,1,222,810,210,1,clean
2,2,4,43,177,2,197,1048,285,33,clean
1,1,1,1044483,2044,1,266,1626,392,1023,clean
1,1,2,737881,1718,1,172,1807,451,859,clean
1,1,3,4,4,1,222,1998,495,2,clean
2,2,2,1758,82,2,266,1213,234,40,clean
3,3,3,231,82,3,266,1214,234,28,clean
8,8,3,411,187,10,266,799,241,147,defective
5,5,7,1003,364,5,172,1076,261,231,clean
5,5,9,7,60,5,222,971,254,2,clean
8,8,13,276,869,8,208,898,236,15,defective
6,6,15,117,221,6,197,1445,389,22,defective
3,3,2,14,99,5,266,168,27,25,clean
