@relation dataset_file

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {clean,defective}

@data
5,5,2,23,16,5,1059,4026,1052,3,2,clean
7,7,6,10,32,8,2458,4032,1054,6,2,clean
3,3,8,12,2,3,1141,4041,1055,10,7,clean
1,1,9,1,2,1,2312,4042,1056,1,1,clean
5,5,12,5,14,6,2561,4048,1056,6,2,clean
21,21,18,21,724,24,2640,4055,1058,19,18,clean
12,12,22,30,55,19,1437,4009,1050,76,75,clean
1,1,1,4,4,1,1059,311,25,2,2,clean
3,3,3,57,289,9,2458,327,25,24,8,clean
1,1,4,9,6,1,1141,332,25,3,3,clean
1,1,5,1,2,1,2312,332,25,1,1,clean
3,3,6,9,24,3,2561,334,25,6,1,clean
9,9,9,25,14,9,2640,336,26,8,5,clean
8,8,13,11,173,14,1437,346,27,13,1,clean
5,5,2,6,17,5,1059,1384,328,2,2,clean
4,4,4,3,11,4,2458,1388,328,4,1,clean
1,1,5,1,2,1,1141,1391,329,1,1,clean
1,1,6,1,2,1,2312,1391,329,1,1,clean
2,2,8,2,2,2,2561,1392,329,2,0,clean
7,7,13,37,120,7,2640,1391,329,12,12,clean
3,3,15,8,36,3,1437,1393,329,9,8,clean
3,3,2,11,4,3,1059,1333,0,16,1,clean
2,2,4,2,2,2,2458,1334,0,2,1,clean
1,1,5,4,4,1,1141,1338,0,4,0,clean
1,1,6,1,2,1,2312,1338,0,1,1,clean
4,4,9,3,2,4,2561,1339,0,3,1,clean
10,10,11,4,6,10,2640,1356,0,5,1,clean
1,1,12,8,6,1,1437,1383,0,4,2,clean
1,1,1,4,4,1,1059,13,0,2,2,clean
1,1,2,1,2,1,2458,13,0,1,1,clean
1,1,3,1,2,1,2312,13,0,1,1,clean
1,1,4,1,2,1,2561,13,0,1,1,clean
1,1,5,1,2,1,2640,13,0,1,1,clean
1,1,1,1,1,1,2561,1,0,1,0,clean
1,1,1,1,1,1,2561,1,0,1,0,clean
2,2,1,1,2,2,2561,0,0,0,0,clean
3,3,2,1,2,4,2561,0,0,0,0,clean
2,2,1,1,0,2,2561,3,0,0,0,clean
2,2,1,1,2,2,2561,0,0,0,0,clean
1,1,1,47,47,1,1437,37,0,47,0,clean
1,1,1,1,2,1,1059,779,0,1,1,clean
1,1,2,1,2,1,2458,779,0,1,1,clean
1,1,3,1,2,1,2312,779,0,1,1,clean
9,9,7,11,62,9,2561,905,0,41,23,clean
4,4,9,1,30,4,2640,920,0,5,3,clean
11,11,12,27,691,11,1437,876,0,29,37,clean
4,4,2,11,5,4,1437,33,0,15,1,clean
1,1,1,1,2,1,2458,67,0,1,1,clean
1,1,2,1,2,1,2312,67,0,1,1,clean
2,2,4,1,2,2,2561,66,0,0,1,clean
1,1,5,1,2,1,2640,67,0,1,1,clean
5,5,8,32,4,5,1437,96,0,22,8,clean
1,1,1,4,4,1,1059,699,0,2,2,clean
2,2,2,1,6,3,2458,810,0,1,1,clean
1,1,3,1,4,2,2312,866,0,1,1,clean
2,2,5,1,4,3,2561,922,0,1,1,clean
4,4,7,7,10,5,2640,961,0,1,3,clean
2,2,9,22,2,2,1437,692,0,10,13,clean
1,1,1,1,2,1,2458,91,0,1,1,clean
1,1,2,1,2,1,2312,91,0,1,1,clean
1,1,3,1,2,1,2561,91,0,1,1,clean
1,1,4,1,2,1,2640,91,0,1,1,clean
2,2,2,2,2,2,1059,1995,0,4,1,clean
1,1,3,1,2,1,2458,1995,0,1,1,clean
1,1,4,1,2,1,2312,1995,0,1,1,clean
1,1,5,1,2,1,2561,1995,0,1,1,clean
1,1,6,1,2,1,2640,1995,0,1,1,clean
1,1,7,4,4,1,1437,1995,0,2,2,clean
1,1,1,1,2,1,2458,905,0,1,1,defective
3,3,3,12,2,3,2561,905,0,7,7,clean
1,1,4,1,2,1,2640,905,0,1,1,clean
1,1,5,1,2,1,1437,905,0,1,1,clean
1,1,1,1,2,1,2458,495,0,1,1,clean
3,3,4,29,2,3,2561,505,0,16,6,clean
1,1,5,1,2,1,2640,519,0,1,1,clean
1,1,1,1,2,1,2458,2149,0,1,1,clean
1,1,2,1,2,1,2312,2149,0,1,1,clean
2,2,4,3,2,2,2561,2147,0,1,3,clean
5,5,6,1,8,5,2640,2146,0,1,1,clean
2,2,8,6,9,2,1437,2150,0,4,1,clean
1,1,1,13,13,1,1059,309,0,13,0,clean
1,1,2,1,2,1,2458,298,0,1,1,clean
1,1,3,1,2,1,2312,309,0,1,1,clean
4,4,5,1,2,4,2561,310,0,2,1,clean
1,1,6,1,2,1,2640,309,0,1,1,clean
2,2,8,31,22,2,1437,312,0,7,6,clean
4,4,1,31,42,4,2458,15,10,9,1,clean
1,1,2,3,4,1,1141,17,13,1,3,clean
1,1,3,1,2,1,2312,17,13,1,1,clean
3,3,4,1,7,3,2561,17,13,1,1,clean
3,3,5,3,11,3,2640,17,13,2,1,clean
2,2,1,4,8,2,2458,4,0,2,2,clean
1,1,2,1,2,1,2312,4,0,1,1,clean
1,1,3,1,2,1,2561,4,0,1,1,clean
2,2,4,4,8,2,2640,4,0,2,2,clean
2,2,1,130,69,2,2458,56,0,1,33,clean
1,1,2,1,2,1,2561,27,0,1,1,clean
1,1,3,1,2,1,2640,27,0,1,1,clean
3,3,1,54,110,3,2640,43,0,36,0,clean
5,5,3,4,2,5,2458,379,0,3,2,clean
1,1,4,4,4,1,2312,378,0,2,2,clean
1,1,5,1,2,1,2561,378,0,1,1,clean
1,1,6,1,2,1,2640,378,0,1,1,clean
5,5,3,4,2,5,2458,676,0,2,2,clean
1,1,4,4,4,1,2312,675,0,2,2,clean
1,1,5,1,2,1,2561,675,0,1,1,clean
1,1,6,1,2,1,2640,675,0,1,1,clean
1,1,7,1,2,1,1437,675,0,1,1,clean
5,5,3,5,2,5,2458,405,0,3,2,clean
1,1,4,4,4,1,2312,407,0,2,2,clean
1,1,5,1,2,1,2561,407,0,1,1,clean
2,2,6,1,4,2,2640,407,0,1,1,clean
1,1,7,1,2,1,1437,407,0,1,1,clean
14,14,7,15,93,15,1059,3472,945,11,8,defective
17,17,12,27,38,17,2458,3483,946,4,5,clean
17,17,17,6,4,24,1141,3691,1007,152,38,clean
4,4,20,6,6,4,2312,3952,1088,11,1,clean
12,12,24,3,22,14,2561,3967,1094,9,6,clean
24,24,30,30,942,29,2640,4016,1103,25,20,clean
12,12,36,11,4,16,1437,4079,1118,37,36,clean
8,8,5,10,73,8,2458,2166,0,9,7,clean
16,16,11,5,2,16,1141,2314,0,16,2,clean
5,5,14,7,4,5,2312,2367,0,3,3,clean
7,7,18,15,6,7,2561,2376,0,4,5,clean
23,23,25,12,4,23,2640,2484,0,14,5,clean
10,10,32,6,74,10,1437,2549,0,5,4,clean
8,8,5,12,104,8,1059,389,42,12,7,clean
1,1,6,1,2,1,2458,371,38,1,1,clean
9,9,9,48,87,12,1141,446,53,28,5,clean
2,2,10,1,4,2,2312,466,54,1,1,clean
4,4,12,3,9,5,2561,466,54,2,1,clean
14,14,17,20,14,16,2640,473,54,6,4,clean
6,6,20,13,2,7,1437,463,55,11,17,clean
8,8,6,23,18,8,1059,1416,0,24,19,clean
7,7,11,7,4,8,2458,2501,0,6,2,clean
13,13,18,70,21,14,1141,2767,0,101,31,clean
3,3,19,125,109,3,2312,2993,0,26,10,clean
28,28,25,7,19,30,2561,2230,0,6,5,clean
11,11,30,13,4,13,2640,3101,0,10,3,clean
6,6,33,45,27,6,1437,3078,0,8,5,clean
2,2,2,11,2,2,2458,1262,0,8,4,clean
1,1,3,1539,100,1,1141,1327,0,81,19,clean
3,3,5,3,2,3,2312,1333,0,4,1,clean
6,6,8,5,2,6,2561,1369,0,13,7,clean
2,2,10,7,2,2,2640,1383,0,4,4,clean
4,4,12,50,50,4,1437,1383,0,12,7,clean
4,4,2,7,12,4,1059,1093,311,2,2,clean
1,1,3,1,2,1,2458,1093,311,1,1,clean
2,2,5,7,26,3,1141,1102,313,9,0,clean
1,1,6,1,2,1,2312,1102,313,1,1,clean
2,2,7,4,7,2,2561,1103,313,2,1,clean
8,8,11,18,42,8,2640,1100,310,6,5,clean
2,2,13,12,1,2,1437,1109,313,7,5,clean
1,1,1,1,2,1,2458,275,0,1,1,clean
1,1,2,1,2,1,2312,275,0,1,1,clean
1,1,3,1,2,1,2561,275,0,1,1,clean
2,2,5,4,20,2,2640,284,0,10,1,clean
2,2,6,1,2,2,1437,292,0,0,0,clean
1,1,1,1,2,1,2458,44,12,1,1,clean
2,2,2,1,4,2,2312,44,12,1,1,clean
3,3,3,1,16,3,2561,48,12,4,1,clean
2,2,4,1,8,2,2640,50,13,3,1,clean
1,1,5,1,1,1,1437,52,13,1,0,clean
1,1,1,1,2,1,2458,52,0,1,1,clean
1,1,2,1,2,1,2312,52,0,1,1,defective
2,2,3,104,23,2,2561,55,0,7,4,clean
1,1,4,1,2,1,2640,55,0,1,1,clean
2,2,1,288,865,4,2312,119,33,216,0,clean
2,2,2,4,8,2,2561,119,33,2,2,clean
2,2,3,104,56,2,2640,88,27,1,26,clean
1,1,1,40,40,1,2312,13,0,40,0,clean
1,1,2,1,2,1,2561,13,0,1,1,clean
1,1,3,1,2,1,2640,13,0,1,1,clean
1,1,1,336,1680,5,2312,244,0,336,0,clean
2,2,2,2,6,2,2561,244,0,1,1,clean
3,3,3,30967,841,6,2640,233,0,62,77,clean
1,1,1,1,2,1,2458,32,5,1,1,clean
1,1,2,5,6,1,1141,33,5,5,1,clean
2,2,3,1,6,2,2312,33,5,1,1,clean
1,1,4,1,2,1,2561,33,5,1,1,clean
2,2,5,1,4,2,2640,33,5,1,1,clean
1,1,1,1,2,1,2458,13,0,1,1,clean
1,1,2,1,2,1,2561,13,0,1,1,clean
1,1,3,1,2,1,2640,13,0,1,1,clean
1,1,1,4,4,1,1059,218,35,2,2,clean
3,3,2,544,172,5,2458,226,35,20,14,clean
1,1,3,9,6,1,1141,229,35,3,3,clean
1,1,4,1,2,1,2312,229,35,1,1,clean
2,2,5,1,5,2,2561,230,35,2,0,clean
13,13,13,1,2,17,2640,229,35,2,7,clean
22,22,17,8,1191,24,1437,392,62,36,13,clean
4,4,2,4,13,4,1059,2311,549,3,2,clean
4,4,3,2,649,8,2458,2283,550,27,54,clean
1,1,4,2,3,1,1141,2275,551,2,1,clean
1,1,5,1,2,1,2312,2275,551,1,1,clean
6,6,8,1,7,6,2561,2278,554,2,1,clean
37,37,14,25,80,60,2640,2430,595,31,13,defective
17,17,18,3,2127,26,1437,2492,614,50,31,clean
1,1,1,6,5,1,1059,12,0,2,3,clean
1,1,2,1,2,1,2312,12,0,1,1,clean
3,3,4,25,348,12,2640,25,0,27,3,clean
3,3,5,1,24,3,1437,27,0,4,4,clean
1,1,1,1,2,1,2458,52,16,1,1,clean
2,2,2,24,19,2,1141,54,16,6,3,clean
2,2,3,1,4,2,2312,54,16,1,1,clean
1,1,4,1,2,1,2561,54,16,1,1,clean
2,2,5,1,8,2,2640,54,16,1,2,clean
2,2,1,1,4,2,2458,14,0,1,1,clean
2,2,2,1,4,2,2312,14,0,1,1,clean
1,1,3,1,2,1,2561,14,0,1,1,clean
1,1,4,1,2,1,2640,14,0,1,1,clean
1,1,1,4,4,1,2312,7,0,2,2,clean
1,1,2,9,9,1,2640,0,0,0,9,clean
1,1,1,4,4,1,1059,289,61,2,2,clean
4,4,3,199,196,6,2458,295,60,20,15,clean
1,1,4,1,2,1,2312,298,60,1,1,clean
1,1,5,1,2,1,2561,298,60,1,1,clean
5,5,9,1,2,5,2640,299,60,2,0,clean
8,8,13,3,20,8,1437,294,58,1,3,clean
1,1,1,9,6,1,1059,189,65,3,3,clean
3,3,2,290,40,3,1059,2223,0,22,11,clean
3,3,4,2,2,3,2458,2199,0,1,1,clean
4,4,7,19,7,4,1141,2237,0,10,1,clean
11,11,14,4,12,11,2561,2247,0,3,2,clean
7,7,18,3,2,7,2640,2265,0,5,1,clean
8,8,23,7,24,8,1437,2292,0,8,1,clean
1,1,1,1,2,1,2458,506,0,1,1,clean
1,1,2,1,2,1,1141,507,0,1,1,clean
1,1,3,1,2,1,2312,507,0,1,1,clean
1,1,4,1,2,1,2561,507,0,1,1,clean
1,1,5,1,2,1,2640,507,0,1,1,clean
3,3,6,4880,228,3,1437,427,0,25,51,clean
1,1,1,1,2,1,2458,555,0,1,1,clean
1,1,2,190,29,1,1141,546,0,10,19,clean
1,1,3,1,2,1,2312,546,0,1,1,clean
3,3,6,27,4,3,2561,613,0,48,12,clean
3,3,8,6,40,3,2640,614,0,10,7,clean
2,2,10,46,4,2,1437,632,0,8,28,clean
1,1,1,1,2,1,2458,596,0,1,1,clean
1,1,2,1,2,1,2312,596,0,1,1,clean
2,2,4,1,2,2,2561,595,0,1,1,clean
1,1,5,1,2,1,2640,596,0,1,1,clean
1,1,1,1,2,1,2312,82,13,1,1,clean
1,1,1,1,2,1,2312,94,15,1,1,clean
2,2,1,1,4,2,2458,228,0,1,1,clean
1,1,2,1,2,1,2312,228,0,1,1,clean
1,1,3,1,2,1,2561,228,0,1,1,clean
1,1,4,1,2,1,2640,228,0,1,1,clean
1,1,5,1,2,1,1437,228,0,1,1,clean
1,1,1,12,13,1,1059,4559,0,12,1,clean
5,5,4,26,12,5,2458,4560,0,5,3,clean
2,2,5,25,33,2,1141,4578,0,11,5,clean
1,1,6,1,2,1,2312,4585,0,1,1,clean
6,6,11,4,2,6,2561,4600,0,3,1,clean
7,7,15,5,16,7,2640,4605,0,2,3,clean
5,5,18,1,4,5,1437,4588,0,0,0,clean
1,1,1,1,2,1,2458,268,0,1,1,clean
2,2,3,3,2,2,2312,272,0,5,0,clean
2,2,5,3,2,2,2561,281,0,5,0,clean
1,1,6,1,2,1,2640,277,0,1,1,clean
1,1,1,1,2,1,2458,784,0,1,1,clean
2,2,3,2,5,2,1141,735,0,0,2,clean
3,3,5,1,2,3,2312,734,0,2,1,clean
3,3,8,1,3,3,2561,736,0,1,1,clean
4,4,11,15,22,4,2640,743,0,6,5,clean
2,2,2,9,21,2,1059,1774,0,12,0,clean
1,1,3,1,2,1,2458,1740,0,1,1,clean
1,1,4,1,2,1,2312,1776,0,1,1,clean
3,3,6,1,2,3,2561,1765,0,1,8,clean
4,4,8,1,4,4,2640,1762,0,1,0,clean
1,1,9,1,2,1,1437,1758,0,1,1,clean
1,1,1,1,4,2,2458,340,0,1,1,clean
1,1,2,1,4,2,2312,340,0,1,1,clean
2,2,4,1,4,3,2561,331,0,0,1,clean
1,1,5,1,4,2,2640,340,0,1,1,clean
3,3,7,13,132,4,1437,313,0,17,17,clean
1,1,1,1,4,2,2458,54,0,1,1,clean
1,1,2,1,4,2,2312,54,0,1,1,clean
1,1,3,1,4,2,2561,54,0,1,1,clean
2,2,5,1,4,3,2640,49,0,1,1,clean
3,3,6,110,111,3,1437,135,0,35,2,clean
1,1,1,1,2,1,2458,169,62,1,1,clean
1,1,2,1,2,1,2312,169,62,1,1,clean
1,1,3,1,2,1,2561,169,62,1,1,clean
3,3,4,1936,100,3,2640,169,62,16,16,clean
1,1,1,1,2,1,2458,48,11,1,1,clean
2,2,2,28,13,2,1141,48,11,4,2,clean
1,1,3,1,2,1,2312,48,11,1,1,clean
1,1,4,1,2,1,2561,48,11,1,1,clean
2,2,5,1,4,2,2640,48,11,1,1,clean
1,1,1,1,2,1,2458,39,0,1,1,clean
1,1,2,680,54,1,1141,56,0,34,20,clean
1,1,3,1,2,1,2561,56,0,1,1,clean
1,1,4,1,2,1,2640,56,0,1,1,clean
2,2,1,2,6,2,2458,65,14,1,1,clean
1,1,2,1,2,1,2312,65,14,1,1,clean
1,1,3,1,2,1,2561,65,14,1,1,clean
3,3,4,4,10,3,2640,65,14,1,1,clean
1,1,1,8,6,1,1059,86,0,4,2,clean
2,2,2,2,6,2,2458,86,0,1,1,clean
1,1,3,1,2,1,2312,86,0,1,1,clean
1,1,4,100,20,1,2561,86,0,10,10,clean
4,4,5,4,16,4,2640,86,0,2,1,clean
2,2,1,4,8,2,2458,386,102,2,2,clean
1,1,2,1,2,1,2312,386,102,1,1,clean
1,1,3,1,2,1,2561,386,102,1,1,clean
7,7,4,16,1457,25,2640,386,102,5,52,clean
2,2,1,4,8,2,2458,93,0,2,2,clean
3,3,2,1,11,3,2561,93,0,2,1,clean
3,3,3,1,10,3,2640,93,0,1,1,clean
2,2,1,1,4,2,2458,28,0,1,1,clean
1,1,2,285,1995,7,2312,0,0,0,285,clean
1,1,1,75,525,7,1141,1,0,75,0,clean
1,1,1,96,96,1,1141,8,0,96,0,clean
1,1,1,77,77,1,1141,17,0,77,0,clean
2,2,1,4,8,2,2458,38,0,2,2,clean
2,2,2,121,91,2,1141,36,0,18,27,clean
1,1,3,1,2,1,2312,35,0,1,1,clean
1,1,4,1,2,1,2561,35,0,1,1,clean
1,1,5,1,2,1,2640,35,0,1,1,clean
1,1,1,54,162,3,1141,1,0,54,0,clean
1,1,1,64,256,4,1141,1,0,64,0,clean
1,1,1,20,12,1,1141,1,0,2,10,clean
2,2,2,1,6,2,2312,1,0,1,1,clean
1,1,3,1,2,1,2561,1,0,1,1,clean
1,1,4,1,2,1,2640,1,0,1,1,clean
1,1,1,4,4,1,1141,8,0,2,2,clean
1,1,2,1,2,1,2312,8,0,1,1,clean
1,1,3,1,2,1,2561,8,0,1,1,clean
1,1,4,1,2,1,2640,8,0,1,1,clean
1,1,1,9,6,1,1141,17,0,3,3,clean
1,1,2,1,2,1,2312,17,0,1,1,clean
1,1,3,1,2,1,2561,17,0,1,1,clean
1,1,4,1,2,1,2640,17,0,1,1,clean
2,2,1,9,11,2,1141,1,0,4,1,clean
2,2,2,1,6,2,2312,1,0,1,1,clean
1,1,3,1,2,1,2561,1,0,1,1,clean
1,1,4,1,2,1,2640,1,0,1,1,clean
3,3,1,9,13,3,1141,1,0,3,1,clean
2,2,2,1,6,2,2312,1,0,1,1,clean
1,1,3,1,2,1,2561,1,0,1,1,clean
1,1,4,1,2,1,2640,1,0,1,1,clean
1,1,1,1,2,1,2458,776,193,1,1,clean
3,3,2,1225,4478,6,1141,560,149,257,489,defective
1,1,3,1,2,1,2312,452,128,1,1,clean
1,1,4,1,2,1,2561,452,128,1,1,clean
2,2,5,1,4,2,2640,452,128,1,1,clean
1,1,1,1,2,1,2458,28,0,1,1,clean
1,1,2,1,2,1,2561,28,0,1,1,clean
1,1,3,1,2,1,2640,28,0,1,1,clean
2,2,1,4,30,2,2458,30,0,9,6,clean
3,3,2,330,2099,12,1141,18,0,26,148,clean
2,2,3,1,6,2,2312,9,0,1,1,clean
1,1,4,1,2,1,2561,9,0,1,1,clean
1,1,5,1,2,1,2640,9,0,1,1,clean
1,1,1,1,2,1,2458,325,0,1,1,clean
3,3,2,120,35,3,1141,331,0,7,4,clean
1,1,3,1,2,1,2561,337,0,1,1,clean
1,1,4,1,2,1,2640,337,0,1,1,clean
2,2,1,4,8,2,2458,111,29,2,2,clean
2,2,2,121,807,6,1141,109,29,62,71,clean
1,1,3,1,2,1,2312,109,29,1,1,clean
1,1,4,1,2,1,2561,109,29,1,1,clean
1,1,5,1,2,1,2640,109,29,1,1,clean
1,1,1,6,5,1,1059,2,0,2,3,clean
1,1,2,1,2,1,2458,2,0,1,1,clean
1,1,3,1,2,1,2312,2,0,1,1,clean
1,1,4,1,2,1,2561,2,0,1,1,clean
1,1,5,1,2,1,2640,2,0,1,1,clean
1,1,1,1,2,1,2458,37,0,1,1,clean
1,1,2,2,3,1,2312,37,0,1,2,clean
1,1,3,1,2,1,2561,37,0,1,1,clean
1,1,4,1,2,1,2640,37,0,1,1,clean
1,1,5,1,2,1,1437,37,0,1,1,clean
1,1,1,1,2,1,2458,322,0,1,1,clean
1,1,2,1,2,1,2312,322,0,1,1,clean
1,1,3,1,2,1,2561,322,0,1,1,clean
1,1,4,1,2,1,2640,322,0,1,1,clean
1,1,5,1,2,1,1437,322,0,1,1,clean
1,1,1,12,8,1,1059,97,22,6,2,clean
2,2,2,4,8,2,2458,95,22,2,2,clean
2,2,3,6,8,2,1141,97,22,2,1,defective
1,1,4,1,2,1,2312,98,22,1,1,clean
1,1,5,1,2,1,2561,98,22,1,1,clean
4,4,6,1,23,4,2640,98,22,3,2,clean
2,2,1,2,6,2,2458,16,4,1,1,clean
1,1,2,1,2,1,2312,16,4,1,1,clean
1,1,3,1,2,1,2561,16,4,1,1,clean
4,4,4,208,37,4,2640,18,3,4,4,clean
2,2,1,2,6,2,2458,11,0,1,1,clean
1,1,2,1,2,1,2561,11,0,1,1,clean
3,3,3,4,9,3,2640,11,0,1,1,clean
2,2,1,2,6,2,2458,54,13,1,1,clean
3,3,2,432,339,5,1141,63,14,38,29,clean
1,1,3,1,2,1,2312,53,12,1,1,clean
1,1,4,1,2,1,2561,53,12,1,1,clean
6,6,5,1,20,6,2640,53,12,2,1,clean
2,2,1,2,6,2,2458,115,0,1,1,clean
4,4,2,10,42,4,1141,108,0,3,6,clean
1,1,3,64,16,1,2561,110,0,8,8,clean
3,3,4,2,10,3,2640,110,0,2,1,clean
1,1,1,4,4,1,1059,188,37,2,2,clean
7,7,3,4,12,7,2458,198,38,4,2,clean
1,1,4,1,2,1,1141,201,39,1,1,clean
1,1,5,1,2,1,2312,201,39,1,1,clean
1,1,6,1,2,1,2561,201,39,1,1,clean
5,5,8,10,12,5,2640,201,39,4,4,clean
2,2,9,4,5,2,1437,200,40,0,2,clean
2,2,2,40,36,2,1059,117,0,11,9,clean
1,1,3,144,24,1,2312,116,0,12,12,clean
1,1,4,1,2,1,2561,116,0,1,1,clean
1,1,5,24,11,1,1437,126,0,3,8,clean
1,1,1,78,19,1,1059,462,0,13,6,clean
1,1,2,1,2,1,2458,462,0,1,1,clean
2,2,3,4,6,2,2312,462,0,1,1,clean
2,2,4,1,6,2,2561,462,0,1,1,defective
1,1,5,1,2,1,2640,462,0,1,1,clean
2,2,7,58,6,2,1437,468,0,16,8,clean
3,3,2,10,4,3,1059,98,0,5,3,clean
1,1,3,1,2,1,2458,102,0,1,1,clean
1,1,4,4,4,1,1141,102,0,2,2,clean
1,1,5,1,2,1,2312,102,0,1,1,clean
1,1,6,1,2,1,2561,102,0,1,1,clean
1,1,7,1,2,1,2640,102,0,1,1,clean
5,5,2,2,25,5,1059,511,0,2,3,clean
3,3,5,2,2,3,2458,506,0,2,1,clean
2,2,7,1,2,2,1141,510,0,1,1,clean
2,2,8,1,4,2,2312,510,0,1,1,clean
13,13,10,1,2,13,2561,546,0,9,3,clean
5,5,14,6,2,5,2640,573,0,5,2,clean
1,1,1,1,2,1,2458,318,0,1,1,clean
1,1,2,1,2,1,2312,318,0,1,1,clean
2,2,4,2,2,2,2561,318,0,1,1,clean
2,2,6,3,2,2,2640,317,0,2,2,clean
1,1,7,1,1,1,1437,316,0,0,1,clean
2,2,1,34,70,3,2640,23,0,23,0,clean
1,1,1,9,10,1,1059,67,0,9,1,clean
1,1,2,1,2,1,2458,67,0,1,1,clean
1,1,3,1,2,1,2312,67,0,1,1,clean
1,1,4,1,2,1,2561,67,0,1,1,clean
1,1,5,1,2,1,2640,67,0,1,1,clean
2,2,7,9,2,2,1437,65,0,4,6,clean
2,2,2,2,2,2,2458,1441,0,1,1,clean
1,1,3,9,10,1,1141,1449,0,9,1,clean
1,1,4,4,4,1,2312,1449,0,2,2,clean
7,7,6,4,2,7,2561,1426,0,12,8,clean
1,1,7,1,2,1,2640,1416,0,1,1,clean
10,10,2,586,444,33,1059,1155,210,33,38,clean
5,5,4,4,49,9,2458,1161,211,2,3,clean
2,2,5,1230,154,3,1141,1151,208,27,23,clean
1,1,6,81,38,2,2312,1146,207,9,9,clean
4,4,8,12,20,6,2561,1148,207,4,2,clean
3,3,10,17,20,7,2640,1151,207,3,4,clean
2,2,11,8,10,2,1437,1149,208,0,4,clean
6,6,3,13,33,6,1059,362,0,2,38,clean
2,2,5,1,2,2,2458,350,0,1,1,clean
1,1,6,1,2,1,2312,243,0,1,1,clean
1,1,7,1,2,1,2561,243,0,1,1,clean
1,1,8,1,2,1,2640,243,0,1,1,clean
1,1,1,8,8,1,2640,0,0,0,8,clean
1,1,1,1,2,1,2458,489,0,1,1,clean
1,1,2,16,8,1,2312,489,0,4,4,clean
1,1,3,1,2,1,2561,489,0,1,1,clean
1,1,4,1,2,1,2640,489,0,1,1,clean
4,4,2,65,94,4,1141,40,0,11,12,clean
2,2,3,1,3,2,2312,40,0,1,0,clean
1,1,4,1,2,1,2561,40,0,1,1,clean
1,1,5,1,2,1,2640,40,0,1,1,clean
1,1,6,1,1,1,1437,42,0,1,0,clean
1,1,1,1,2,1,2458,337,0,1,1,clean
2,2,2,8,15,2,1141,340,0,5,2,clean
1,1,3,9,6,1,2312,342,0,3,3,clean
2,2,4,9,8,2,2561,342,0,2,2,clean
6,6,5,8,173,6,2640,309,0,10,18,clean
2,2,1,2,5,2,1059,915,0,2,0,clean
6,6,2,15,38,6,2458,923,0,3,2,clean
20,20,4,5,6,20,1141,895,0,5,6,clean
2,2,5,1,11,2,2312,897,0,5,0,clean
2,2,6,25,12,2,2561,893,0,3,3,clean
11,11,7,16,99,11,2640,917,0,5,3,clean
9,9,9,71,132,9,1437,938,0,12,7,clean
1,1,1,66,66,1,2458,44,0,66,0,clean
1,1,1,1,2,1,2458,39,0,1,1,clean
1,1,2,57,57,1,1141,0,0,0,57,clean
3,3,1,1,25,3,1059,702,0,7,1,clean
9,9,3,107,86,12,2458,648,0,6,96,clean
3,3,4,9,82,3,1141,857,0,9,17,clean
2,2,5,1153,2306,2,2640,214,0,576,576,clean
24,24,2,738,18,24,1141,1875,0,54,5,clean
4,4,3,1,28,4,2312,1898,0,5,2,clean
6,6,4,2,19,6,2561,1904,0,2,1,clean
19,19,5,255,277,19,2640,1927,0,12,2,clean
14,14,7,6,65,14,1437,1972,0,6,0,clean
1,1,1,10,7,1,1059,50,0,5,2,clean
1,1,2,1,2,1,2458,48,0,1,1,clean
1,1,3,10,7,1,1141,48,0,2,5,clean
1,1,4,1,2,1,2312,48,0,1,1,clean
1,1,5,1,2,1,2561,48,0,1,1,clean
1,1,6,1,2,1,2640,48,0,1,1,clean
1,1,7,16,8,1,1437,48,0,4,4,clean
6,6,2,8,48,6,1059,4002,0,2,7,clean
1,1,3,1,2,1,2458,4054,0,1,1,clean
1,1,4,1,2,1,2312,4003,0,1,1,clean
6,6,8,3,2,6,2561,4002,0,4,5,clean
6,6,12,98,91,6,2640,4034,0,36,36,clean
6,6,16,7,2,6,1437,4064,0,17,17,clean
30,30,6,8,4,30,1059,8763,0,8,11,clean
11,11,11,3,4,11,2458,8733,0,2,1,clean
6,6,13,3,133,6,1141,8714,0,12,10,clean
3,3,16,3,2,3,2312,8716,0,2,1,clean
7,7,20,1,5,7,2561,8712,0,1,4,clean
22,22,29,5,2,22,2640,8716,0,3,2,clean
14,14,36,19,623,14,1437,8678,0,28,32,clean
2,2,2,27,19,2,1059,361,0,5,7,clean
1,1,3,1,2,1,2458,367,0,1,1,clean
1,1,4,1,2,1,2312,361,0,1,1,clean
2,2,6,3,2,2,2561,361,0,2,2,clean
2,2,8,13,2,2,2640,356,0,5,10,clean
4,4,10,4,34,4,1437,351,0,5,6,clean
1,1,1,1,2,1,1059,135,0,1,1,clean
1,1,2,1,2,1,2458,135,0,1,1,clean
1,1,3,4,4,1,1141,135,0,2,2,clean
1,1,4,1,2,1,2312,135,0,1,1,clean
2,2,6,1,2,2,2561,138,0,0,1,clean
2,2,8,56,2,2,2640,132,0,26,32,clean
1,1,9,2,3,1,1437,129,0,1,2,clean
6,6,1,16,51,6,1059,783,0,3,5,clean
