@relation dataset_evaluation_feat-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S1

@attribute revi numeric
@attribute refa numeric
@attribute bugf numeric
@attribute auth numeric
@attribute addl numeric
@attribute addm numeric
@attribute adda numeric
@attribute reml numeric
@attribute remm numeric
@attribute rema numeric
@attribute cchl numeric
@attribute cchm numeric
@attribute ccha numeric
@attribute maxc numeric
@attribute avgc numeric
@attribute aage numeric
@attribute wage numeric
@attribute label {clean,defective}

@data
1,0,0,1,3,3,3,1,1,1,2,2,2,4,4,59.01,59.01,clean
3,0,0,3,18,3,6,7,4,2,11,12,4,7,3,31.76,31.76,clean
16,0,1,2,94,9,5,57,7,3,37,11,2,11,4,64.05,64.05,clean
10,0,0,2,881,9,52,847,92,50,34,296,2,9,3,73.91,73.91,clean
23,0,3,3,279,8,10,185,9,6,94,38,3,18,4,86.37,86.37,clean
16,0,1,1,401,97,22,229,71,13,172,96,10,10,4,77.27,77.27,clean
1,0,1,1,12,12,12,17,17,17,-5,-5,-5,11,11,49.7,49.7,clean
1,0,0,1,10,10,10,4,4,4,6,6,6,1,1,99.74,99.74,clean
1,0,0,1,4,4,4,3,3,3,1,1,1,1,1,91.36,91.36,clean
18,0,1,4,355,9,13,291,8,10,64,47,2,18,5,71.27,71.27,clean
30,0,2,5,336,8,9,171,9,4,165,56,4,91,9,77.62,77.62,clean
3,0,1,2,133,121,44,44,4,15,89,91,30,2,1,54.86,54.86,clean
1,0,0,1,0,0,0,10759,1537,1537,-10759,-1537,-1537,10,10,53.14,53.14,clean
1,0,0,1,0,0,0,9926,1418,1418,-9926,-1418,-1418,7,7,53.14,53.14,clean
26,0,2,1,546,83,21,283,8,11,263,93,10,18,4,72.68,72.68,clean
11,0,3,3,239,8,8,296,7,10,-57,6,-2,91,15,91.43,91.43,clean
1,0,0,1,3,3,3,2,2,2,1,1,1,9,9,124.14,124.14,clean
113,0,8,8,1488,9,11,1327,97,10,161,43,1,91,4,80.24,80.24,clean
43,0,2,4,618,9,13,463,9,10,155,46,3,91,7,80.08,80.08,clean
14,0,0,3,493,5,26,153,9,8,340,130,18,24,5,79.41,79.41,clean
5,0,2,2,360,68,51,336,91,48,24,109,3,11,4,87.81,87.81,clean
1,0,1,1,6,6,6,6,6,6,0,0,0,4,4,64.89,64.89,clean
10,0,2,4,524,6,21,411,5,16,113,31,5,91,11,74.31,74.31,clean
3,0,0,1,7,3,2,7,3,2,0,0,0,4,3,105.51,105.51,clean
2,0,0,2,21,9,10,4,2,2,17,10,8,2,2,65.12,65.12,clean
2,0,0,2,27,25,14,2,2,1,25,25,12,5,4,93.68,93.68,clean
16,0,4,2,2219,93,52,618,9,14,1601,205,37,10,4,80.48,80.48,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,1,1,87.5,87.5,clean
63,0,5,4,632,88,9,468,75,7,164,19,2,24,5,61.87,61.87,clean
1,0,0,1,8,4,4,2,1,1,6,3,3,8,8,51.63,51.63,clean
3,0,0,2,12,5,4,7,4,2,5,4,2,1,1,107.67,107.67,clean
1,0,0,1,78,26,26,75,25,25,3,1,1,3,3,74.28,74.28,clean
96,0,7,6,1130,9,11,769,9,7,361,49,3,24,4,66.69,66.69,clean
56,0,4,5,550,9,7,516,9,7,34,22,0,91,7,65.9,65.9,clean
4,0,1,2,8164,675,480,5476,675,322,2688,675,158,15,8,113.03,113.03,clean
1,0,0,1,8,8,8,5,5,5,3,3,3,1,1,104.29,104.29,clean
4,0,0,1,224,8,37,33,8,6,191,62,32,18,7,79.14,79.14,clean
17,0,4,2,185,8,11,163,7,10,22,17,1,24,4,59.26,59.26,clean
8,0,0,2,300,8,18,219,7,13,81,20,5,9,4,113.43,113.43,clean
7,0,0,3,46,6,5,59,9,7,-13,6,-1,12,6,80.48,80.48,clean
1,0,0,1,0,0,0,2238,373,373,-2238,-373,-373,12,12,53.43,53.43,clean
5,0,1,4,327,98,47,88,7,13,239,83,34,11,3,88.23,88.23,clean
7,0,0,2,86,7,6,120,7,8,-34,9,-2,91,18,98.29,98.29,clean
21,0,1,2,68,6,3,38,5,1,30,2,1,16,6,68.81,68.81,clean
4,0,0,1,9,3,2,8,3,2,1,1,0,16,12,80.22,80.22,clean
9,0,1,1,135,7,15,28,6,3,107,41,12,24,5,95.89,95.89,clean
2,0,0,2,630,205,158,231,70,58,399,135,100,3,2,12.46,12.46,clean
8,0,0,2,104854,73,2913,104215,81,2895,639,174,18,15,5,72.43,72.43,clean
37,0,6,7,529,7,9,416,9,7,113,23,2,91,6,58.26,58.26,clean
6,0,0,2,127,9,7,179,9,9,-52,1,-3,91,20,93.74,93.74,clean
4,0,0,1,51,32,13,33,4,8,18,17,4,6,2,78.79,78.79,clean
3,0,1,2,12230,3,1529,2629,6,329,9601,1599,1200,6,3,65.23,65.23,clean
46,0,4,2,460,96,9,296,92,6,164,17,3,24,5,58.06,58.06,clean
27,0,3,3,458,9,14,515,8,16,-57,45,-2,18,5,81.4,81.4,clean
8,0,0,1,136,6,14,67,9,7,69,46,7,24,6,71.11,71.11,clean
2,0,0,2,5,3,2,7,4,4,-2,0,-1,91,52,93.28,93.28,clean
3,0,0,1,14,3,3,14,3,3,0,0,0,3,2,79.48,79.48,clean
8,0,1,1,28,8,4,21,8,3,7,6,1,31,8,88.37,88.37,clean
13,0,0,1,14726,71,409,1208,60,34,13518,1844,376,13,5,129.09,129.09,clean
5,0,0,1,139,8,20,16,7,2,123,56,18,13,7,127.04,127.04,clean
7,0,2,1,356,9,51,205,4,29,151,85,22,31,6,104.26,104.26,clean
2,0,0,1,5,3,2,2,1,1,3,2,2,3,2,92.52,92.52,clean
5,0,0,1,20,3,4,17,9,3,3,2,1,31,11,91.03,91.03,clean
10,0,1,1,417,9,30,326,5,23,91,27,6,31,8,98.99,98.99,clean
1,0,0,1,3,3,3,3,3,3,0,0,0,1,1,85.97,85.97,clean
38,0,2,1,5242,92,73,3750,83,52,1492,172,21,31,4,103.86,103.86,clean
8,0,0,2,849,87,65,186,8,14,663,99,51,31,7,104.06,104.06,clean
16,0,1,1,4556,9,147,3699,89,119,857,135,28,31,6,94.25,94.25,clean
2,0,0,1,18,4,9,3,2,2,15,13,8,6,4,79.66,79.66,clean
5,0,1,1,671,604,67,1859,586,186,-1188,18,-119,6,3,86.46,86.46,clean
3,0,0,1,477,4,68,464,113,66,13,7,2,5,3,74.52,74.52,clean
2,0,0,1,160,2,80,163,162,82,-3,1,-2,31,16,88.32,88.32,clean
1,0,0,1,543,181,181,36,12,12,507,169,169,3,3,90.76,90.76,clean
3,0,0,1,764,567,191,281,76,70,483,491,121,31,15,78.75,78.75,clean
3,0,0,1,43,6,11,31,4,8,12,4,3,13,6,90.07,90.07,clean
17,0,2,4,473,8,21,138,9,6,335,63,15,8,2,71.93,71.93,clean
4,0,0,2,110,7,11,30,7,3,80,20,8,91,26,77.47,77.47,clean
3,0,0,2,8,2,2,8,2,2,0,0,0,91,33,80.38,80.38,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,4,4,61.54,61.54,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,4,4,125.57,125.57,clean
2,0,0,2,24,6,6,0,0,0,24,6,6,2,2,2.68,2.68,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,1,1,1.43,1.43,clean
1,1,0,1,0,0,0,5,5,5,-5,-5,-5,11,11,12.14,12.14,clean
1,0,0,1,257,257,257,0,0,0,257,257,257,1,1,8.29,8.29,clean
1,1,0,1,11,11,11,40,40,40,-29,-29,-29,11,11,12.21,12.21,clean
1,1,0,1,4,2,2,20,10,10,-16,-8,-8,11,11,12.14,12.14,clean
1,1,0,1,5,5,5,35,35,35,-30,-30,-30,11,11,12.21,12.21,clean
1,1,0,1,4,2,2,18,9,9,-14,-7,-7,11,11,12.14,12.14,clean
1,1,0,1,52,52,52,0,0,0,52,52,52,11,11,12.21,12.21,clean
1,1,0,1,0,0,0,4,4,4,-4,-4,-4,11,11,10.93,10.93,clean
1,1,0,1,16,8,8,58,29,29,-42,-21,-21,11,11,12.21,12.21,clean
1,0,0,1,5,5,5,3,3,3,2,2,2,1,1,0,1,clean
2,0,0,1,12,11,6,10,9,5,2,10,1,6,5,3.63,3.63,clean
2,0,1,1,6,4,3,0,0,0,6,4,3,6,4,3.91,3.91,clean
2,0,1,1,6,4,3,0,0,0,6,4,3,6,4,3.91,3.91,clean
1,0,1,1,14,14,14,0,0,0,14,14,14,1,1,9.14,9.14,clean
3,0,0,1,17,6,6,10,10,3,7,10,2,6,4,3.71,3.71,clean
4,0,0,1,35,7,9,22,21,6,13,13,3,6,4,3.66,3.66,clean
2,0,0,1,33,5,16,5,5,2,28,23,14,1,1,9.59,9.59,clean
4,0,0,1,45,8,11,26,23,6,19,16,5,6,4,3.49,3.49,clean
2,0,1,1,29,9,10,29,9,10,0,0,0,2,2,5.57,5.57,clean
1,0,0,1,68,68,68,52,52,52,16,16,16,1,1,0.07,0.07,clean
1,0,0,1,6,6,6,4,4,4,2,2,2,1,1,14.5,14.5,clean
1,0,0,1,70,35,35,70,35,35,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,30,15,15,30,15,15,0,0,0,77,77,10.36,10.36,clean
1,0,0,1,78,26,26,78,26,26,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,42,21,21,12,6,6,30,15,15,2,2,15.43,15.43,clean
1,0,0,1,9,9,9,9,9,9,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,4350,174,174,0,0,0,4350,174,174,25,25,29.29,29.29,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,22.57,22.57,clean
1,0,0,1,14,14,14,14,14,14,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,13,13,13,13,13,13,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,44,22,22,44,22,22,0,0,0,77,77,15.64,15.64,clean
1,0,0,1,22,22,22,22,22,22,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,19,19,19,19,19,19,0,0,0,77,77,0.43,0.43,clean
2,0,2,1,28,9,14,0,0,0,28,19,14,8,5,27.62,27.62,clean
2,0,2,2,428,8,107,160,53,40,268,87,67,8,4,26.57,26.57,defective
1,0,1,1,6,2,2,0,0,0,6,2,2,3,3,18.43,18.43,defective
1,0,0,1,96,32,32,96,32,32,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,52,26,26,52,26,26,0,0,0,77,77,12.57,12.57,clean
1,0,0,1,26,13,13,26,13,13,0,0,0,77,77,0.43,0.43,clean
2,0,1,1,777,65,155,718,6,144,59,59,12,77,39,15.71,15.71,clean
1,0,0,1,210,70,70,210,70,70,0,0,0,77,77,11.93,11.93,clean
1,0,0,1,72,72,72,72,72,72,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,89,89,89,89,89,89,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,49,49,49,49,49,49,0,0,0,77,77,3.93,3.93,clean
1,0,0,1,32,32,32,32,32,32,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,16,16,16,6,6,6,10,10,10,1,1,6.71,6.71,clean
1,0,0,1,111,37,37,111,37,37,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,48,48,48,48,48,48,0,0,0,77,77,14.79,14.79,clean
1,0,0,1,102,34,34,102,34,34,0,0,0,77,77,0.43,0.43,clean
2,0,0,1,72,8,24,24,8,8,48,48,16,77,39,9.39,9.39,clean
1,0,0,1,15,15,15,15,15,15,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,33,11,11,33,11,11,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,0,0,0,2,2,2,-2,-2,-2,1,1,11.9,11.9,clean
2,0,2,2,22,10,6,6,2,2,16,8,4,2,2,3.05,3.05,clean
1,0,0,1,447,149,149,447,149,149,0,0,0,77,77,0.93,0.93,clean
2,0,2,1,662,162,132,416,4,83,246,59,49,8,5,29.05,29.05,clean
1,0,0,1,95,95,95,95,95,95,0,0,0,77,77,3.93,3.93,clean
1,0,0,1,288,72,72,288,72,72,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,36,36,36,36,36,36,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,22,22,22,22,22,22,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,305,61,61,305,61,61,0,0,0,77,77,0.43,0.43,clean
3,0,0,1,21,9,5,10,4,2,11,5,3,2,1,12.54,12.54,defective
1,0,0,1,1,1,1,1,1,1,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,19,19,19,20,20,20,-1,-1,-1,77,77,0.43,0.43,clean
1,0,0,1,580,116,116,580,116,116,0,0,0,77,77,3.93,3.93,clean
1,0,0,1,23,23,23,23,23,23,0,0,0,77,77,11.36,11.36,clean
2,0,1,1,86,69,43,69,69,34,17,17,8,77,39,17.48,17.48,clean
1,0,0,1,4,4,4,4,4,4,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,3,3,3,3,3,3,0,0,0,77,77,8.18,8.18,clean
1,0,0,1,42,42,42,42,42,42,0,0,0,77,77,14.86,14.86,clean
1,0,0,1,156,78,78,156,78,78,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,68,34,34,68,34,34,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,23,23,23,23,23,23,0,0,0,77,77,0.43,0.43,clean
1,0,0,1,11718,1953,1953,0,0,0,11718,1953,1953,8,8,76.14,76.14,clean
1,0,1,1,5,5,5,0,0,0,5,5,5,1,1,32.5,32.5,clean
1,0,0,1,1663,1663,1663,0,0,0,1663,1663,1663,1,1,76.86,76.86,defective
1,0,1,1,5,5,5,0,0,0,5,5,5,1,1,40,40,clean
2,0,0,2,30,2,10,4,2,1,26,12,9,3,2,23.57,23.57,clean
1,0,0,1,12,12,12,5,5,5,7,7,7,2,2,33.71,33.71,clean
1,0,0,1,80,40,40,0,0,0,80,40,40,8,8,76.14,76.14,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,1,1,4.14,4.14,clean
1,0,0,1,17,17,17,17,17,17,0,0,0,1,1,58.19,58.19,clean
2,0,1,1,14,5,4,1,1,0,13,4,3,3,2,45.32,45.32,clean
4,0,0,1,524,5,87,13,4,2,511,211,85,4,2,76.14,76.14,clean
3,0,0,1,299,9,75,1,1,0,298,141,74,4,3,76.14,76.14,clean
1,0,1,1,4,4,4,1,1,1,3,3,3,1,1,66.14,66.14,clean
2,0,2,2,4,2,2,2,2,1,2,2,1,1,1,44.8,44.8,clean
1,0,1,1,2,2,2,0,0,0,2,2,2,1,1,42.29,42.29,clean
1,0,0,1,6,6,6,0,0,0,6,6,6,3,3,15.14,15.14,clean
1,0,0,1,43,43,43,0,0,0,43,43,43,1,1,76.14,76.14,clean
1,0,1,1,4,4,4,0,0,0,4,4,4,1,1,45.81,45.81,clean
2,0,0,2,82,62,27,60,52,20,22,10,7,9,6,44.19,44.19,clean
1,0,1,1,210,14,14,0,0,0,210,14,14,15,15,33.71,33.71,clean
1,0,0,1,3,3,3,1,1,1,2,2,2,3,3,34.07,34.07,clean
1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,22.29,22.29,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,2,2,33.71,33.71,clean
1,0,0,1,14,7,7,10,5,5,4,2,2,2,2,25.29,25.29,clean
2,0,1,2,35,8,7,18,4,4,17,4,3,9,5,62.14,62.14,clean
1,0,1,1,10,5,5,6,3,3,4,2,2,2,2,37.78,37.78,clean
1,0,0,1,274,274,274,274,274,274,0,0,0,1,1,40.96,40.96,clean
1,0,0,1,32,8,8,16,4,4,16,4,4,9,9,37.86,37.86,clean
1,0,0,1,363,363,363,364,364,364,-1,-1,-1,3,3,26.98,26.98,defective
1,0,0,1,1663,1663,1663,0,0,0,1663,1663,1663,1,1,22.97,22.97,defective
1,0,0,1,0,0,0,1663,1663,1663,-1663,-1663,-1663,1,1,0,1,clean
3,0,0,2,76,24,15,4,2,1,72,24,14,3,2,0.86,0.86,clean
1,0,0,1,48,24,24,0,0,0,48,24,24,2,2,0.86,0.86,clean
1,0,0,1,644,644,644,10,10,10,634,634,634,2,2,0.86,0.86,clean
2,0,1,1,17,17,4,29,3,7,-12,-3,-3,3,2,40.53,40.53,clean
1,0,1,1,424,212,212,382,191,191,42,21,21,2,2,29.21,29.21,defective
1,0,1,1,4,2,2,4,2,2,0,0,0,2,2,10.48,10.48,clean
1,0,1,1,47,47,47,47,47,47,0,0,0,3,3,5.86,5.86,clean
1,0,1,1,74,37,37,74,37,37,0,0,0,3,3,9.14,9.14,clean
1,0,0,1,12,6,6,12,6,6,0,0,0,3,3,28,28,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,54,54,defective
2,0,0,2,17,5,8,5,3,2,12,10,6,1,1,13.43,13.43,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,28.29,28.29,clean
1,0,0,1,4,4,4,2,2,2,2,2,2,3,3,55.57,55.57,clean
1,0,1,1,4,4,4,4,4,4,0,0,0,1,1,21,21,clean
1,0,0,1,14,7,7,14,7,7,0,0,0,2,2,23.29,23.29,clean
1,0,1,1,52,52,52,49,49,49,3,3,3,1,1,13.62,13.62,defective
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,21.74,21.74,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,3,3,58.21,58.21,clean
1,0,1,1,2,1,1,2,1,1,0,0,0,3,3,30.86,30.86,clean
1,0,0,1,12,12,12,6,6,6,6,6,6,1,1,0.14,0.14,clean
2,0,1,2,30,10,5,30,10,5,0,10,0,4,4,52.86,52.86,clean
2,0,1,1,518,59,130,1006,70,252,-488,-11,-122,3,2,40.33,40.33,clean
2,0,1,1,10,3,2,1,1,0,9,3,2,3,3,3,3,clean
1,0,1,1,4,4,4,5,5,5,-1,-1,-1,1,1,44.73,44.73,clean
6,0,5,3,147,6,18,48,7,6,99,36,12,3,2,33.08,33.08,clean
2,0,1,2,223,49,112,52,52,26,171,174,86,1,1,28.71,28.71,clean
1,0,0,1,5,5,5,1,1,1,4,4,4,2,2,58.71,58.71,clean
1,0,1,1,17,17,17,37,37,37,-20,-20,-20,1,1,58.71,58.71,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,3,3,36.24,36.24,clean
2,0,1,2,40,5,20,40,5,20,0,30,0,4,4,47.04,47.04,clean
1,0,1,1,1248,78,78,1248,78,78,0,0,0,16,16,34.06,34.06,clean
1,0,1,1,11,11,11,5,5,5,6,6,6,3,3,30.93,30.93,clean
4,0,4,1,99,9,16,133,57,22,-34,8,-6,2,2,43.62,43.62,clean
1,0,0,1,5,1,1,5,1,1,0,0,0,12,12,2.29,2.29,clean
1,0,0,1,5,1,1,5,1,1,0,0,0,12,12,2.29,2.29,clean
1,0,0,1,4,2,2,4,2,2,0,0,0,12,12,2.29,2.29,clean
1,0,1,1,22,11,11,8,4,4,14,7,7,2,2,2.57,2.57,clean
1,0,1,1,0,0,0,5,5,5,-5,-5,-5,8,8,2.43,2.43,clean
1,0,0,1,5,1,1,5,1,1,0,0,0,5,5,2.14,2.14,clean
1,0,1,1,1,1,1,7,7,7,-6,-6,-6,8,8,3.29,3.29,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,8,8,2.43,2.43,clean
4,0,4,2,23,4,6,13,6,3,10,14,2,8,4,2.77,2.77,clean
1,0,1,1,9,9,9,8,8,8,1,1,1,1,1,2.43,2.43,clean
1,0,0,1,37,37,37,37,37,37,0,0,0,1,1,3,3,clean
2,0,2,1,8,7,4,4,4,2,4,3,2,8,4,3.29,3.29,defective
1,0,1,1,7,7,7,2,2,2,5,5,5,1,1,4.14,4.14,clean
2,0,1,1,2981,331,298,2234,248,223,747,83,75,9,8,3.14,3.14,clean
1,0,1,1,0,0,0,5,5,5,-5,-5,-5,8,8,2.43,2.43,clean
2,0,2,1,98,2,14,310,51,44,-212,-2,-30,7,4,2.43,2.43,clean
1,0,0,1,273,21,21,1677,129,129,-1404,-108,-108,13,13,2.43,2.43,clean
1,0,0,1,0,0,0,14,14,14,-14,-14,-14,1,1,2.43,2.43,clean
1,0,1,1,2,2,2,1,1,1,1,1,1,8,8,2.43,2.43,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,3.15,3.15,clean
1,0,1,1,25,25,25,21,21,21,4,4,4,2,2,1.93,1.93,clean
1,0,1,1,5,5,5,0,0,0,5,5,5,2,2,1.57,1.57,clean
1,0,1,1,11,11,11,10,10,10,1,1,1,3,3,2.29,2.29,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,6,6,clean
1,1,1,1,2,1,1,2,1,1,0,0,0,2,2,2.57,2.57,clean
1,0,0,1,36,36,36,0,0,0,36,36,36,1,1,4.86,4.86,clean
1,0,1,1,8,8,8,8,8,8,0,0,0,16,16,4.86,4.86,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,6,6,clean
1,0,1,1,20,10,10,0,0,0,20,10,10,2,2,1.57,1.57,clean
1,0,1,1,52,26,26,22,11,11,30,15,15,2,2,4.86,4.86,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,4.86,4.86,clean
1,0,1,1,74,74,74,46,46,46,28,28,28,3,3,2.29,2.29,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,4.86,4.86,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,4.86,4.86,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,4.86,4.86,clean
1,0,1,1,63,21,21,63,21,21,0,0,0,16,16,5.04,5.04,clean
1,0,1,1,4,2,2,4,2,2,0,0,0,16,16,3.58,3.58,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,1,1,3,3,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,16,16,4.79,4.79,clean
2,0,2,1,46,6,23,25,7,12,21,22,10,3,2,3.1,3.1,clean
1,0,0,1,0,0,0,3,3,3,-3,-3,-3,4,4,4.86,4.86,clean
1,0,0,1,0,0,0,6,3,3,-6,-3,-3,4,4,4.86,4.86,clean
1,0,0,1,0,0,0,3,3,3,-3,-3,-3,4,4,4.86,4.86,clean
2,0,1,1,337,48,42,687,98,86,-350,0,-44,7,4,3.57,3.57,clean
1,0,1,1,24,12,12,24,12,12,0,0,0,16,16,4.86,4.86,clean
1,0,1,1,8,8,8,2,2,2,6,6,6,1,1,37.05,37.05,clean
1,0,0,1,13,13,13,12,12,12,1,1,1,1,1,34.71,34.71,clean
4,0,4,1,66,41,13,165,9,33,-99,1,-20,2,1,14.79,14.79,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,2,2,34.07,34.07,clean
1,0,0,1,6,6,6,13,13,13,-7,-7,-7,1,1,32.43,32.43,clean
1,0,0,1,20,10,10,0,0,0,20,10,10,2,2,44.43,44.43,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,2,2,30.62,30.62,clean
1,0,1,1,2,2,2,0,0,0,2,2,2,6,6,38.62,38.62,clean
1,0,1,1,4,4,4,4,4,4,0,0,0,9,9,44.43,44.43,clean
1,0,0,1,213,71,71,150,50,50,63,21,21,3,3,33.89,33.89,clean
1,0,1,1,34,34,34,34,34,34,0,0,0,9,9,20.34,20.34,clean
1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,31.93,31.93,clean
1,0,1,1,292,73,73,440,110,110,-148,-37,-37,4,4,25.36,25.36,clean
1,0,1,1,3,3,3,0,0,0,3,3,3,1,1,6.29,6.29,clean
1,0,0,1,102,102,102,31,31,31,71,71,71,3,3,6.29,6.29,clean
1,0,0,1,0,0,0,300,150,150,-300,-150,-150,3,3,6.29,6.29,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,9,9,44.43,44.43,clean
1,0,0,1,2,1,1,2,1,1,0,0,0,2,2,30.86,30.86,clean
1,0,1,1,28,28,28,28,28,28,0,0,0,9,9,42.38,42.38,clean
1,0,0,1,89,89,89,68,68,68,21,21,21,1,1,45.29,45.29,clean
1,0,1,1,5,5,5,0,0,0,5,5,5,1,1,7.57,7.57,clean
1,0,1,1,7,7,7,7,7,7,0,0,0,9,9,42.18,42.18,clean
1,0,1,1,12,12,12,3,3,3,9,9,9,1,1,36.5,36.5,clean
2,0,2,1,81,16,14,101,20,17,-20,0,-3,6,4,24.4,24.4,clean
1,0,1,1,3,3,3,2,2,2,1,1,1,1,1,20.63,20.63,clean
1,0,1,1,32,32,32,32,32,32,0,0,0,9,9,38.48,38.48,clean
7,0,2,3,867,72,79,1923,875,175,-1056,28,-96,9,2,28.93,28.93,clean
3,0,0,1,46,4,12,36,7,9,10,7,2,18,10,18.52,18.52,clean
1,0,0,1,0,0,0,748,374,374,-748,-374,-374,2,2,0.14,0.14,clean
3,0,0,1,470,68,118,72,26,18,398,170,100,9,5,21.27,21.27,defective
2,0,0,1,262,72,131,163,63,82,99,90,50,9,5,24.56,24.56,defective
1,0,0,1,16,16,16,2,2,2,14,14,14,5,5,18.03,18.03,defective
1,0,0,1,0,0,0,2898,483,483,-2898,-483,-483,18,18,15.79,15.79,clean
2,0,0,1,508,62,73,0,0,0,508,136,73,12,7,12.89,12.89,clean
1,0,0,1,154,77,77,122,61,61,32,16,16,2,2,22.14,22.14,defective
1,0,0,1,67,67,67,40,40,40,27,27,27,1,1,24.89,24.89,defective
3,0,0,1,21,8,7,27,6,9,-6,2,-2,3,2,16.73,16.73,clean
2,0,0,1,257,148,128,204,193,102,53,137,26,1,1,20.9,20.9,defective
1,0,0,1,341,341,341,0,0,0,341,341,341,1,1,21.64,21.64,defective
2,0,0,1,52,25,17,44,21,15,8,4,3,18,10,19.65,19.65,defective
2,0,0,1,1964,7,393,2,1,0,1962,650,392,9,6,25.68,25.68,defective
4,0,1,2,59,5,12,60,30,12,-1,12,0,18,6,24.14,24.14,clean
1,0,0,1,211,211,211,75,75,75,136,136,136,1,1,16.07,16.07,defective
1,0,0,1,18360,3060,3060,0,0,0,18360,3060,3060,6,6,19.54,19.54,defective
1,0,0,1,0,0,0,8,4,4,-8,-4,-4,3,3,18.36,18.36,clean
1,0,0,1,8,8,8,24,24,24,-16,-16,-16,3,3,24.9,24.9,clean
2,0,1,1,95,54,48,43,23,22,52,31,26,1,1,25.7,25.7,defective
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,17,17,clean
1,0,0,1,16,16,16,6,6,6,10,10,10,1,1,26,26,clean
1,0,0,1,21,21,21,44,44,44,-23,-23,-23,18,18,24.79,24.79,defective
1,0,0,1,24,24,24,65,65,65,-41,-41,-41,18,18,24,24,defective
2,0,0,1,60,16,15,44,7,11,16,9,4,2,2,16.39,16.39,defective
1,0,0,1,772,386,386,0,0,0,772,386,386,5,5,24.14,24.14,defective
1,0,0,1,25,25,25,0,0,0,25,25,25,5,5,24.14,24.14,clean
5,0,0,1,903,9,64,3973,62,284,-3070,166,-219,12,5,14.13,14.13,defective
4,0,1,1,130,4,19,74,8,11,56,17,8,18,6,13.17,13.17,defective
2,0,1,1,1993,498,399,1,1,0,1992,498,398,18,10,24.93,24.93,clean
2,0,0,1,4,3,2,1,1,0,3,3,2,3,3,24.05,24.05,clean
1,0,0,1,9,9,9,1,1,1,8,8,8,6,6,9.59,9.59,defective
1,0,0,1,59,59,59,50,50,50,9,9,9,2,2,7.06,7.06,defective
1,0,0,1,3,3,3,0,0,0,3,3,3,1,1,11.1,11.1,clean
2,0,0,1,88,78,44,42,39,21,46,39,23,3,2,8.93,8.93,defective
1,0,0,1,1,1,1,1,1,1,0,0,0,3,3,12,12,clean
2,0,1,1,0,0,0,2,1,1,-2,-1,-1,10,6,12.14,12.14,clean
2,0,2,1,42,42,21,6,5,3,36,37,18,10,6,11.63,11.63,clean
1,0,1,1,0,0,0,31,31,31,-31,-31,-31,10,10,12.43,12.43,clean
