@relation dataset_evaluation_feat_message-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S1

@attribute revi numeric
@attribute refa numeric
@attribute bugf numeric
@attribute auth numeric
@attribute addl numeric
@attribute addm numeric
@attribute adda numeric
@attribute reml numeric
@attribute remm numeric
@attribute rema numeric
@attribute cchl numeric
@attribute cchm numeric
@attribute ccha numeric
@attribute maxc numeric
@attribute avgc numeric
@attribute aage numeric
@attribute wage numeric
@attribute label {clean,defective}

@data
2,0,0,2,3,2,2,15,9,8,-12,-5,-6,173,100,19.62,19.62,clean
1,0,0,1,5,5,5,4,4,4,1,1,1,207,207,0,1,clean
3,0,0,3,544,7,60,666,3,74,-122,4,-14,207,127,53.61,53.61,clean
2,0,0,2,192,48,14,8008,782,572,-7816,1,-558,207,112,2.21,2.21,clean
3,0,0,3,38,6,10,28,24,7,10,5,2,207,73,27.48,27.48,clean
1,0,0,1,4,4,4,1,1,1,3,3,3,11,11,26.76,26.76,clean
1,0,0,1,66,66,66,0,0,0,66,66,66,49,49,97.78,97.78,clean
5,0,1,2,3952,36,659,54,7,9,3898,1926,650,49,11,121.95,121.95,clean
2,0,0,1,494,29,124,58,29,14,436,218,109,49,28,123.65,123.65,clean
1,0,0,1,6,6,6,2,2,2,4,4,4,12,12,53.95,53.95,clean
10,0,0,4,58,7,3,50,7,3,8,6,0,173,43,27.05,27.05,clean
3,0,0,3,32,7,5,38,9,6,-6,1,-1,207,74,64.38,64.38,clean
77,0,14,10,11723,92,78,5839,9,39,5884,682,39,207,10,62.37,62.37,clean
4,0,0,3,191,88,32,6,2,1,185,88,31,173,47,52.55,52.55,clean
84,0,11,7,2102,96,17,2190,9,18,-88,38,-1,207,11,70.83,70.83,defective
4,0,0,2,62,4,8,48,5,6,14,6,2,173,58,68.2,68.2,defective
125,0,14,7,7990,95,46,3266,92,19,4724,668,27,207,9,72.43,72.43,clean
9,0,0,4,129,7,9,101,9,7,28,11,2,173,43,58.3,58.3,clean
1,0,0,1,238,238,238,258,258,258,-20,-20,-20,207,207,74.36,74.36,clean
7,0,4,4,117,9,17,60,9,9,57,29,8,207,30,111.12,111.12,clean
16,0,7,5,921,9,42,1149,7,52,-228,32,-10,207,28,64.44,64.44,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,3,3,6.43,6.43,clean
9,0,1,5,474,9,30,431,9,27,43,63,3,207,28,69.51,69.51,clean
1,0,0,1,32,16,16,46,23,23,-14,-7,-7,3,3,86,86,clean
26,0,3,5,1544,9,44,335,9,10,1209,277,35,207,13,63.76,63.76,clean
2,0,0,1,10,9,5,4,3,2,6,8,3,25,18,62.68,62.68,clean
2,0,0,1,59,56,30,74,71,37,-15,0,-8,207,114,1.65,1.65,clean
2,0,0,2,79,30,26,13,7,4,66,27,22,2,2,109.25,109.25,clean
1,0,0,1,41,41,41,54,54,54,-13,-13,-13,207,207,0,1,clean
4,0,0,3,18,8,3,54,3,8,-36,5,-5,173,52,65.08,65.08,clean
2,0,0,2,20,6,4,35,7,7,-15,-1,-3,173,88,62.27,62.27,clean
38,0,1,7,555,9,11,310,9,6,245,63,5,207,20,60.99,60.99,clean
2,0,0,2,5,4,2,4,3,2,1,3,0,173,95,50.04,50.04,clean
36,0,4,7,680,9,13,579,9,11,101,51,2,207,18,72.36,72.36,clean
1,0,0,1,1,1,1,4,4,4,-3,-3,-3,16,16,76.29,76.29,clean
1,0,0,1,3,3,3,3,3,3,0,0,0,2,2,74.36,74.36,clean
3,0,0,3,46,6,15,56,6,19,-10,5,-3,207,70,74.36,74.36,clean
27,0,6,5,765,8,19,349,9,9,416,66,10,207,14,51.29,51.29,clean
2,0,0,1,7,4,4,2,1,1,5,3,2,16,14,73.45,73.45,clean
2,0,0,1,18,4,6,23,3,8,-5,1,-2,207,108,68.09,68.09,clean
13,0,1,6,783,7,36,440,66,20,343,105,16,207,45,60.82,60.82,clean
4,0,2,2,281,41,47,261,41,44,20,6,3,207,59,41,41,clean
25,0,3,7,739,9,11,540,8,8,199,27,3,207,23,89.98,89.98,clean
2,0,0,1,4,2,1,13,6,4,-9,1,-3,12,11,59.36,59.36,clean
83,0,13,7,12538,9,84,10905,99,73,1633,212,11,207,13,63.76,63.76,clean
2,0,0,1,10,7,5,3,2,2,7,6,4,35,20,15,15,clean
77,0,10,8,2217,9,16,2017,82,15,200,61,1,207,12,61.96,61.96,clean
2,0,0,2,2,1,1,11,6,6,-9,-4,-4,20,11,20.29,20.29,clean
2,0,0,2,82,81,41,3,3,2,79,81,40,173,88,57.14,57.14,clean
11,0,0,5,1886,81,90,263,9,13,1623,361,77,207,43,51.71,51.71,clean
20,0,3,7,679,89,21,149,8,5,530,124,17,207,25,45.01,45.01,defective
2,0,0,2,11,11,1,5038,628,560,-5027,-3,-559,207,112,2.21,2.21,clean
3,0,0,3,10,6,3,6,4,2,4,5,1,34,16,41.31,41.31,clean
35,0,3,7,5031,9,85,4544,945,77,487,613,8,207,18,60.14,60.14,clean
2,0,0,2,51,49,26,55,6,28,-4,0,-2,207,104,13.29,13.29,clean
13,0,0,6,4960,65,207,4642,9,193,318,50,13,207,45,49.71,49.71,clean
4,0,0,3,17,2,3,41,5,7,-24,6,-4,173,52,63.82,63.82,clean
5,0,0,3,248,33,18,331,9,24,-83,4,-6,207,44,67.86,67.86,clean
5,0,1,5,86,7,10,30,5,3,56,37,6,173,57,68.88,68.88,clean
70,0,7,9,1035,9,12,689,8,8,346,72,4,207,15,60.67,60.67,clean
1,0,0,1,4,4,4,1,1,1,3,3,3,20,20,33.48,33.48,clean
8,0,1,3,149,5,11,340,65,26,-191,10,-15,207,35,46.23,46.23,clean
118,0,20,13,4833,9,28,3224,96,19,1609,243,9,207,10,58.08,58.08,defective
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,173,173,51.61,51.61,clean
67,0,5,10,2555,9,23,1486,9,13,1069,57,9,207,16,62.1,62.1,clean
9,0,0,4,561,8,22,1074,83,41,-513,5,-20,207,34,44.17,44.17,defective
9,0,1,4,175,9,11,175,7,11,0,12,0,207,31,43.27,43.27,clean
3,0,0,3,6,4,2,8,3,3,-2,2,-1,11,7,80.67,80.67,clean
2,0,0,2,154,18,17,265,33,29,-111,17,-12,207,105,27.79,27.79,clean
5,0,0,3,83,8,8,62,9,6,21,5,2,207,50,40.54,40.54,clean
1,0,0,1,4,4,4,15,15,15,-11,-11,-11,207,207,0,1,clean
11,0,1,5,362,7,21,503,7,30,-141,121,-8,207,46,75.96,75.96,clean
4,0,0,3,24,6,4,7,2,1,17,5,3,26,12,50.71,50.71,clean
1,0,0,1,0,0,0,144,72,72,-144,-72,-72,2,2,19,19,clean
24,0,1,7,174,9,5,189,30,5,-15,15,0,207,30,57.33,57.33,clean
6,0,0,4,24,5,3,25,4,4,-1,4,0,207,77,62.94,62.94,clean
2,0,0,1,354,76,177,34,34,17,320,278,160,6,4,147.07,147.07,defective
15,0,1,7,109,9,6,74,9,4,35,15,2,207,40,58.5,58.5,clean
1,0,0,1,1,1,1,5,5,5,-4,-4,-4,1,1,19,19,clean
10,0,0,1,41245,6143,1875,2609,4,119,38636,6143,1756,6,2,116.89,116.89,clean
83,0,4,13,34255,9,221,33102,88,214,1153,168,7,207,11,57.13,57.13,clean
9,0,1,5,234,8,11,108,7,5,126,20,6,49,12,50.64,50.64,clean
1,0,0,1,10,5,5,8,4,4,2,1,1,207,207,0,1,clean
6,0,0,5,1462,8,97,597,8,40,865,128,58,207,70,55.99,55.99,clean
4,0,1,2,31,6,8,52,46,13,-21,5,-5,207,58,44.22,44.22,clean
1,0,0,1,35,35,35,44,44,44,-9,-9,-9,207,207,74.36,74.36,clean
43,0,6,8,827,9,13,435,9,7,392,86,6,207,20,61.27,61.27,defective
28,0,5,7,505,87,15,353,8,11,152,47,5,207,13,52.83,52.83,clean
5,0,0,3,18,6,4,10,3,2,8,5,2,10,5,30.72,30.72,clean
9,0,1,5,602,56,38,544,9,34,58,103,4,207,54,50.46,50.46,clean
5,0,0,3,27,6,3,22,5,3,5,3,1,173,56,34.71,34.71,clean
9,0,2,4,71,8,5,53,6,4,18,6,1,207,29,70.05,70.05,clean
19,0,0,3,48,5,3,46,5,2,2,2,0,207,12,97.98,97.98,clean
6,0,0,5,177,7,22,191,7,24,-14,3,-2,207,66,68.33,68.33,clean
1,0,0,1,26,13,13,26,13,13,0,0,0,207,207,0,1,clean
3,0,0,2,42,6,8,27,12,5,15,14,3,12,8,52.95,52.95,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,207,207,0,1,clean
2,0,0,1,10,7,5,2,1,1,8,6,4,26,16,59.36,59.36,defective
1,0,0,1,5,5,5,0,0,0,5,5,5,49,49,95.14,95.14,clean
16,0,2,4,728,70,28,430,8,17,298,89,11,207,30,74.71,74.71,clean
6,0,0,3,819,81,102,119,9,15,700,327,88,207,69,84.43,84.43,defective
9,0,1,3,1023,54,37,643,8,23,380,53,14,207,31,64.21,64.21,clean
3,0,0,2,2967,8,297,65,6,6,2902,362,290,207,72,55.52,55.52,defective
9,0,2,5,138,9,8,70,8,4,68,38,4,207,33,87.84,87.84,defective
2,0,0,2,1559,308,260,1489,294,248,70,14,12,207,105,28.36,28.36,clean
8,0,3,3,9076,9,454,8684,8,434,392,46,20,207,30,74.62,74.62,clean
24,0,7,2,40605,9,766,1250,9,24,39355,3022,743,49,6,122.94,122.94,clean
11,0,3,1,3945,9,219,47,8,3,3898,546,217,49,7,122.02,122.02,clean
7,0,2,1,89,63,9,92,71,9,-3,63,0,49,13,108.21,108.21,clean
5,0,0,2,519,31,52,74,5,7,445,111,44,49,14,118.59,118.59,clean
2,0,0,2,2912,38,243,8,2,1,2904,345,242,8,7,110.74,110.74,clean
25,0,1,7,2823,9,67,400,9,10,2423,301,58,207,25,58.83,58.83,clean
4,0,0,2,27,9,4,14,3,2,13,7,2,173,44,60.12,60.12,clean
2,0,0,1,34,6,11,41,5,14,-7,1,-2,207,116,21.07,21.07,clean
2,0,0,1,10,4,3,26,2,9,-16,0,-5,66,40,52.82,52.82,clean
1,0,0,1,0,0,0,5509,787,787,-5509,-787,-787,20,20,32,32,clean
1,0,0,1,0,0,0,3416,488,488,-3416,-488,-488,20,20,32,32,clean
18,0,1,3,104,7,6,94,7,5,10,6,1,11,2,55.24,55.24,clean
3,0,1,2,48,19,16,11,8,4,37,15,12,24,9,48.56,48.56,clean
1,0,0,1,5,5,5,5,5,5,0,0,0,2,2,5.14,5.14,clean
1,0,0,1,6,6,6,6,6,6,0,0,0,2,2,5.14,5.14,clean
2,0,0,2,6,5,3,107,2,54,-101,3,-50,4,2,51.14,51.14,clean
7,0,2,2,298,6,27,39,9,4,259,124,24,23,6,82,82,clean
1,0,0,1,1,1,1,6,6,6,-5,-5,-5,23,23,66.57,66.57,clean
13,0,1,4,2156,58,94,1121,9,49,1035,120,45,66,11,41.87,41.87,clean
7,0,0,3,6231,711,415,109,4,7,6122,711,408,66,12,85.53,85.53,clean
1,0,0,1,300,100,100,291,97,97,9,3,3,3,3,48.64,48.64,clean
1,0,0,1,4,4,4,1,1,1,3,3,3,1,1,11.14,11.14,clean
12,0,2,3,92,66,8,99,70,8,-7,2,-1,11,4,49.65,49.65,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,9,9,62.15,62.15,clean
34,1,8,14,827,89,15,928,91,17,-101,88,-2,35,7,64.98,64.98,defective
5,0,1,3,25,4,3,13,3,2,12,2,2,24,9,53.54,53.54,clean
1,0,0,1,82,82,82,37,37,37,45,45,45,2,2,47.3,47.3,clean
1,0,0,1,89,89,89,41,41,41,48,48,48,2,2,49.76,49.76,clean
1,0,0,1,1629,543,543,210,70,70,1419,473,473,3,3,59.05,59.05,clean
1,0,0,1,1,1,1,10,10,10,-9,-9,-9,7,7,30.86,30.86,clean
1,0,0,1,1,1,1,4,4,4,-3,-3,-3,35,35,30.86,30.86,clean
59,0,7,8,981,9,12,2847,86,33,-1866,15,-22,66,7,53.11,53.11,clean
4,0,0,2,8,2,1,34,7,6,-26,-2,-4,66,34,31.7,31.7,clean
1,0,0,1,4,4,4,1,1,1,3,3,3,7,7,8.29,8.29,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,7,7,8.29,8.29,clean
2,0,0,2,9,5,4,5,4,2,4,3,2,7,4,17.14,17.14,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,7,7,8.29,8.29,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,7,7,8.29,8.29,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,7,7,8.29,8.29,clean
1,0,0,1,26,26,26,9,9,9,17,17,17,7,7,8.29,8.29,clean
1,0,0,1,4,2,2,8,4,4,-4,-2,-2,66,66,53,53,clean
5,0,1,3,1883,356,171,148,4,13,1735,342,158,66,15,61.09,61.09,clean
3,0,0,2,3525,5,252,858,71,61,2667,222,190,12,7,39.81,39.81,clean
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,66,66,45,45,clean
22,0,2,7,314,9,11,181,8,6,133,28,5,34,4,42.27,42.27,clean
1,0,0,1,1,1,1,5,5,5,-4,-4,-4,34,34,33,33,clean
3,0,0,1,78,37,20,7,3,2,71,36,18,66,28,33.18,33.18,clean
12,0,2,4,238,8,20,193,9,16,45,70,4,35,7,59.39,59.39,clean
4,0,0,2,19,9,3,19,5,3,0,9,0,66,27,52.79,52.79,clean
5,0,0,3,53,9,8,26,6,4,27,30,4,66,24,65.74,65.74,clean
2,0,0,2,126,6,25,5,1,1,121,37,24,14,8,29.07,29.07,clean
8,0,0,2,502,8,42,452,8,38,50,29,4,66,12,72.48,72.48,clean
1,0,0,1,65,65,65,0,0,0,65,65,65,1,1,72.29,72.29,clean
1,0,0,1,0,0,0,70,70,70,-70,-70,-70,4,4,23.14,23.14,clean
3,0,0,3,104,7,26,26,3,6,78,37,20,66,23,49.56,49.56,defective
2,0,0,2,3,2,2,5,3,2,-2,0,-1,66,34,35.11,35.11,clean
4,0,0,3,8,3,1,24,5,4,-16,2,-3,66,46,49.42,49.42,clean
1,0,0,1,2,1,1,14,7,7,-12,-6,-6,2,2,77.57,77.57,clean
17,0,2,8,1238,7,34,479,9,13,759,108,21,66,10,55.96,55.96,defective
3,0,0,3,8,4,2,20,8,5,-12,4,-3,66,30,56.33,56.33,clean
51,0,7,7,798,9,12,903,9,14,-105,19,-2,66,6,52.77,52.77,defective
2,0,0,1,3,1,1,9,3,3,-6,-2,-2,66,66,52.58,52.58,clean
90,0,14,9,2457,9,24,1552,9,15,905,159,9,66,5,60.2,60.2,clean
4,0,0,2,11,4,2,35,7,5,-24,1,-3,66,39,35.51,35.51,clean
2,0,0,1,31,10,8,16,13,4,15,9,4,35,20,26.29,26.29,clean
10,0,0,3,79,9,7,66,7,6,13,11,1,66,11,28.07,28.07,clean
3,0,0,2,58,7,10,46,7,8,12,4,2,20,8,77.62,77.62,defective
11,0,2,3,88,8,7,90,9,8,-2,24,0,35,9,56.75,56.75,clean
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,34,34,33,33,clean
7,0,0,3,173,4,25,24,8,3,149,130,21,6,2,47.25,47.25,clean
1,0,0,1,0,0,0,2471,353,353,-2471,-353,-353,11,11,7.29,7.29,clean
1,0,0,1,35,35,35,4,4,4,31,31,31,1,1,112.21,112.21,clean
5,0,1,2,14590,22,768,189,8,10,14401,1188,758,66,17,92.37,92.37,defective
1,0,0,1,2,2,2,2,2,2,0,0,0,13,13,59.52,59.52,clean
27,1,5,3,284,8,10,276,9,10,8,35,0,66,6,58.39,58.39,clean
2,0,0,1,4,3,2,4,3,2,0,2,0,66,34,50.16,50.16,clean
29,0,3,7,923,9,23,692,8,17,231,127,6,34,6,55.85,55.85,clean
1,0,0,1,0,0,0,2526,421,421,-2526,-421,-421,20,20,32,32,clean
8,0,0,3,112,9,11,101,5,10,11,31,1,34,7,30.95,30.95,clean
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,34,34,28.67,28.67,clean
5,0,0,1,10,3,2,17,8,3,-7,0,-1,66,20,68.81,68.81,clean
1,0,0,1,7,7,7,6,6,6,1,1,1,1,1,58.71,58.71,clean
14,1,1,8,283,9,8,452,9,13,-169,11,-5,35,11,71.93,71.93,clean
1,0,0,1,1,1,1,4,4,4,-3,-3,-3,35,35,72.36,72.36,clean
56,0,9,9,8479,9,99,8089,9,94,390,71,5,66,7,57.25,57.25,clean
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,66,66,14.64,14.64,clean
34,0,4,7,1559,9,32,1068,9,22,491,69,10,66,10,53.2,53.2,clean
1,0,0,1,4,2,2,18,9,9,-14,-7,-7,66,66,46.86,46.86,clean
10,0,2,3,330,8,21,202,8,13,128,45,8,66,16,54.97,54.97,clean
1,0,0,1,1,1,1,11,11,11,-10,-10,-10,8,8,28.57,28.57,clean
11,0,0,1,656,9,50,256,9,20,400,158,31,66,12,49.34,49.34,clean
2,0,0,1,10,9,5,9,7,4,1,7,0,66,34,51.41,51.41,clean
1,0,0,1,849,849,849,0,0,0,849,849,849,7,7,100.14,100.14,defective
1,0,0,1,184,92,92,0,0,0,184,92,92,7,7,99,99,clean
1,0,0,1,930,155,155,0,0,0,930,155,155,6,6,100.15,100.15,defective
4,0,0,4,189,7,17,475,5,43,-286,24,-26,35,22,52.78,52.78,clean
1,0,0,1,10,10,10,3,3,3,7,7,7,20,20,49.28,49.28,clean
1,0,0,1,1,1,1,6,6,6,-5,-5,-5,66,66,61.14,61.14,clean
33,0,4,5,322,8,8,188,7,5,134,54,3,66,9,60.86,60.86,clean
2,0,0,1,4,2,2,3,2,2,1,1,0,18,12,30.43,30.43,clean
4,0,0,2,35,6,7,25,5,5,10,11,2,34,9,50.64,50.64,clean
61,0,7,7,1444,9,20,895,9,12,549,142,8,66,7,53.4,53.4,clean
40,0,3,6,441,8,7,358,9,5,83,24,1,66,12,53.17,53.17,clean
4,0,1,2,147,9,24,12,3,2,135,63,22,3,2,95.18,95.18,clean
4,0,0,3,299,3,60,238,7,48,61,288,12,35,18,25.39,25.39,clean
1,0,0,1,28,14,14,2,1,1,26,13,13,7,7,123.29,123.29,clean
4,0,0,2,9,3,2,10,4,2,-1,1,0,66,22,46.83,46.83,clean
3,0,0,2,13,7,2,178,7,25,-165,6,-24,35,12,66.64,66.64,clean
22,0,0,7,200,92,6,126,7,4,74,36,2,66,12,55.33,55.33,clean
2,0,0,1,4,2,2,7,5,4,-3,0,-2,66,40,66.38,66.38,clean
9,0,5,3,80,9,9,31,9,3,49,12,5,3,1,66.54,66.54,clean
2,0,0,1,512,80,51,146,23,15,366,78,37,7,6,71.22,71.22,clean
5,0,0,3,26,7,4,12,5,2,14,6,2,66,24,55.47,55.47,clean
2,0,0,2,10,4,2,40,6,10,-30,-5,-8,35,23,19.07,19.07,clean
13,0,0,1,12603,98,341,7017,95,190,5586,244,151,6,3,70.98,70.98,clean
40,0,4,8,22919,9,286,22622,9,283,297,58,4,35,7,59.64,59.64,clean
5,0,0,3,22,5,3,46,7,7,-24,4,-3,35,13,51.08,51.08,clean
5,0,1,2,329,6,25,501,59,39,-172,7,-13,13,6,81.74,81.74,clean
2,0,0,2,11,6,6,3,2,2,8,5,4,2,2,107.14,107.14,clean
27,0,3,3,244,8,6,280,8,7,-36,22,-1,66,10,50.27,50.27,clean
19,0,6,3,176,83,8,105,8,5,71,82,3,34,5,51.14,51.14,defective
1,0,0,1,1,1,1,5,5,5,-4,-4,-4,34,34,38.47,38.47,clean
8,0,0,2,39,6,4,244,5,24,-205,4,-20,66,12,39.11,39.11,clean
1,0,0,1,2,1,1,6,3,3,-4,-2,-2,66,66,36.86,36.86,clean
10,0,1,1,86,7,7,54,2,4,32,12,2,35,8,77.72,77.72,clean
21,0,1,3,46,3,2,46,3,2,0,0,0,2,1,71.18,71.18,clean
3,0,1,3,32,7,5,10,2,2,22,5,4,34,13,70.14,70.14,clean
28,0,6,10,953,8,23,610,8,15,343,75,8,34,3,85.84,85.84,defective
2,0,0,2,49,16,12,12,9,3,37,15,9,66,50,83.33,83.33,clean
8,0,0,6,1156,6,46,260,9,10,896,111,36,34,7,88.57,88.57,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,1,1,129.14,129.14,clean
1,0,0,1,4,4,4,3,3,3,1,1,1,1,1,105,105,clean
3,0,0,3,389,8,78,368,5,74,21,6,4,34,12,47.47,47.47,defective
1,0,0,1,9,9,9,1,1,1,8,8,8,34,34,62.71,62.71,clean
9,0,2,4,62,7,6,54,7,5,8,18,1,66,16,54.76,54.76,clean
2,0,0,2,6,3,3,10,7,5,-4,0,-2,66,34,60,60,clean
2,0,0,1,8,2,2,10,3,2,-2,0,0,66,40,56.28,56.28,clean
4,0,0,2,43,35,9,15,4,3,28,33,6,66,22,59.82,59.82,clean
10,0,0,5,431,80,22,300,8,15,131,78,7,66,16,58.14,58.14,clean
2,0,0,1,3,2,2,5,3,2,-2,0,-1,66,40,58.19,58.19,clean
1,0,0,1,2,2,2,3,3,3,-1,-1,-1,2,2,26,26,clean
5,0,0,4,37,6,3,76,6,6,-39,4,-3,74,28,38.83,38.83,clean
1,0,0,1,0,0,0,377,377,377,-377,-377,-377,44,44,0.86,0.86,clean
1,0,0,1,0,0,0,8320,832,832,-8320,-832,-832,44,44,0.86,0.86,clean
3,0,0,2,6,2,2,6,2,2,0,0,0,30,24,52.71,52.71,clean
1,0,0,1,0,0,0,3660,610,610,-3660,-610,-610,29,29,0.86,0.86,clean
18,0,2,4,468,77,26,127,5,7,341,136,19,13,5,57.92,57.92,clean
1,0,0,1,1,1,1,2,2,2,-1,-1,-1,5,5,97.71,97.71,clean
6,0,0,3,2781,90,174,162,4,10,2619,430,164,6,4,51.26,51.26,clean
3,0,0,1,225,75,56,12,6,3,213,70,53,4,2,53.23,53.23,clean
10,0,1,2,140,9,12,71,9,6,69,25,6,8,3,47.37,47.37,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,3,3,41.67,41.67,clean
40,0,8,4,1031,9,15,1135,9,16,-104,235,-2,74,9,58.77,58.77,defective
5,0,0,2,25,5,2,39,6,4,-14,3,-1,44,21,55.88,55.88,clean
1,0,0,1,0,0,0,435,435,435,-435,-435,-435,24,24,32.79,32.79,clean
2,0,0,1,314,9,52,128,32,21,186,42,31,7,7,67.27,67.27,clean
4,0,0,2,63,9,10,22,6,4,41,35,7,74,21,68.86,68.86,clean
2,0,0,2,206,67,52,82,27,20,124,40,31,7,4,61.14,61.14,clean
1,0,0,1,16904,2113,2113,0,0,0,16904,2113,2113,9,9,91.11,91.11,clean
1,0,0,1,4,4,4,2,2,2,2,2,2,1,1,89.14,89.14,clean
31,0,2,3,410,94,12,245,9,7,165,55,5,19,4,59.55,59.55,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,6,6,74,74,clean
6,0,0,1,1279,6,98,292,47,22,987,429,76,6,2,53.53,53.53,clean
1,0,0,1,5,5,5,2,2,2,3,3,3,1,1,103.71,103.71,clean
1,0,0,1,1,1,1,7,7,7,-6,-6,-6,1,1,91.43,91.43,clean
2,0,0,1,33,7,16,6,4,3,27,22,14,1,1,81.07,81.07,clean
1,0,0,1,21,21,21,8,8,8,13,13,13,1,1,57.92,57.92,clean
5,0,2,3,240,8,34,214,93,31,26,43,4,3,2,53.4,53.4,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,2,2,88.71,88.71,clean
23,0,1,6,138,4,5,160,7,6,-22,24,-1,74,9,44.81,44.81,clean
2,0,0,2,2,1,1,9,5,4,-7,-3,-4,29,25,63.8,63.8,clean
1,0,0,1,0,0,0,2778,463,463,-2778,-463,-463,21,21,57.71,57.71,clean
9,0,0,2,73,8,5,105,8,8,-32,9,-2,74,14,55.33,55.33,clean
1,0,0,1,1,1,1,7,7,7,-6,-6,-6,8,8,19.36,19.36,clean
1,0,0,1,1,1,1,0,0,0,1,1,1,10,10,41.27,41.27,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,3,3,38.9,38.9,clean
1,0,0,1,3,3,3,7,7,7,-4,-4,-4,1,1,25.14,25.14,clean
8,0,1,3,741,8,46,667,8,42,74,69,5,5,2,55.39,55.39,clean
8,0,0,2,86,5,11,107,67,13,-21,25,-3,8,3,57.57,57.57,clean
1,0,0,1,0,0,0,2736,456,456,-2736,-456,-456,22,22,64.29,64.29,clean
4,0,1,3,38,4,10,16,6,4,22,16,6,2,1,52.92,52.92,clean
1,0,0,1,4,4,4,1,1,1,3,3,3,2,2,56,56,clean
2,0,0,2,4,1,1,20,6,5,-16,-3,-4,74,38,39.07,39.07,clean
16,0,1,3,140,8,6,197,6,8,-57,10,-2,21,4,59.06,59.06,clean
1,0,0,1,0,0,0,2862,477,477,-2862,-477,-477,29,29,0.86,0.86,clean
32,0,6,4,484,9,13,444,73,12,40,37,1,44,5,52.26,52.26,clean
60,0,14,6,1354,9,21,832,9,13,522,151,8,44,4,48.4,48.4,clean
2,0,0,2,6,3,3,6,3,3,0,0,0,17,10,43.38,43.38,clean
3,0,0,1,10,5,2,72,7,14,-62,3,-12,29,16,38.57,38.57,clean
15,0,2,1,221,9,13,95,8,6,126,19,7,5,2,45.76,45.76,clean
1,0,0,1,1,1,1,4,4,4,-3,-3,-3,29,29,9.64,9.64,clean
4,0,2,2,37,5,6,31,7,5,6,18,1,19,8,60.5,60.5,clean
12,0,3,5,196,9,15,46,9,4,150,48,12,8,2,54.46,54.46,clean
1,0,0,1,44,44,44,4,4,4,40,40,40,3,3,6.29,6.29,defective
1,0,0,1,4,4,4,3,3,3,1,1,1,5,5,27.29,27.29,clean
1,0,0,1,348,116,116,3,1,1,345,115,115,5,5,71.5,71.5,clean
7,0,0,2,1736,6,87,728,62,36,1008,102,50,9,5,55.95,55.95,clean
1,0,0,1,0,0,0,1026,171,171,-1026,-171,-171,8,8,96,96,clean
1,0,0,1,0,0,0,1464,244,244,-1464,-244,-244,8,8,76.71,76.71,clean
28,0,4,3,460,9,15,320,6,11,140,34,5,29,4,51.59,51.59,clean
13,0,2,5,112,8,6,66,9,4,46,15,3,13,5,53.49,53.49,clean
9,0,0,4,432,96,48,192,9,21,240,93,27,6,4,65.65,65.65,clean
1,0,0,1,44,22,22,26,13,13,18,9,9,6,6,1.43,1.43,clean
1,0,0,1,21,21,21,7,7,7,14,14,14,1,1,75.14,75.14,clean
29,0,5,3,648,8,8,486,8,6,162,29,2,74,12,55.16,55.16,clean
3,0,0,1,13,7,4,5,3,2,8,6,3,19,8,96.43,96.43,clean
53,0,7,3,1327,9,20,859,9,13,468,162,7,29,4,44.23,44.23,clean
14,0,0,2,106,5,7,85,4,5,21,10,1,12,5,56.97,56.97,clean
8,0,0,2,166,9,14,65,2,5,101,33,8,8,3,39.52,39.52,clean
1,0,0,1,37,37,37,18,18,18,19,19,19,6,6,47.94,47.94,defective
2,0,0,2,45,41,22,24,4,12,21,21,10,6,6,61.34,61.34,clean
2,0,0,2,218,14,73,128,64,43,90,38,30,3,2,94.05,94.05,defective
1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,92.43,92.43,clean
2,0,0,1,5,3,2,3,2,2,2,2,1,1,1,93.34,93.34,clean
12,0,1,2,1641,8,44,1373,9,37,268,233,7,21,6,50.95,50.95,clean
1,0,0,1,11,11,11,16,16,16,-5,-5,-5,1,1,49.48,49.48,clean
1,0,0,1,0,0,0,3708,618,618,-3708,-618,-618,8,8,74.14,74.14,clean
20,0,0,4,148,8,7,62,7,3,86,32,4,17,7,47.19,47.19,clean
6,0,0,2,75,5,6,69,7,6,6,18,0,44,15,70.24,70.24,clean
1,0,0,1,1132,566,566,0,0,0,1132,566,566,5,5,52.14,52.14,clean
53,0,3,6,895,95,14,395,9,6,500,52,8,29,5,53.45,53.45,clean
32,0,2,5,424,8,8,231,5,4,193,54,4,29,8,54.46,54.46,clean
