@relation 'dataset_feat-weka.filters.unsupervised.attribute.Remove-R4,9'

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {defective,clean}

@data
1,1,1,9,1,358,2987,7,2,clean
1,1,2,59,1,319,3612,40,19,clean
1,1,3,2,1,258,3504,2,0,clean
1,1,4,5,1,259,1331,0,5,clean
1,1,1,99,1,258,29,99,0,clean
1,1,1,99,1,258,29,99,0,clean
1,1,1,140,1,1742,39,140,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,193,1,1742,116,193,0,clean
1,1,1,185,1,1742,57,185,0,clean
1,1,1,107,1,1742,0,107,0,clean
1,1,1,107,1,1742,0,107,0,clean
1,1,1,56,1,1742,10,56,0,clean
1,1,1,107,1,1742,0,107,0,clean
1,1,1,124,1,299,14,2,122,clean
1,1,1,206,1,358,120,206,0,clean
1,1,1,180,1,358,85,180,0,defective
1,1,1,177,1,358,83,177,0,clean
1,1,1,106,1,358,49,106,0,clean
1,1,1,127,1,358,70,127,0,clean
1,1,1,64,1,358,42,64,0,clean
1,1,1,130,1,358,82,130,0,defective
1,1,1,223,1,358,129,223,0,defective
1,1,1,258,1,358,134,258,0,clean
1,1,1,134,1,358,58,134,0,defective
1,1,1,135,1,358,62,135,0,clean
1,1,1,83,1,358,31,83,0,clean
1,1,1,6,1,1742,40,3,3,clean
1,1,2,2,1,259,45,1,1,clean
1,1,1,26,1,1742,40,0,26,clean
1,1,1,180,1,319,101,90,90,defective
1,1,1,180,1,319,101,90,90,defective
1,1,1,15,1,358,25,0,15,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,4204,1,1742,1467,2839,1365,clean
1,1,1,672,1,299,175,323,349,clean
1,1,1,1988,1,258,891,670,1318,defective
1,1,1,2,1,258,7243,2,0,clean
1,1,1,4,1,258,2779,4,0,clean
1,1,2,124,1,259,2862,66,58,defective
1,1,1,4,1,258,2779,4,0,clean
1,1,2,124,1,259,2862,66,58,defective
2,2,1,156,2,319,714,64,14,clean
1,1,1,154,1,259,170,71,83,clean
1,1,1,4,1,1742,3106,0,4,clean
1,1,2,609,1,259,3572,496,113,defective
1,1,1,4,1,358,663,2,2,clean
1,1,1,302,1,259,1193,265,37,defective
3,3,1,445,3,299,556,139,9,clean
1,1,1,29,1,1742,6882,25,4,clean
1,1,1,98,1,259,3296,72,26,clean
1,1,1,94,1,259,463,89,5,clean
1,1,1,204,3,259,1086,64,3,defective
1,1,1,768,1,258,496,768,0,clean
1,1,1,1501,1,1742,959,1501,0,clean
5,5,3,1082,14,358,1923,78,4,clean
2,2,5,2,2,299,1530,1,2,clean
5,5,7,15,8,1742,1517,105,98,defective
1,1,8,143,1,319,1109,74,69,defective
3,3,10,491,4,258,790,194,97,defective
2,2,11,3095,5,259,741,437,181,defective
1,1,1,6,1,358,1410,0,6,clean
1,1,1,28,2,358,68,10,4,clean
1,1,2,2894,2,1742,271,1447,0,clean
2,2,3,146,2,319,70,67,6,clean
1,1,1,7,1,299,179,7,0,clean
1,1,2,4,1,259,179,2,2,clean
1,1,1,20525,1,1742,5808,20525,0,clean
1,1,1,670,2,259,186,335,0,defective
1,1,1,122,1,358,1069,19,103,clean
2,2,2,10,2,358,313,3,4,clean
1,1,1,748,1,319,579,748,0,clean
1,1,2,18,1,259,559,7,11,clean
1,1,1,12,1,358,3414,5,7,clean
1,1,2,11,1,299,3422,8,3,clean
1,1,3,6,1,258,1036,2,4,clean
1,1,4,24,1,259,878,19,5,clean
1,1,1,106,1,258,46,106,0,clean
1,1,1,293,1,1742,0,0,293,clean
4,4,2,664,4,259,3202,131,35,defective
2,2,2,2,2,1742,2703,13,13,clean
1,1,1,12,1,299,1133,7,5,clean
1,1,2,18,2,1742,830,4,4,clean
1,1,3,17,1,319,1145,17,0,clean
1,1,4,5,1,258,549,5,0,clean
1,1,1,6,1,319,664,0,6,clean
1,1,1,37,1,1742,217,25,12,clean
1,1,1,14,1,358,642,12,2,clean
1,1,1,5,1,1742,219,0,5,clean
2,2,1,50,2,259,1752,25,0,defective
1,1,1,251,1,259,168,251,0,clean
1,1,1,1282,4,259,205,320,0,defective
1,1,1,237,1,259,148,237,0,clean
3,3,1,459,4,259,97,107,7,defective
1,1,1,386,2,259,93,193,0,defective
2,2,1,690,4,259,128,165,6,defective
2,2,1,439,3,259,115,137,9,defective
3,3,1,400,3,259,433,94,38,clean
1,1,1,341,1,259,270,341,0,clean
1,1,1,44,1,1742,13,44,0,clean
1,1,1,440,1,358,1410,349,91,clean
1,1,1,6,1,358,188,5,1,clean
1,1,1,440,1,358,1410,349,91,clean
1,1,2,328,2,319,1,91,73,clean
1,1,1,42,1,258,385,21,21,clean
1,1,1,1565,2,1742,739,403,379,defective
1,1,1,47,1,319,27,47,0,defective
1,1,2,8,1,258,20,0,8,clean
1,1,1,32,1,1742,1396,32,0,clean
1,1,1,441,1,258,3240,421,20,defective
1,1,2,321,1,259,3266,0,321,clean
3,3,2,4,3,258,2972,9,1,clean
1,1,1,16,1,1742,3617,6,10,clean
2,2,3,851,2,319,3836,307,217,defective
1,1,4,507,1,258,4113,345,162,clean
1,1,5,1150,1,259,3951,496,654,clean
1,1,1,3,1,259,132,2,1,clean
1,1,1,2,1,258,19,0,2,clean
1,1,2,100,1,259,1422,56,44,clean
6,6,5,168,7,358,1263,72,6,defective
2,2,6,34,7,299,24,2,2,defective
2,2,8,39,2,1742,1851,138,7,clean
4,4,11,31,6,319,559,47,0,clean
4,4,14,112,5,258,2100,147,1,defective
6,6,18,18,9,259,1737,18,3,defective
1,1,1,140,1,1742,39,140,0,clean
1,1,1,171,1,1742,89,171,0,clean
2,2,2,24,2,358,6027,12,0,defective
1,1,3,9,1,1742,6193,6,3,clean
1,1,1,5,1,258,367,1,4,defective
1,1,1,237,1,299,663,160,77,defective
1,1,2,36,1,319,653,23,13,clean
1,1,1,341,1,259,114,341,0,clean
1,1,1,341,1,259,114,341,0,clean
1,1,1,10,2,259,334,3,1,clean
1,1,1,394,1,1742,1034,110,284,defective
1,1,1,998,2,358,1272,236,263,clean
1,1,2,2,1,299,2621,1,1,clean
1,1,1,998,2,358,1272,236,263,clean
1,1,1,415,1,258,279,415,0,defective
1,1,1,33,1,299,1360,27,6,clean
1,1,1,14,1,299,310,14,0,clean
1,1,1,1988,1,258,891,670,1318,defective
5,5,1,409,5,258,7255,79,2,defective
1,1,1,38,1,258,7276,38,0,clean
3,3,1,68,3,358,526,11,11,clean
1,1,1,34,1,1742,330,22,12,defective
1,1,1,5,1,319,318,5,0,clean
1,1,1,26,1,319,364,26,0,clean
3,3,1,155,3,358,1171,33,18,defective
1,1,2,22,1,299,1439,16,6,defective
1,1,3,121,2,258,761,35,25,clean
1,1,1,188,1,299,2696,144,44,clean
1,1,2,55,1,1742,3551,29,26,clean
1,1,3,176,1,259,2213,176,0,clean
1,1,1,73,1,258,2779,50,23,defective
1,1,1,1294,1,299,878,1294,0,defective
1,1,1,77,1,259,177,71,6,clean
3,3,1,136,3,358,362,29,16,clean
2,2,1,322,2,299,267,92,68,defective
1,1,2,2,1,1742,556,1,1,clean
1,1,1,59,1,299,276,50,9,defective
1,1,2,2,1,1742,556,1,1,clean
2,2,1,156,2,319,714,64,14,clean
1,1,1,12,1,299,18,10,2,clean
1,1,1,492,1,1742,349,492,0,clean
1,1,2,26,1,319,364,26,0,clean
1,1,1,20,1,358,6335,15,5,clean
1,1,2,952,1,1742,6829,476,476,defective
3,3,1,753,3,299,364,199,52,defective
2,2,1,4,2,358,635,1,1,defective
2,2,2,67,2,258,648,18,15,clean
2,2,1,265,2,299,533,82,50,clean
3,3,1,139,3,358,358,20,25,defective
2,2,2,141,2,358,1412,50,25,defective
1,1,1,154,1,259,170,71,83,clean
1,1,1,1294,1,299,878,1294,0,defective
1,1,1,51,1,299,310,10,41,clean
3,3,1,61,3,358,6316,16,3,defective
1,1,2,952,1,1742,6829,476,476,defective
1,1,3,22,1,319,6904,14,8,clean
7,7,5,150,7,258,7147,61,13,defective
1,1,1,51,1,358,6391,45,6,clean
1,1,2,952,1,1742,6829,476,476,defective
2,2,3,134,2,258,6995,33,33,defective
1,1,1,5,1,358,355,5,0,clean
3,3,2,14,3,299,6566,54,6,defective
1,1,3,952,1,1742,6829,476,476,defective
1,1,4,1,1,319,6889,1,0,clean
4,4,2,1318,4,299,878,327,2,defective
1,1,1,609,1,259,3572,496,113,defective
1,1,1,220,1,358,698,133,87,clean
1,1,2,33,1,299,726,31,2,clean
1,1,1,70,1,258,537,69,1,clean
4,4,1,337,4,258,1247,69,14,defective
1,1,1,62,1,258,1405,57,5,clean
4,4,1,328,4,258,1260,60,21,defective
2,2,1,200,2,258,1206,73,26,defective
3,3,1,161,3,258,1281,40,13,defective
2,2,1,308,2,319,914,122,32,clean
6,6,1,2101,6,319,867,116,233,clean
2,2,1,81,2,358,263,30,10,defective
1,1,2,2,1,1742,257,1,1,clean
1,1,1,46,1,358,1741,23,23,defective
1,1,1,147,1,319,163,130,17,defective
1,1,1,147,1,319,163,130,17,defective
2,2,1,550,2,299,951,273,2,clean
1,1,1,8,1,319,74,4,4,clean
1,1,1,6,1,299,1353,6,0,clean
1,1,1,22,1,258,1011,18,4,clean
2,2,3,2,2,259,1193,133,18,defective
1,1,1,18,1,358,306,18,0,clean
2,2,2,49,2,319,383,14,10,clean
1,1,1,34,1,358,379,30,4,clean
1,1,1,71,1,258,7054,71,0,clean
1,1,1,33,1,358,1868,31,2,clean
1,1,2,193,1,258,1987,98,95,clean
3,3,3,2099,5,259,1933,230,189,defective
2,2,2,22,2,258,1011,22,2,clean
1,1,1,42,1,1742,395,5,37,clean
1,1,1,113,5,259,767,18,4,clean
1,1,1,431,1,299,558,412,19,clean
1,1,1,29,1,1742,6882,25,4,clean
1,1,1,952,1,1742,6829,476,476,defective
1,1,2,72,1,319,6973,72,0,clean
1,1,1,204,1,299,720,204,0,clean
1,1,1,327,1,299,2549,309,18,clean
1,1,1,6,1,259,615,3,3,clean
1,1,1,2,1,259,766,2,0,clean
1,1,1,28,1,299,5631,22,6,clean
1,1,2,36,3,319,2249,6,6,clean
2,2,4,329,4,258,984,92,4,defective
3,3,7,320,5,259,302,64,2,clean
1,1,1,80,1,358,298,80,0,defective
1,1,1,94,1,259,463,89,5,clean
1,1,1,2,1,1742,2510,1,1,clean
1,1,1,1294,1,299,878,1294,0,defective
1,1,1,37,1,358,4968,29,8,clean
1,1,1,5,1,1742,2693,0,5,clean
1,1,1,11,1,299,5552,7,4,clean
1,1,2,83,1,319,5627,83,0,clean
1,1,1,888,2,1742,3089,224,219,defective
1,1,1,492,1,1742,349,492,0,clean
1,1,2,26,1,319,364,26,0,clean
1,1,1,299,3,259,977,92,7,defective
1,1,1,31,1,358,317,31,0,clean
1,1,2,45,1,319,386,27,18,clean
1,1,1,1294,1,299,878,1294,0,defective
2,2,1,1505,2,1742,959,751,1,clean
1,1,1,1501,1,1742,959,1501,0,clean
1,1,1,13,1,259,917,13,0,clean
1,1,1,4,1,259,5623,0,4,clean
1,1,1,47,1,1742,257,45,2,clean
1,1,1,15,1,319,316,7,8,clean
1,1,1,37,1,299,3323,37,0,clean
1,1,1,4,1,319,639,3,1,clean
1,1,1,1294,1,299,878,1294,0,defective
1,1,2,4,1,258,883,1,3,clean
1,1,1,72,1,1742,6919,70,2,clean
1,1,1,11,1,299,1054,10,1,clean
2,2,1,1314,2,299,879,653,3,defective
1,1,1,9,1,299,71,8,1,clean
1,1,1,5,1,259,556,5,0,clean
1,1,1,6,1,299,5617,3,3,clean
2,2,2,22,2,319,1195,6,5,clean
1,1,1,62,1,258,894,56,6,clean
1,1,1,768,1,258,496,768,0,clean
1,1,1,6,1,1742,975,6,0,clean
1,1,1,176,1,259,2213,176,0,clean
1,1,1,154,1,259,170,71,83,clean
1,1,1,2,1,258,383,1,1,clean
3,3,1,148,3,258,675,33,16,clean
7,7,1,322,7,358,360,26,20,defective
3,3,1,238,3,299,120,61,18,clean
1,1,2,42,1,1742,137,25,17,clean
1,1,3,35,1,258,162,35,0,clean
1,1,1,244,1,299,146,244,0,clean
1,1,1,50,2,1742,195,12,12,clean
1,1,1,221,1,1742,1119,92,129,clean
2,2,2,183,2,258,1186,79,12,defective
2,2,1,84,2,358,600,32,10,clean
1,1,1,1501,1,1742,959,1501,0,clean
1,1,1,18,1,358,992,17,1,clean
1,1,1,335,1,259,186,335,0,defective
1,1,1,41,1,1742,2916,23,18,clean
1,1,1,340,1,1742,1102,106,234,clean
1,1,1,9,1,358,0,6,3,clean
1,1,2,6,1,1742,0,4,2,clean
1,1,1,1344,1,299,757,1344,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
1,1,1,22401,1,1742,14408,22401,0,clean
14,14,6,327,33,358,933,32,25,defective
8,8,11,15,12,299,813,13,8,clean
14,14,18,6,18,1742,1620,1189,46,defective
12,12,23,184,16,319,445,53,29,defective
8,8,27,520,11,258,760,123,73,defective
9,9,32,44,11,259,726,209,83,defective
1,1,1,43,1,358,788,13,30,clean
3,3,3,2,3,299,399,6,1,clean
1,1,4,4,1,259,29,2,2,clean
1,1,1,4,1,259,179,2,2,clean
1,1,1,670,2,259,186,335,0,defective
1,1,1,25,1,299,18,14,11,clean
1,1,2,2,1,1742,5,2,0,defective
1,1,3,8,1,319,335,8,0,clean
2,2,2,14,2,358,922,61,52,defective
1,1,3,34,1,299,546,19,15,clean
1,1,4,2,1,1742,544,1,1,clean
5,5,6,216,5,319,1698,22,22,clean
2,2,8,408,2,258,1241,122,94,defective
13,13,12,6,47,259,1098,15,10,defective
1,1,1,2,1,358,942,0,2,clean
1,1,2,5,1,1742,1034,0,5,clean
1,1,3,32,1,319,965,29,3,clean
1,1,4,93,2,258,613,32,14,clean
1,1,5,1,1,259,996,0,1,clean
1,1,1,1,1,299,1459,1,0,clean
1,1,2,3130,4,1742,739,403,379,defective
2,2,3,122,2,258,437,13,47,clean
1,1,4,10,1,259,463,5,5,clean
3,3,1,35,3,319,30,10,1,defective
1,1,2,1,1,258,35,1,0,clean
1,1,3,2,1,259,35,1,1,defective
1,1,1,15,1,358,25,0,15,clean
1,1,1,146,1,1742,3551,73,73,defective
9,9,2,1730,19,358,1056,19,72,clean
1,1,3,266,1,299,1231,186,80,clean
3,3,5,6,3,1742,810,1,2,clean
1,1,6,150,1,319,1840,44,106,defective
2,2,8,50,2,258,1048,152,176,clean
6,6,11,77,6,259,2218,42,26,clean
1,1,1,40,1,319,2574,20,20,clean
1,1,2,2,1,258,53,1,1,clean
1,1,3,385,3,259,1156,68,60,defective
1,1,1,6,1,1742,8,5,1,clean
1,1,2,2,1,259,325,1,1,clean
2,2,1,10,2,1742,603,3,2,defective
1,1,2,7,1,258,258,4,3,clean
1,1,1,17,1,299,175,9,8,defective
1,1,2,25,1,319,183,24,1,defective
17,17,4,282,43,358,110,17,20,defective
5,5,5,177,9,299,96,14,4,clean
7,7,9,170,12,1742,392,28,0,defective
4,4,12,21,4,319,66,7,0,clean
6,6,14,262,11,258,94,12,14,clean
6,6,17,103,11,259,115,4,6,clean
1,1,1,34,1,299,546,19,15,clean
1,1,2,13,1,1742,3578,12,1,clean
1,1,3,4,1,258,3625,2,2,clean
1,1,4,6,1,259,3736,3,3,clean
3,3,1,116,8,1742,646,14,0,defective
4,4,3,71,4,319,565,17,0,defective
4,4,6,76,4,258,1610,731,101,defective
11,11,7,174,20,259,677,6,2,defective
1,1,1,88,2,1742,591,44,0,defective
4,4,2,156,6,319,86,16,9,clean
1,1,1,25,2,358,206,7,5,defective
3,3,3,53,3,299,292,32,8,defective
1,1,4,332,1,1742,282,83,249,defective
1,1,5,2,1,319,35,1,1,clean
3,3,2,151,5,299,194,39,4,defective
1,1,3,332,1,1742,282,83,249,defective
1,1,4,2,1,319,35,1,1,clean
1,1,1,25,2,358,206,7,5,defective
2,2,2,68,2,299,237,22,12,defective
2,2,4,332,2,1742,282,42,125,defective
1,1,5,2,1,319,35,1,1,clean
1,1,1,25,2,358,206,7,5,defective
2,2,2,68,2,299,237,22,12,defective
1,1,3,332,1,1742,282,83,249,defective
1,1,4,2,1,319,35,1,1,clean
1,1,1,332,1,1742,282,83,249,defective
1,1,1,10,1,358,50,5,5,defective
1,1,2,12,1,299,58,6,6,clean
1,1,3,332,1,1742,282,83,249,defective
1,1,4,2,1,319,35,1,1,clean
1,1,1,15,1,358,362,10,5,defective
1,1,2,56,1,299,416,38,18,defective
1,1,3,332,1,1742,282,83,249,defective
1,1,1,10,1,358,310,4,6,clean
1,1,1,33,1,358,1715,17,16,clean
1,1,2,40,1,319,2574,20,20,clean
1,1,3,389,5,259,1098,41,36,defective
1,1,1,18,1,259,801,16,2,clean
1,1,1,5,1,319,68,5,0,clean
2,2,1,271,30,259,1202,5,4,clean
2,2,2,2,2,358,2235,1,1,clean
2,2,4,4,2,299,211,0,2,clean
2,2,6,32,2,319,978,24,2,clean
1,1,7,88,1,258,187,60,28,clean
3,3,10,77,3,259,2705,28,2,clean
1,1,1,4,1,1742,151,3,1,clean
1,1,2,88,1,258,187,60,28,clean
11,11,3,125,15,358,2446,24,18,defective
16,16,8,83,18,299,1669,10,2,defective
6,6,11,16,8,1742,1604,3,1,defective
4,4,12,448,6,319,1063,41,33,defective
6,6,17,74,10,258,1979,125,54,defective
4,4,20,43,4,259,2525,472,172,defective
3,3,3,18,8,358,2536,9,3,clean
3,3,5,23,4,1742,1609,47,47,clean
2,2,7,115,2,258,4705,123,15,defective
1,1,8,73,1,259,1538,66,7,defective
1,1,1,17,1,319,1019,5,12,clean
1,1,1,6,1,319,216,1,5,clean
1,1,1,805,2,1742,245,402,0,defective
1,1,1,19,1,259,2,13,6,clean
1,1,1,1170,3,1742,239,390,0,defective
1,1,2,186,1,259,243,181,5,defective
4,4,3,11,12,1742,189,221,12,defective
1,1,4,8,1,319,2,7,1,clean
1,1,5,9,1,259,246,7,2,clean
1,1,1,184,1,1742,71,184,0,defective
1,1,2,3,1,319,73,3,0,defective
1,1,1,867,6,319,123,143,1,clean
1,1,2,2,1,258,9,1,1,clean
1,1,3,50,4,259,153,3,9,clean
1,1,1,40,1,319,2574,20,20,clean
1,1,2,385,3,259,1156,68,60,defective
1,1,1,12,1,358,1084,6,6,defective
1,1,2,78,2,1742,42,21,18,clean
1,1,3,6,1,258,1036,2,4,clean
1,1,1,84,2,299,766,35,7,clean
1,1,2,806,2,1742,530,0,402,clean
1,1,3,2,1,259,64,0,2,clean
3,3,2,457,17,1742,1598,26,0,defective
5,5,5,7,9,319,1815,10,9,defective
4,4,7,18,5,258,2644,3,1,defective
1,1,8,1,1,259,7304,1,0,clean
4,4,2,15,4,299,552,17,14,clean
1,1,3,40,1,319,77,20,20,defective
1,1,4,9,1,259,281,9,0,clean
3,3,1,129,3,358,2232,21,21,clean
2,2,3,12,2,299,5357,35,5,clean
4,4,5,47,5,1742,1964,6,6,defective
2,2,7,30,2,319,267,39,0,clean
5,5,10,66,6,258,762,20,3,defective
1,1,11,742,8,259,235,47,45,clean
1,1,1,47,1,1742,3568,26,21,defective
1,1,2,7,1,319,138,7,0,clean
2,2,4,2,2,258,2141,27,27,defective
4,4,6,232,6,259,701,23,21,defective
1,1,1,5,1,299,8,5,0,clean
2,2,1,13,2,299,21,3,3,clean
1,1,2,2,1,319,21,1,1,clean
3,3,1,1245,10,258,1470,120,4,defective
3,3,2,60,3,259,1534,18,2,defective
3,3,1,1210,3,1742,768,8,395,clean
1,1,1,7,1,1742,2812,4,3,clean
1,1,1,7,1,1742,2812,4,3,clean
1,1,2,8,1,258,2819,6,2,clean
7,7,1,277,7,358,363,19,20,defective
1,1,1,16,1,258,133,16,0,clean
1,1,1,21,1,358,724,0,21,clean
2,2,3,7,2,259,3026,3,0,clean
1,1,1,8,1,358,86,7,1,clean
1,1,2,2,1,258,122,1,1,clean
1,1,1,2,1,1742,380,0,2,clean
1,1,2,22,1,258,380,11,11,clean
1,1,1,60,2,1742,2283,18,12,defective
1,1,2,74,1,259,1000,34,40,defective
1,1,1,17,1,299,175,9,8,defective
2,2,3,2,2,319,503,12,1,defective
1,1,4,3,1,258,224,0,3,clean
1,1,5,13,1,259,441,13,0,clean
1,1,1,162,1,358,4322,152,10,clean
1,1,2,40,1,319,2574,20,20,clean
3,3,5,34,4,258,4466,377,50,defective
1,1,6,254,4,259,1981,34,29,clean
1,1,1,174,2,259,62,45,41,defective
1,1,1,162,1,358,4322,152,10,clean
1,1,2,40,1,319,2574,20,20,clean
1,1,3,393,1,258,4984,388,5,defective
1,1,4,385,3,259,1156,68,60,defective
2,2,1,6,2,1742,412,2,1,clean
2,2,1,104,2,259,1692,46,6,defective
31,31,3,3418,55,259,1868,61,7,defective
3,3,2,5,3,358,342,31,20,clean
1,1,3,2,1,299,856,2,0,clean
5,5,6,23,6,1742,168,17,42,defective
4,4,7,246,4,258,502,32,29,clean
1,1,1,11,1,358,829,5,6,clean
1,1,2,16,1,258,3349,8,8,clean
8,8,3,534,11,358,790,27,29,clean
9,9,8,14,12,299,485,13,3,defective
6,6,11,7,6,1742,977,62,57,defective
8,8,14,46,8,319,994,16,11,defective
9,9,19,344,13,258,1161,30,5,defective
15,15,25,19,30,259,932,18,7,defective
1,1,1,8,1,1742,1149,8,0,clean
1,1,2,1,1,259,552,0,1,clean
1,1,1,10,1,299,721,5,5,clean
1,1,2,22,1,1742,748,11,11,clean
1,1,1,10,1,1742,437,0,10,clean
1,1,2,4,1,319,4516,2,2,clean
2,2,4,481,3,258,1776,156,15,defective
4,4,7,14,4,259,2625,22,19,defective
1,1,1,15,2,259,557,1,6,clean
3,3,3,97,5,1742,1012,13,7,defective
1,1,4,136,1,319,67,136,0,clean
3,3,7,75,3,259,2241,62,13,defective
1,1,1,111,4,1742,2277,17,10,defective
1,1,2,279,3,319,90,93,0,clean
2,2,4,75,2,259,3691,37,1,clean
1,1,1,20,1,358,579,20,0,clean
2,2,3,4,2,259,1431,32,0,clean
3,3,2,148,9,259,1417,11,9,clean
1,1,1,8,1,258,2819,6,2,clean
1,1,1,40,1,319,2574,20,20,clean
1,1,2,385,3,259,1156,68,60,defective
1,1,1,39,1,1742,42,21,18,clean
1,1,1,22,1,1742,1008,12,10,clean
1,1,2,10,1,258,1034,5,5,clean
2,2,2,2,2,258,167,2,0,clean
1,1,3,5,1,259,170,4,1,clean
1,1,1,2,1,299,1370,1,1,clean
4,4,4,784,6,1742,516,77,74,defective
3,3,6,115,3,319,1224,27,13,clean
1,1,1,394,1,1742,1034,110,284,defective
1,1,2,56,1,258,1163,31,25,clean
2,2,2,1,2,1742,1371,3,2,clean
1,1,1,3,1,1414,2017,0,3,clean
1,1,1,3,1,1414,2017,0,3,clean
1,1,1,3,1,1414,1010,3,0,clean
1,1,1,87,1,1414,306,85,2,clean
1,1,1,92,1,1414,59,92,0,clean
1,1,1,339,1,1414,581,293,46,clean
1,1,1,92,1,1414,59,92,0,clean
1,1,2,3,1,688,887,2,1,clean
1,1,1,57,1,688,862,52,5,defective
2,2,6,193,3,688,544,36,28,defective
10,10,21,16,11,1414,1076,187,40,clean
4,4,25,5,5,688,527,35,31,clean
1,1,1,30,1,688,54,29,1,clean
1,1,1,30,1,688,54,29,1,clean
2,2,6,429,3,1414,296,101,42,defective
1,1,7,143,3,688,375,28,19,defective
1,1,7,41,1,1414,178,23,18,clean
2,2,9,10,2,688,192,11,14,defective
3,3,3,6,4,688,239,3,1,clean
2,2,2,5,2,1414,12,8,2,clean
1,1,4,48,1,1414,718,45,3,defective
