@relation 'dataset_file_h-weka.filters.supervised.instance.SMOTE-C0-K5-P3000.0-S1-weka.filters.unsupervised.attribute.Remove-R1-6,8,10-11'

@attribute mods numeric
@attribute cyco numeric
@attribute label {clean,defective}

@data
1855.894881,515.556462,defective
1700,450.773178,defective
1700,461.127254,defective
1700,453.928236,defective
1700,494.738881,defective
1800.492503,506.183834,defective
1700,485.828923,defective
1700,475.047775,defective
1794.824449,512.13742,defective
1288.1689,15.094642,defective
1124.803352,21.72985,defective
2062.373422,75.017609,defective
1688.105686,67.479508,defective
2075.302977,67.994852,defective
2112.006723,186.323742,defective
1038.52355,26.745054,defective
2212.087221,129.506092,defective
2219.506904,247.101724,defective
2141.239915,105.907221,defective
1896.08093,224.729798,defective
2135.343791,67.627813,defective
1065.456022,42.585556,defective
2097.334825,67.767483,defective
2235.965153,98.206627,defective
1969.481968,112.721435,defective
1600.973994,67.936128,defective
1974.172004,140.930937,defective
1897.415346,52.436242,defective
2146.524015,219.45117,defective
1834.763243,67.235133,defective
1475.642508,67.372519,defective
2009.193361,10.424682,defective
1752.122799,67.015549,defective
1520.97647,67.098741,defective
2039.474613,175.290361,defective
2238.399968,192.814267,defective
2015.270234,67.191844,defective
1521.933666,60.810798,defective
2139.333142,67.964481,defective
2232.859667,682.987546,defective
2188,619.080096,defective
2189.992517,554.2067,defective
1942.982192,373,defective
2437.224729,417.314369,defective
2213.372246,557.435579,defective
2188,665.078384,defective
1984.956964,373,defective
2199.612803,587.846843,defective
2150.055263,373,defective
2204.042842,412.442745,defective
2373.406914,548.915066,defective
2188,483.416096,defective
2188,394.550464,defective
2241.013152,435.177838,defective
2080.549265,373,defective
2201.977835,607.610853,defective
2428.09509,479.393435,defective
2188,475.729589,defective
2228.250884,382.364447,defective
2188,416.006153,defective
2135.354362,373,defective
2089.391183,373,defective
2223.881975,480.094325,defective
2238.142235,439.233963,defective
2014.250337,373,defective
2188,638.584042,defective
2188,539.490379,defective
2188,457.083518,defective
2214.620904,404.785755,defective
2188,26.343635,defective
2188,11.36039,defective
2188,18.135504,defective
2188,12.177302,defective
2188,22.530051,defective
2188,46.791617,defective
2188,71.937376,defective
2188,21.816925,defective
2188,43.165037,defective
2188,24.605108,defective
2188,58.097777,defective
2188,68.406462,defective
2188,35.925472,defective
2188,13.214779,defective
2188,21.422579,defective
2188,25.83154,defective
2188,49.67041,defective
2188,25.750448,defective
2188,56.161719,defective
2188,43.256923,defective
2188,23.591294,defective
2188,25.662372,defective
2188,10.552404,defective
2188,21.523408,defective
2188,6.029278,defective
2188,45.164524,defective
2188,61.981569,defective
2188,53.751181,defective
2188,27.187763,defective
2188,37.000489,defective
2246.901448,67.36788,defective
2215.339106,256.146563,defective
2217.317348,246.612085,defective
2191.117206,249.843778,defective
2204.981881,239.616797,defective
2188,310.430154,defective
2188,282.049043,defective
2188,288.68917,defective
2230.176068,247.428579,defective
2275.006703,245.950486,defective
2188,372.15617,defective
2188,387.65437,defective
2188,404.084562,defective
2188,397.947805,defective
2188,274.244844,defective
2193.594811,240.122391,defective
2188,285.759644,defective
2217.421087,253.644608,defective
2188,263.113596,defective
2188,307.875635,defective
2214.521737,255.117756,defective
2190.634422,217.286616,defective
2239.898228,248.997833,defective
2188,344.750919,defective
2224.232253,249.205621,defective
2188,277.160597,defective
2264.249418,47.789923,defective
2188,274.145102,defective
2212.089075,257.858897,defective
2249.227804,124.614037,defective
1520,197.81093,defective
1520,281.796118,defective
1506.935644,275.326461,defective
1520,193.510267,defective
1520,131.971329,defective
1520,193.088479,defective
1493.870226,247.014363,defective
1520,213.907541,defective
1520,273.596192,defective
1520,192.086856,defective
1520,195.821908,defective
1520,192.453025,defective
1520,193.304504,defective
1520,129.641826,defective
1463.772755,275.283622,defective
1490.592646,269.62178,defective
1520,193.398459,defective
1520,189.583057,defective
1520,197.041249,defective
1470.92873,202.152205,defective
1520,178.471448,defective
1520,151.585769,defective
1520,140.508297,defective
1520,197.935593,defective
1520,151.036843,defective
1520,183.422607,defective
1520,193.266971,defective
1480.594695,280.62902,defective
1467.674221,212.798368,defective
1520,110.779026,defective
1696.608653,39.384067,defective
1700,34.514545,defective
1700,38.662059,defective
1696.611104,39.96195,defective
1695.619118,47.459885,defective
1696.344279,40.736613,defective
1695.951073,47.798007,defective
1693.248165,40.11267,defective
1698.433503,30.075958,defective
1698.230122,34.634662,defective
1698.323876,41.480165,defective
1699.203265,32.814093,defective
1693.392051,29.818898,defective
1695.911155,34.661566,defective
1692.450598,38.144797,defective
1692.349073,40.035218,defective
1697.335833,39.073819,defective
1695.611152,43.841038,defective
1700,32.093194,defective
1695.465714,36.256843,defective
1700,33.777027,defective
1697.177796,41.552048,defective
1699.846868,37.674155,defective
1698.061039,48.517705,defective
1692.318419,31.750384,defective
1700,34.361216,defective
1700,40.075229,defective
1695.006869,39.593096,defective
1697.642676,38.992632,defective
1697.912406,40.864062,defective
1695.484592,31.944266,defective
1699.588496,31.827427,defective
1695.420972,5.867678,defective
1700,25.55862,defective
1693.477026,31.896231,defective
1700,34.414027,defective
1697.234412,7.421839,defective
1697.057185,43.217386,defective
1700,39.472566,defective
1698.789015,25.019346,defective
1692.764526,10.654628,defective
1700,30.493313,defective
1697.166587,32.504258,defective
1700,26.134977,defective
1699.520998,40.188412,defective
1700,39.502432,defective
1700,21.605077,defective
1700,32.569715,defective
1692.933166,25.905399,defective
1698.599796,31.670895,defective
1696.215441,31.641464,defective
1700,21.719562,defective
1700,22.549285,defective
1700,38.052354,defective
1692.722768,22.954082,defective
1700,37.532463,defective
1700,27.525616,defective
1693.888535,31.083196,defective
1697.334747,12.886071,defective
1695.350413,26.170508,defective
1666.581387,80.039223,defective
1697.845989,84.500969,defective
1698.915798,74.157649,defective
1692,87.437868,defective
1692,100.336774,defective
1692,86.746832,defective
1692.327121,80.637797,defective
1692,89.276427,defective
1692,83.639209,defective
1698.803261,68.180006,defective
1692,66.062312,defective
1692,101.071331,defective
1692,103.971154,defective
1692,87.606803,defective
1648.930982,80.212944,defective
1697.091124,82.394265,defective
1692,69.108498,defective
1692,65.128755,defective
1692,86.123719,defective
1680.880899,78.191329,defective
1649.573536,87.840342,defective
1692,71.825877,defective
1692,96.884998,defective
1692,99.056807,defective
1692,63.978873,defective
1632.738022,87.581402,defective
1692,86.649594,defective
1631.691679,78.355042,defective
1692,65.996777,defective
1692,83.68335,defective
2013.848363,441.714771,defective
2192.474356,430.198833,defective
2193.683712,414.005897,defective
2228.754892,471.225377,defective
2255.258582,381.165586,defective
2054.66792,458.092729,defective
2230.675018,418.443956,defective
2234.207829,417.929715,defective
2138.572234,444.272263,defective
2001.509338,472.893425,defective
2293.282362,382.480953,defective
2189.839467,423.030741,defective
2226.354863,454.021075,defective
2188.93133,419.940994,defective
2047.043889,488.092839,defective
2094.589559,452.090672,defective
2369.925311,403.215411,defective
2194.551613,415.30384,defective
2333.047149,379.562364,defective
2017.346531,467.122333,defective
1951.825865,494.385915,defective
2195.19982,419.413318,defective
2077.141196,445.224108,defective
2079.337472,449.423747,defective
2272.818192,401.521471,defective
2013.652188,459.73031,defective
1954.88703,454.677127,defective
1949.820891,450.281617,defective
2232.579268,484.287582,defective
2091.783267,477.570718,defective
1700,442.793726,defective
1700,440.17406,defective
1700,513.124404,defective
1692.841109,423.76622,defective
1700,463.282987,defective
1700,437.55391,defective
1697.864857,417.80264,defective
1700,494.783137,defective
1692.108489,417.456331,defective
1700,446.102608,defective
1700,464.156757,defective
1630.538853,409.820436,defective
1700,469.620975,defective
1700,441.775186,defective
1693.703125,421.765088,defective
1637.311505,327.448771,defective
1700,455.212836,defective
1670.846806,364.709567,defective
1692.141711,424.59327,defective
1591.148472,414.106186,defective
1700,476.047541,defective
1700,519.515779,defective
1700,437.395616,defective
1699.295554,413.181892,defective
1700,515.961607,defective
1700,437.849685,defective
1700,437.993443,defective
1694.44252,422.097661,defective
1700,509.850103,defective
1700,437.109679,defective
1699.107484,362.594325,defective
1656.285124,425.310802,defective
1627.435501,353.124159,defective
1657.89619,379.592226,defective
1602.076987,335.606042,defective
1523.65017,296.870742,defective
1527.736316,435.300177,defective
1534.084118,428.116712,defective
1573.424571,361.531271,defective
1556.501605,345.91721,defective
1448.509231,417.924288,defective
1655.322498,331.191199,defective
1644.127265,383.287365,defective
1653.644164,394.99731,defective
1384.199132,362.513568,defective
1677.221761,443.741311,defective
1673.723559,429.023639,defective
1690.633647,432.446384,defective
1682.03443,434.39738,defective
1596.353843,332.717918,defective
1569.230666,334.584065,defective
1632.177047,367.436425,defective
1623.920366,331.858445,defective
1523.59975,371.757958,defective
1548.21774,318.366957,defective
1609.477002,234.101302,defective
1580.114388,399.367199,defective
1398.883084,391.866964,defective
1563.633305,269.921587,defective
1567.939053,273.574968,defective
1696.043279,421.07169,defective
1692.05139,505.870576,defective
1695.715538,411.165331,defective
1632.446667,337.391057,defective
1699.102338,426.41007,defective
1698.632927,428.434434,defective
1696.60196,409.261656,defective
1697.623507,412.167732,defective
1699.838419,431.877177,defective
1697.648154,424.188085,defective
1696.681374,408.338226,defective
1699.878268,513.386261,defective
1697.051691,414.382773,defective
1695.455143,414.820838,defective
1697.544138,436.27657,defective
1693.487606,421.98496,defective
1694.569818,472.180456,defective
1692.611082,409.005736,defective
1693.657123,437.652433,defective
1693.864768,412.547726,defective
1693.257781,423.649792,defective
1693.479909,464.439248,defective
1695.758518,422.960552,defective
1699.754515,408.724219,defective
1589.076817,369.906639,defective
1692.869031,424.976945,defective
1693.163679,408.073858,defective
1693.049387,431.47347,defective
1680.468136,398.491183,defective
1521.051042,377.319705,defective
1587.295606,667.604606,defective
1665.133487,825.029528,defective
1676.443891,816.571117,defective
1520,800.503429,defective
1536.704642,726.388226,defective
1520,817.361726,defective
1534.857966,811.592201,defective
1477.300084,825.321017,defective
1562.798509,819.126191,defective
1539.459234,814.099033,defective
1563.126258,720.477686,defective
1520,806.96124,defective
1654.933397,700.046333,defective
1502.464923,822.509659,defective
1683.992124,711.864095,defective
1536.031537,823.824083,defective
1904.733772,816.714292,defective
1859.900282,816.970497,defective
1567.441231,778.831277,defective
1520,816.665108,defective
1520,819.160284,defective
1520,812.65683,defective
1579.826763,665.478312,defective
1606.470584,810.632186,defective
1551.846855,818.465393,defective
1520,827.799049,defective
1653.344115,819.320427,defective
1533.175756,814.777165,defective
1524.506513,739.440732,defective
1633.254706,804.309667,defective
1520,196.981921,defective
1520,197.718444,defective
1520,176.640286,defective
1520,129.237113,defective
1520,194.443218,defective
1520,150.832049,defective
1520,183.79011,defective
1520,195.886261,defective
1514.980352,282.888259,defective
1520,195.903707,defective
1520,228.725471,defective
1474.631593,276.369547,defective
1509.116631,204.036848,defective
1520,112.293171,defective
1520,195.806102,defective
1520,194.123685,defective
1520,147.844356,defective
1520,195.328903,defective
1520,186.61299,defective
1520,109.294937,defective
1520,194.374756,defective
1520,180.798452,defective
1520,196.681055,defective
1520,196.387519,defective
1498.968892,250.572304,defective
1520,207.925346,defective
1520,191.86197,defective
1520,196.168744,defective
1520,195.486455,defective
1520,136.406324,defective
2079.077128,150.740051,defective
2188,253.011187,defective
2062.576973,144.106068,defective
2188,189.390088,defective
2199.984377,311.15204,defective
2188,189.451259,defective
2188,189.843702,defective
2082.592689,175.420808,defective
2237.064457,312.757497,defective
2188,194.021418,defective
2188,309.797023,defective
2150.716046,155.964849,defective
2188,200.815419,defective
2199.931446,277.953761,defective
2188,241.97405,defective
2225.007171,205.816631,defective
2188,196.258073,defective
2225.821163,310.907655,defective
2188,189.495393,defective
2188,189.243785,defective
2188,189.743087,defective
2169.892649,173.044203,defective
2112.478593,154.501669,defective
2188,205.855293,defective
2056.846413,143.747168,defective
2188,189.079143,defective
2188,189.126356,defective
2188,189.076435,defective
2188,253.20238,defective
2188,267.040397,defective
2188,14.725446,defective
2188,23.980058,defective
2188,9.558203,defective
2188,11,defective
2188,13.213615,defective
2188,11,defective
2188,10.117993,defective
2188,22.79932,defective
2188,11,defective
2188,10.940951,defective
2188,11,defective
2188,10.841715,defective
2188,9.057234,defective
2188,12.49964,defective
2188,10.361765,defective
2188,10.277278,defective
2188,10.661535,defective
2188,10.699369,defective
2188,10.610719,defective
2188,11,defective
2188,10.388574,defective
2188,11,defective
2188,15.394116,defective
2188,9.311738,defective
2188,11,defective
2188,11.085498,defective
2188,10.843054,defective
2188,9.600274,defective
2188,10.278566,defective
2188,13.732591,defective
1700,285.887685,defective
1700,305.583212,defective
1700,243.383896,defective
1700,273.707082,defective
1700,289.254238,defective
1687.205288,265.677846,defective
1700,363.663646,defective
1700,264.876772,defective
1692.836826,391.055092,defective
1700,229.0237,defective
1666.898518,247.823991,defective
1656.897403,128.037025,defective
1700,260.87016,defective
1700,187.560521,defective
1700,233.553991,defective
1700,299.642935,defective
1675.62072,235.385615,defective
1700,300.929702,defective
1700,300.260653,defective
1700,200.971258,defective
1700,302.908774,defective
1700,305.93497,defective
1662.925259,138.205045,defective
1700,291.654615,defective
1700,298.334384,defective
1700,286.813304,defective
1700,370.64193,defective
1700,314.344434,defective
1698.703772,323.948095,defective
1700,410.740173,defective
1520,109.728916,defective
1520,110.349212,defective
1541.966131,82.356782,defective
1545.709284,95.266312,defective
1520,28.33453,defective
1520,99.733771,defective
1469.305965,94.846196,defective
1538.779876,110.946902,defective
1465.522861,99.585122,defective
1547.687079,119.8367,defective
1595.168006,87.705726,defective
1553.028906,125.229631,defective
1473.715142,108.624336,defective
1574.698836,114.371226,defective
1545.805911,91.818834,defective
1536.846755,83.379797,defective
1520,95.533647,defective
1538.169524,104.244177,defective
1599.354921,83.01624,defective
1520,109.462503,defective
1523.290735,77.098114,defective
1493.106693,88.668294,defective
1562.255131,95.785414,defective
1525.170103,91.542322,defective
1467.232583,110.81996,defective
1457.207049,111.829266,defective
1520,126.712813,defective
1575.845938,120.909197,defective
1547.525568,89.455371,defective
1545.891873,78.929665,defective
1539.55356,788.833254,defective
1700,803.747056,defective
1697.339277,563.572299,defective
1625.302002,691.527108,defective
1641.076132,731.67161,defective
1514.718236,700.103903,defective
1700,717.847034,defective
1700,809.48872,defective
1696.38213,644.997436,defective
1698.597095,553.85124,defective
1599.955733,701.537766,defective
1700,724.162216,defective
1700,744.877724,defective
1436.286814,737.745846,defective
1619.108914,718.125356,defective
1700,749.366525,defective
1700,779.026142,defective
1700,701.481512,defective
1700,789.060843,defective
1698.119459,600.204483,defective
1502.260519,748.810542,defective
1699.492542,566.7881,defective
1658.254679,712.941367,defective
1694.627795,588.281865,defective
1697.089182,646.138887,defective
1546.980967,749.029161,defective
1640.512011,781.308224,defective
1700,788.212028,defective
1700,808.086394,defective
1546.082967,789.589518,defective
2188,53.46475,defective
2188,52.857181,defective
2188,51.382989,defective
2202.870508,63.109242,defective
2188,52.529809,defective
2188,51.988507,defective
2222.448521,54.413823,defective
2188,59.934308,defective
2188,55.238618,defective
2202.855749,55.829245,defective
2188,56.62704,defective
2188,54.324879,defective
2188,52.007843,defective
2188,51.807056,defective
2188,55.269726,defective
2220.5419,53.518033,defective
2221.045467,55.302861,defective
2188,57.413785,defective
2199.516367,63.626489,defective
2188,52.690548,defective
2188,60.724108,defective
2188,51.280257,defective
2188,51.424553,defective
2188,52.499695,defective
2202.024409,56.146347,defective
2231.902574,56.468464,defective
2188,55.120635,defective
2188,51.484343,defective
2188,54.854001,defective
2201.854954,57.81694,defective
2188,0,defective
2188,0,defective
2188,0,defective
2199.082827,1.787334,defective
2188,0,defective
2188,0,defective
2188,6.263662,defective
2188,0,defective
2188,0,defective
2188,0,defective
2188,0,defective
2188,0,defective
2191.896335,0.131223,defective
2191.148571,2.700161,defective
2188,0,defective
2188,0,defective
2188,0,defective
2216.412907,2.988606,defective
2188,0,defective
2188,0,defective
2188,0,defective
2232.514428,1.235732,defective
2188,0,defective
2188,0,defective
2188,1.569896,defective
2188,6.285122,defective
2226.351654,3.446662,defective
2224.531352,2.933553,defective
2188,0,defective
2188,0,defective
2097.034313,68.201655,defective
2188,87.086053,defective
2088.428425,53.339804,defective
2204.070419,65.46654,defective
2188,87.440271,defective
2179.053716,58.538677,defective
2188,77.488784,defective
2113.882477,53.652403,defective
2057.572215,71.829032,defective
2188,83.884067,defective
2084.876054,67.165385,defective
2156.077048,56.670623,defective
2152.388045,71.054697,defective
2188,86.602365,defective
2188,84.537768,defective
2128.921049,59.383697,defective
2175.898626,58.033795,defective
2102.053521,68.305246,defective
2122.203085,72.888081,defective
2158.587916,67.662693,defective
2144.127673,59.357366,defective
2188,82.440849,defective
2188,80.364696,defective
2182.67624,72.172191,defective
2188,75.358257,defective
2159.932933,54.279283,defective
2188,82.032337,defective
2088.510736,61.815095,defective
2188,74.797589,defective
2195.790225,62.204334,defective
2188,58.538963,defective
2188,64.615739,defective
2188,29.622202,defective
2188,59.257033,defective
1818.512428,68.506777,defective
2188,57.155575,defective
2188,64.262287,defective
2188,57.158533,defective
2188,70.859813,defective
2188,61.784758,defective
2188,58.469049,defective
2135.225489,65.104065,defective
2188,73.742664,defective
2188,58.419065,defective
2188,61.888231,defective
2188,72.155618,defective
2188,39.488598,defective
2188,59.991226,defective
2188,74.10299,defective
2188,64.186358,defective
2188,47.555458,defective
2188,63.490086,defective
2188,43.224197,defective
2188,59.243042,defective
2188,64.980607,defective
2188,21.64294,defective
2188,82.692091,defective
2188,57.592547,defective
2188,61.413703,defective
2188,59.126318,defective
2188,26.398555,defective
2188,16.642189,defective
2188,24.51308,defective
2188,24.787762,defective
2210.643487,26.498115,defective
2201.736693,37.408728,defective
2188,19.325592,defective
2188,22.301705,defective
2188,33.52356,defective
2224.494972,42.927232,defective
2188,19.696704,defective
2188,12.9248,defective
2188,25.890759,defective
2188,14.188829,defective
2188,31.792934,defective
2188,30.793516,defective
2188,27.658471,defective
2188,33.460726,defective
2188,11.433097,defective
2188,19.318211,defective
2188,24.390328,defective
2188,20.331166,defective
2188,25.316187,defective
2188,22.868837,defective
2188,15.319337,defective
2188,21.206061,defective
2188,30.950206,defective
2188,13.96624,defective
2188,31.949535,defective
2212.428845,20.859029,defective
2225.052478,346.463662,defective
2227.567185,334.444619,defective
2188,261.198716,defective
2188,234.669524,defective
2188,255.624673,defective
2188,253.470399,defective
2188,279.382617,defective
2188,257.810691,defective
2218.028138,335.203718,defective
2216.623188,331.102533,defective
2202.540476,348.843975,defective
2188,260.250497,defective
2220.081418,329.0905,defective
2206.309652,322.66703,defective
2203.601222,322.507393,defective
2188,273.629627,defective
2219.914472,322.89493,defective
2228.59068,322.482525,defective
2188,264.322292,defective
2188,246.343577,defective
2188,268.173441,defective
2188.492581,339.944141,defective
2203.938879,322.719432,defective
2188,212.98561,defective
2188,311.863144,defective
2219.785344,322.937058,defective
2240.468196,346.433317,defective
2188,245.643174,defective
2188,294.777508,defective
2188,280.491426,defective
1696.239729,243.292227,defective
1696.090312,318.125393,defective
1699.024561,288.114945,defective
1692,322.698156,defective
1698.184766,241.882073,defective
1692,293.43191,defective
1696.393485,301.737881,defective
1692.289459,302.976787,defective
1693.605951,308.049481,defective
1695.252956,302.307968,defective
1697.600961,322.650412,defective
1699.742705,320.307793,defective
1697.54776,290.583103,defective
1692.308672,323.224321,defective
1692.249473,319.113603,defective
1698.38153,323.916968,defective
1696.839828,248.347233,defective
1695.553525,268.949039,defective
1694.478043,301.36025,defective
1692.351343,306.895281,defective
1692,294.671241,defective
1699.427684,303.263189,defective
1697.29027,295.890304,defective
1699.495285,320.884914,defective
1693.441226,322.957517,defective
1692,316.721118,defective
1694.542349,303.161017,defective
1697.826837,313.869387,defective
1692,318.167402,defective
1698.165342,305.080419,defective
1520,273.438469,defective
1520,291.615105,defective
1510.636202,333.810675,defective
1520,276.353741,defective
1574.56649,312.634815,defective
1515.597798,292.784285,defective
1585.552895,324.44904,defective
1520,318.488425,defective
1640.42308,314.264077,defective
1520,259.410465,defective
1520,291.218927,defective
1520,238.825045,defective
1520,277.285105,defective
1677.890659,327.129355,defective
1457.240127,297.208572,defective
1694.658778,315.574958,defective
1487.279477,332.293915,defective
1489.717182,322.572345,defective
1520,313.840729,defective
1520,286.045621,defective
1513.87973,300.806086,defective
1520,316.714961,defective
1663.609129,317.09869,defective
1520,243.469036,defective
1665.868089,301.083295,defective
1520,220.64059,defective
1520,201.59445,defective
1520,260.166139,defective
1520,245.307924,defective
1490.817294,331.323026,defective
1355,121.848607,defective
1355,61.210997,defective
1355,81.051699,defective
1355,60.637728,defective
1355,86.568249,defective
1355,98.310096,defective
1355,73.39247,defective
1355,120.75593,defective
1355,125.637501,defective
1355,119.69478,defective
1355,92.157865,defective
1355,135.346945,defective
1355,112.66431,defective
1355,128.507394,defective
1355,115.74657,defective
1355,76.996299,defective
1355,80.076309,defective
1355,126.92208,defective
1355,103.750278,defective
1355,100.320499,defective
1355,99.020676,defective
1355,109.8518,defective
1355,104.064468,defective
1355,101.046083,defective
1355,109.023478,defective
1355,124.586873,defective
1355,74.410201,defective
1355,60.498607,defective
1355,95.721791,defective
1355,65.728861,defective
1520,20.964921,defective
1520,55.055746,defective
1520,45.280851,defective
1520,73.939411,defective
1520,61.339105,defective
1520,42.983632,defective
1520,44.106125,defective
1520,44.373044,defective
1520,29.661545,defective
1520,19.494522,defective
1520,43.706787,defective
1520,45.753378,defective
1520,44.383859,defective
1520,62.273963,defective
1520,45.717859,defective
1520,66.795283,defective
1520,48.970196,defective
1520,28.422319,defective
1520,69.009883,defective
1520,42.062814,defective
1520,43.671003,defective
1520,42.962602,defective
1520,47.525365,defective
1520,42.756667,defective
1520,43.069417,defective
1520,68.681966,defective
1520,45.920429,defective
1520,42.24453,defective
1520,44.201014,defective
1520,38.837111,defective
1637.200687,72.108868,defective
1692,100.54474,defective
1685.01604,68.028284,defective
1634.012448,60.146246,defective
1692,90.062266,defective
1674.381445,68.309435,defective
1692,76.835571,defective
1692,93.344583,defective
1692,85.318657,defective
1678.823615,70.667605,defective
1675.232386,51.472659,defective
1667.164846,68.579039,defective
1663.410592,68.948113,defective
1632.905181,73.723358,defective
1692,74.741665,defective
1639.746419,49.810527,defective
1641.02116,49.678517,defective
1676.232176,75.689683,defective
1652.484725,51.375543,defective
1692,64.542496,defective
1692,74.497128,defective
1692,65.666871,defective
1692,105.189573,defective
1692,93.379547,defective
1692,63.719604,defective
1692,76.996274,defective
1662.393998,55.606157,defective
1657.142349,58.831035,defective
1658.96314,53.003649,defective
1692,79.807235,defective
1867.778379,265.302379,defective
1690.606247,289.923734,defective
1883.030349,510.773433,defective
1364.330222,175.67592,defective
1579.778765,278.552639,defective
1515.922105,610.070853,defective
1685.325409,470.265224,defective
1467.464851,233.121525,defective
1675.76512,567.163651,defective
1369.595367,169.904206,defective
1574.028986,512.975834,defective
1316.989018,487.78096,defective
1703.371794,177.865652,defective
1362.26574,378.693255,defective
1386.508924,185.86715,defective
1505.384157,321.565705,defective
1369.702012,181.278452,defective
1871.889701,215.830067,defective
1644.195315,260.546372,defective
1571.658062,558.437199,defective
1373.40459,176.488113,defective
1492.701023,177.30043,defective
1455.462275,184.586247,defective
1462.59777,173.441178,defective
1721.572042,597.911584,defective
1059.756596,229.023446,defective
1487.025608,168.688138,defective
1421.023387,167.649058,defective
1895.447068,638.918912,defective
1468.233622,626.618537,defective
2188,274.676474,defective
2188,209.408469,defective
2188,298.550593,defective
2188,267.532959,defective
2193.371138,269.827309,defective
2188,215.818801,defective
2188,311.673161,defective
2196.740768,241.189925,defective
2188,373.808727,defective
2188,202.675541,defective
2188,299.386003,defective
2196.873569,297.653104,defective
2188,337.831123,defective
2188,234.752372,defective
2194.069434,272.252918,defective
2193.937597,263.287,defective
2188,224.417509,defective
2188,309.019222,defective
2239.559563,248.206147,defective
2190.019474,274.633622,defective
2197.55481,246.771082,defective
2188,207.689798,defective
2188,225.095939,defective
2196.325909,275.201762,defective
2198.833219,318.316703,defective
2188,303.271328,defective
2227.909114,279.418126,defective
2188,300.520725,defective
2188,311.52592,defective
2188,295.714857,defective
1529.457805,207.452148,defective
1375.630738,328.544781,defective
1576.882961,164.249056,defective
1585.160813,331.038512,defective
1668.721824,302.901692,defective
1371.352819,342.724657,defective
1582.26424,291.182844,defective
1596.342774,306.870276,defective
1534.498932,188.898023,defective
1569.533445,340.185553,defective
1602.917235,416.460587,defective
1528.813735,179.141819,defective
1476.920024,245.2784,defective
1598.093264,219.558778,defective
1476.570463,177.687179,defective
1504.048681,300.524362,defective
1586.264322,301.443909,defective
1483.237622,351.9814,defective
1422.155867,344.37361,defective
1387.833111,317.7212,defective
1538.193202,314.992471,defective
1511.674153,283.972537,defective
1594.783749,166.289123,defective
1531.239155,220.447022,defective
1463.827502,298.739059,defective
1557.582153,343.023952,defective
1401.141885,330.845483,defective
1640.263999,319.701916,defective
1425.782574,323.946715,defective
1361.613613,338.011636,defective
1520,3.886936,defective
1520,2.403225,defective
1520,4.989028,defective
1520,2.574404,defective
1520,4.345731,defective
1520,3.552374,defective
1520,1.298145,defective
1520,1.300038,defective
1520,2.110422,defective
1520,0.872611,defective
1520,4.711338,defective
1520,0.058782,defective
1520,3.412198,defective
1520,0.514593,defective
1520,3.366137,defective
1520,2.593501,defective
1520,5.934411,defective
1520,0.684951,defective
1520,3.896617,defective
1520,3.501987,defective
1520,4.493633,defective
1520,3.607845,defective
1520,2.930637,defective
1520,5.612608,defective
1520,4.736416,defective
1520,3.489865,defective
1520,3.87869,defective
1520,3.643029,defective
1520,3.791639,defective
1520,3.283077,defective
2188,77.338412,defective
2188,77.089616,defective
2188,83.952839,defective
2210.216973,81.329755,defective
2188,100.213458,defective
2188,78.32726,defective
2188,77.597027,defective
2188,75.772598,defective
2188,96.042761,defective
2188,84.735915,defective
2188,102.280435,defective
2188,81.95501,defective
2188,92.609864,defective
2188,97.935944,defective
2188,90.170618,defective
2188,102.16939,defective
2188,92.606755,defective
2188,80.003082,defective
2228.582567,76.685626,defective
2188,83.847545,defective
2188,71.489517,defective
2188,79.787104,defective
2188,87.430475,defective
2188,94.850328,defective
2188,88.045778,defective
2188,70.594086,defective
2188,98.050356,defective
2188,81.584062,defective
2188,95.163956,defective
2200.028626,81.754679,defective
2188,37.674218,defective
2188,25.996769,defective
2188,23.189689,defective
2188,28.271804,defective
2188,38.771209,defective
2188,35.960875,defective
2188,29.91788,defective
2188,30.373862,defective
2188,25.07809,defective
2188,33.484512,defective
2188,30.834219,defective
2188,28.642947,defective
2188,31.733484,defective
2188,31.090286,defective
2188,34.693391,defective
2188,29.237323,defective
2188,30.649239,defective
2188,35.024073,defective
2188,25.497837,defective
2188,21.129594,defective
2188,38.35952,defective
2188,25.865597,defective
2188,38.162299,defective
2188,31.545984,defective
2188,35.776154,defective
2188,18.669565,defective
2188,32.607889,defective
2188,28.923906,defective
2188,28.877393,defective
2188,30.98718,defective
2161.826166,865.520255,defective
2212.816472,852.758938,defective
2188,749.806215,defective
1971.313871,834.806106,defective
1718.618651,882.402489,defective
1933.936654,941.956761,defective
2159.152634,723.221181,defective
2219.101422,877.415959,defective
2188,654.665985,defective
2188,653.365273,defective
2188,695.268419,defective
2141.258965,874.25284,defective
1939.853122,813.999152,defective
1989.132518,861.676691,defective
1833.381068,700.682623,defective
2188,870.386721,defective
2225.893832,701.021799,defective
2221.826644,831.082274,defective
2164.308917,810.381609,defective
2188,901.50674,defective
2000.851053,898.159435,defective
1873.843975,801.91248,defective
2224.530939,714.712484,defective
2232.618226,647.068858,defective
2188,827.47985,defective
2188,773.552459,defective
2050.549092,858.100707,defective
2175.09118,857.142607,defective
2149.874379,907.963526,defective
1705.783899,637.465296,defective
1206.033875,865.775705,defective
1512.023234,853.815213,defective
1120.475811,954.698482,defective
1128.313777,798.009306,defective
1327.293424,957.026351,defective
1235.386367,833.574472,defective
1253.844384,955.223401,defective
